match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_aerialWon,stat_dispossessed,stat_totalOffside,stat_wonContest,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_punches,stat_bigChanceMissed,player_sofascoreId
11396347,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,F,25,25,False,26.0,22.0,2.0,1.0,10.0,10.0,12.0,16.0,4.0,2.0,,,,,,81.0,39.0,7.6,9.0,0.20606,2,,,,4.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,2.0,1.0,0.0353,2.0,,,,3.0,,,,,2.0,1.0,,,
11396347,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,7.0,5.0,,,1.0,1.0,4.0,6.0,4.0,2.0,2.0,,,,,9.0,12.0,6.9,3.0,0.00426262,0,,,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
11396347,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,9.0,5.0,6.3,2.0,0.00014519,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,8.0,4.0,6.5,,0.00195907,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,1.0,,,,,1.0,,,,,,,,,,8.0,1.0,6.5,1.0,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,Grant-Leon Ranos,,,,,,,,
11396347,home,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,1123613,EUR,1085356800,F,38,38,True,1.0,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,1.0,,0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,Yvandro Borges Sanches,,,,,,,,
11396347,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,
11396347,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,False,28.0,22.0,12.0,6.0,22.0,25.0,,3.0,2.0,7.0,,,2.0,1.0,2.0,90.0,41.0,6.8,6.0,0.00010076,0,-0.3308,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
11396347,away,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,78.0,63.0,15.0,7.0,41.0,41.0,24.0,41.0,5.0,5.0,3.0,,,,,90.0,93.0,7.0,18.0,0.0894603,1,,4.0,2.0,1.0,5.0,2.0,,2.0,1.0,2.0,,,,2.0,2.0,1.0,,,0.0266,2.0,,,1.0,,,,,,,,,,
11396347,away,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,80.0,71.0,7.0,4.0,46.0,49.0,25.0,31.0,5.0,2.0,1.0,,,,,90.0,89.0,6.7,9.0,0.0117879,0,,,,1.0,2.0,1.0,,4.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,90.0,80.0,5.0,3.0,53.0,54.0,27.0,37.0,5.0,5.0,2.0,,,,,90.0,100.0,6.9,12.0,0.0360649,0,,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,
11396347,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,28.0,24.0,2.0,1.0,10.0,11.0,15.0,19.0,7.0,7.0,2.0,,,,,90.0,56.0,6.7,11.0,0.0877741,1,,2.0,1.0,2.0,8.0,,5.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,2.0,0.027,1.0,1.0,,,1.0,,,,,,,,,
11396347,away,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,65.0,54.0,3.0,1.0,34.0,36.0,20.0,29.0,11.0,4.0,5.0,,,,,90.0,81.0,7.1,13.0,0.0204937,2,,,,1.0,3.0,1.0,1.0,1.0,2.0,5.0,,,1.0,1.0,2.0,1.0,1.0,,0.0807,,,,2.0,2.0,,,,,,,,,
11396347,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,23.0,20.0,1.0,1.0,7.0,7.0,13.0,17.0,3.0,2.0,,,,,,68.0,29.0,6.3,4.0,0.0112368,1,,1.0,,1.0,3.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,2.0,0.2491,,,,,,,,True,,,,,1.0,
11396347,away,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,2,2,False,29.0,22.0,5.0,2.0,14.0,17.0,9.0,15.0,3.0,7.0,1.0,,,,,86.0,58.0,6.9,12.0,0.0590344,1,,3.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,3.0,,,,0.1185,1.0,1.0,,1.0,1.0,,,,,,,,,
11396347,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,F,20,20,False,23.0,22.0,,,4.0,4.0,19.0,21.0,4.0,3.0,,,,,,68.0,36.0,7.2,5.0,0.0595106,1,,2.0,1.0,4.0,9.0,1.0,3.0,,,,1.0,,1.0,,1.0,1.0,,3.0,0.4015,1.0,,,,,,,,,1.0,1.0,,,
11396347,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,25.0,16.0,3.0,1.0,4.0,6.0,14.0,27.0,1.0,1.0,1.0,,,,,90.0,36.0,7.4,16.0,0.12186,1,,8.0,2.0,2.0,3.0,1.0,,,,,,,,1.0,,,,,0.3694,2.0,1.0,1.0,,1.0,,,,,,,,,
11396347,away,SV Werder Bremen,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,False,34.0,24.0,,,9.0,11.0,16.0,24.0,5.0,5.0,2.0,,,,,89.0,49.0,8.0,16.0,0.560619,3,,1.0,1.0,2.0,6.0,,3.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,0.2767,2.0,2.0,1.0,,3.0,,,,,,1.0,,,rafaelsantosborre
11396347,away,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,True,17.0,15.0,,,10.0,10.0,5.0,7.0,1.0,3.0,,,,,,22.0,18.0,6.7,2.0,0.00199634,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,17,17,True,6.0,4.0,,,,,4.0,6.0,,,,,,,,22.0,11.0,6.8,4.0,0.00410765,0,,,,,4.0,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,
11396347,away,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,D,27,27,True,1.0,,,,,,,1.0,,,,,,,,8.0,2.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Dawid Kownacki,dawid-kownacki,D. Kownacki,F,9,186,2579,M,286103,EUR,858297600,F,9,9,True,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1,,,,,,,,,,1.0,,,,,,,1.0,,0.0107,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Cimo Röcker,cimo-rocker,C. Röcker,M,40,186,11,M,138151,EUR,759110400,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396347,away,SV Werder Bremen,Naby Keïta,naby-keita,N. Keïta,M,5,172,16784,M,365772,EUR,792374400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keitanabydeco
11396347,away,SV Werder Bremen,Nick Woltemade,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
