match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,stat_fouls,stat_totalOffside,stat_totalCross,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_accurateCross,stat_bigChanceCreated
12504685,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,33.0,19.0,22.0,8.0,0.0,13.0,15.0,6.0,18.0,1.0,1.0,2.0,10.0,3.0,2.0,2.0,90.0,45.0,7.1,14.0,0.00115875,0,0.1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504685,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,31.0,21.0,8.0,2.0,0.0,17.0,20.0,4.0,11.0,,3.0,5.0,3.0,,,,90.0,47.0,6.6,11.0,0.00102719,0,,,,3.0,5.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12504685,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,24.0,21.0,3.0,1.0,0.0,19.0,21.0,2.0,3.0,4.0,5.0,15.0,3.0,,,,90.0,49.0,7.6,3.0,0.00049555,0,,,,2.0,2.0,,4.0,1.0,1.0,1.0,True,2.0,,,,,,,,,,,,,,,,,
12504685,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,28.0,22.0,3.0,1.0,0.0,19.0,22.0,3.0,6.0,3.0,5.0,8.0,6.0,,,,90.0,44.0,7.1,7.0,0.00087649,0,,,,2.0,2.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12504685,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,24.0,19.0,2.0,1.0,0.0,16.0,17.0,3.0,7.0,1.0,6.0,2.0,7.0,,,,90.0,39.0,6.8,8.0,0.001964,0,,,,1.0,3.0,,,5.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12504685,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,287573,EUR,830390400,M,6,6,False,31.0,23.0,4.0,1.0,0.0,17.0,19.0,6.0,13.0,2.0,6.0,4.0,4.0,,,,83.0,42.0,6.7,9.0,0.00187892,0,,,,,5.0,3.0,,3.0,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,
12504685,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,93,93,False,29.0,22.0,8.0,4.0,0.0,9.0,10.0,13.0,20.0,,8.0,2.0,4.0,,,,90.0,48.0,7.2,9.0,0.0106615,2,,,,1.0,3.0,1.0,,2.0,2.0,5.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0619,1.0,,,,,,,
12504685,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,18.0,9.0,1.0,,0.0,4.0,6.0,5.0,13.0,1.0,4.0,5.0,5.0,,,,66.0,42.0,6.8,16.0,0.00388228,0,,,,,4.0,1.0,,3.0,2.0,,,,3.0,,1.0,,1.0,,,,,,2.0,,,,,,
12504685,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,12.0,8.0,3.0,,0.0,5.0,5.0,3.0,9.0,2.0,6.0,2.0,3.0,,,,66.0,30.0,6.9,12.0,0.00483027,0,,,,3.0,5.0,1.0,,2.0,2.0,1.0,,,5.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,,,
12504685,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,F,13,13,False,19.0,10.0,2.0,,1.0,5.0,6.0,5.0,16.0,2.0,3.0,3.0,2.0,,,,90.0,35.0,6.8,18.0,0.021274,1,,,,4.0,8.0,,,,,,,1.0,1.0,4.0,,,3.0,1.0,,,0.0293,1.0,1.0,,1.0,0.0298,,,
