match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_totalClearance,captain,stat_blockedScoringAttempt,stat_interceptionWon,stat_challengeLost,stat_totalOffside,stat_penaltyWon,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAShot
11352365,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,True,21.0,20.0,3.0,3.0,7.0,7.0,13.0,14.0,1.0,,,22.0,28.0,6.9,2.0,0.0643841,0,,,,,,,,1.0,2.0,,3.0,2.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
11352365,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,14.0,13.0,,,2.0,3.0,11.0,11.0,1.0,,,22.0,23.0,7.0,3.0,0.0207126,2,,,,,,,,2.0,2.0,1.0,,,,1.0,,,,1.0,2.0,1.0,0.0593,0.209,,,,,,2.0,,,,,1.0,,,,,,,,
11352365,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,14.0,11.0,1.0,,3.0,4.0,9.0,13.0,3.0,,,21.0,20.0,6.7,6.0,0.170315,0,,,,,3.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11352365,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,18.0,18.0,,,8.0,8.0,10.0,10.0,5.0,,,21.0,21.0,6.9,,0.00478368,1,,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,0.0398,0.0289,1.0,,,,,,1.0,,,,,,,,,,,,
11352365,home,Liverpool,Bobby Clark,bobby-clark,B. Clark,M,42,178,1774,M,,1142638,EUR,1107734400,M,42,42,True,5.0,2.0,1.0,,,,2.0,5.0,1.0,,,14.0,6.0,6.5,3.0,0.0003033,0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11352365,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,home,Liverpool,James McConnell,mcconnell-james,J. McConnell,M,16,180,2779,M,,1138428,EUR,1095033600,M,53,53,True,,,,,,,,,,,,,,,,,0,,James McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,away,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,False,18.0,9.0,10.0,1.0,8.0,12.0,1.0,6.0,10.0,9.0,,90.0,37.0,7.7,9.0,9.115e-05,0,-0.2631,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,5.0,1.0,1.0,,,
11352365,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,70.0,66.0,,,48.0,51.0,18.0,19.0,6.0,,,90.0,85.0,6.3,6.0,0.00651024,0,,,,,,,1.0,2.0,3.0,,1.0,,,,,,,1.0,1.0,,,,,2.0,4.0,,,1.0,,,,,,,,,,,1.0,,
11352365,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,76.0,73.0,1.0,,61.0,63.0,12.0,13.0,2.0,,,90.0,86.0,6.3,3.0,0.00454717,0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,8.0,,,1.0,1.0,,,,,,,,,,1.0,,
11352365,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,65.0,58.0,3.0,1.0,41.0,47.0,17.0,18.0,8.0,,,90.0,86.0,6.6,7.0,0.00688242,0,,,,,,,1.0,3.0,4.0,,,,,,,1.0,1.0,,,1.0,,,,3.0,11.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,
11352365,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,False,25.0,19.0,4.0,1.0,8.0,12.0,11.0,14.0,1.0,,,45.0,44.0,6.0,12.0,0.0029205,0,,,,,1.0,,,3.0,5.0,,1.0,,,,,3.0,1.0,3.0,1.0,2.0,,,,1.0,3.0,True,,,1.0,,,,,,,,,,,,1.0
11352365,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,39.0,36.0,1.0,1.0,27.0,29.0,9.0,10.0,4.0,,,66.0,48.0,6.5,6.0,0.0226624,0,,,,,,,,3.0,3.0,,,,,,,,,3.0,3.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,
11352365,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,88.0,73.0,8.0,4.0,51.0,56.0,22.0,32.0,7.0,,,90.0,107.0,6.6,22.0,0.0398834,1,,,,,,,1.0,9.0,5.0,2.0,2.0,1.0,,1.0,,1.0,1.0,3.0,1.0,3.0,0.0185,0.0138,,2.0,1.0,,,2.0,2.0,,,,,,,,,,2.0,,
11352365,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,15.0,9.0,,,5.0,7.0,4.0,8.0,,,,45.0,22.0,6.0,10.0,0.00143133,0,,,,,,,1.0,8.0,2.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,,
11352365,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,14.0,13.0,1.0,,8.0,8.0,5.0,6.0,1.0,,,45.0,24.0,6.5,5.0,0.00148762,0,,,,,,,1.0,2.0,3.0,,1.0,,,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,
11352365,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,M,7,7,False,20.0,13.0,,,3.0,5.0,10.0,16.0,6.0,,,90.0,36.0,6.1,15.0,0.072813,0,,,,,1.0,,,7.0,4.0,,5.0,1.0,,,,2.0,1.0,2.0,,3.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
11352365,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,F,20,20,False,39.0,35.0,2.0,1.0,15.0,17.0,20.0,22.0,1.0,,,85.0,54.0,6.8,10.0,0.0181732,0,,,,,,,,4.0,7.0,1.0,7.0,4.0,,,,1.0,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,
11352365,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,True,38.0,32.0,1.0,1.0,20.0,22.0,13.0,17.0,9.0,,,45.0,52.0,6.9,8.0,0.274035,1,,,,,1.0,1.0,,2.0,5.0,1.0,1.0,,1.0,1.0,,3.0,1.0,,2.0,,0.0317,0.0291,1.0,,,,,1.0,,,,,,,,,,,,,
11352365,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,True,10.0,10.0,,,2.0,2.0,8.0,10.0,4.0,,,45.0,25.0,6.1,9.0,0.0631036,1,,,,,2.0,,,5.0,4.0,2.0,1.0,1.0,,,,1.0,,5.0,2.0,1.0,0.3815,,,,,,,,2.0,,,1.0,1.0,,,,,,,,
11352365,away,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,49218,M,Nkunku,769333,EUR,879465600,F,18,18,True,12.0,11.0,2.0,1.0,2.0,2.0,9.0,10.0,,,,45.0,21.0,7.1,6.0,0.0110873,1,,,,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,4.0,1.0,2.0,0.1511,0.5542,,,1.0,,,,,2.0,,,,,,,,,,,
11352365,away,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,23.0,18.0,1.0,,8.0,11.0,10.0,12.0,1.0,,,24.0,25.0,6.9,5.0,0.0487777,0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,
11352365,away,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,9.0,8.0,,,7.0,8.0,1.0,1.0,,,,12.0,9.0,6.5,1.0,0.00041288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,away,Chelsea,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206,3167,M,,996903,EUR,1031184000,G,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,away,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,away,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,0,,Deivid Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352365,away,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
