match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateLongBalls,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_accurateCross,stat_challengeLost,stat_goals,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves
11396459,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,16.0,15.0,1.0,15.0,16.0,9.0,90.0,21.0,6.4,1.0,0.0,0.0,0.00018626,0,-0.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,82.0,76.0,,35.0,36.0,9.0,90.0,92.0,6.8,9.0,0.0,0.0,0.0396242,0,,odilonkossounou,41.0,47.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,67.0,63.0,,23.0,25.0,8.0,72.0,72.0,7.1,5.0,0.0,0.0,0.0247332,0,,jonatah,40.0,42.0,,,2.0,1.0,3.0,,1.0,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,108.0,101.0,4.0,31.0,31.0,15.0,90.0,115.0,7.4,8.0,0.0459,0.0,0.175671,1,,edmondtapsoba,70.0,77.0,,2.0,,2.0,2.0,,2.0,2.0,1.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,25.0,22.0,,6.0,7.0,4.0,72.0,39.0,7.8,8.0,0.1173,0.0347,0.11416,2,,jeremie_frimpong,16.0,21.0,3.0,,1.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,76.0,70.0,,16.0,16.0,4.0,65.0,89.0,7.8,9.0,0.2015,0.5351,0.429817,1,,exepalaciosok,55.0,61.0,1.0,2.0,,5.0,2.0,1.0,,,1.0,1.0,,,1.0,,2.0,,,3.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,
11396459,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,112.0,102.0,2.0,29.0,29.0,3.0,80.0,128.0,8.0,12.0,0.0639,0.2625,0.24988,1,,Granit_Xhaka,73.0,83.0,,,,2.0,6.0,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,,1.0,,1.0,4.0,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,45.0,38.0,4.0,11.0,11.0,4.0,90.0,70.0,7.2,12.0,0.3544,0.0282,0.0469089,4,,grimaldo35,27.0,37.0,3.0,1.0,,3.0,6.0,,2.0,1.0,,,4.0,1.0,,,1.0,3.0,,,,,,1.0,1.0,,1.0,,3.0,,,,,
11396459,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,F,7,7,False,,63.0,54.0,2.0,10.0,11.0,1.0,90.0,78.0,7.8,16.0,0.3668,0.4919,0.248893,4,,,44.0,55.0,3.0,,,1.0,,1.0,,,,,,,,,3.0,1.0,1.0,3.0,,,1.0,3.0,,,,1.0,,,,,,
11396459,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,61.0,50.0,,8.0,8.0,3.0,80.0,82.0,7.6,21.0,0.0624,0.0629,0.51019,2,,FWirtz,42.0,53.0,,,,9.0,4.0,4.0,6.0,3.0,,,,,2.0,,3.0,,,3.0,1.0,2.0,,1.0,1.0,,,,1.0,,,,,
11396459,home,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,,29.0,26.0,3.0,1.0,1.0,,90.0,54.0,9.4,12.0,0.98,2.0958,0.1199,7,,boniface_jrn,25.0,28.0,,,2.0,3.0,8.0,2.0,6.0,5.0,,,,,1.0,,6.0,3.0,2.0,2.0,1.0,,1.0,3.0,1.0,,,2.0,2.0,,,1.0,,
11396459,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,35.0,32.0,,8.0,9.0,2.0,25.0,37.0,6.8,4.0,0.0,0.0,0.0502945,0,,,24.0,26.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,True,,17.0,17.0,1.0,6.0,6.0,6.0,18.0,24.0,6.7,2.0,0.0,0.0,0.164357,0,,josip_stanisic,12.0,13.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,11.0,10.0,,2.0,2.0,,18.0,16.0,6.6,4.0,0.0658,0.1658,0.027725,1,,,8.0,9.0,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,17.0,16.0,,,,1.0,10.0,24.0,7.3,3.0,0.0251,0.0,0.538175,1,,,17.0,18.0,1.0,,,2.0,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,
11396459,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,10.0,9.0,,,,2.0,10.0,11.0,7.6,1.0,0.5612,0.8228,0.0670199,1,,ahlozek,9.0,10.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,
11396459,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur,,,,
11396459,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396459,home,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo Puerta,,,,
11396459,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,,36.0,12.0,28.0,8.0,11.0,11.0,90.0,49.0,6.9,25.0,0.0,0.0,0.002273,0,-0.5003,,4.0,25.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,3.0,8.0
11396459,away,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,,32.0,24.0,4.0,19.0,21.0,4.0,90.0,45.0,6.5,9.0,0.0,0.0,0.369803,0,,,5.0,11.0,,1.0,,6.0,6.0,,,,2.0,,5.0,3.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,
11396459,away,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,False,,14.0,13.0,4.0,9.0,9.0,3.0,69.0,22.0,6.0,1.0,0.0,0.0,0.00271609,0,,,4.0,5.0,,,,3.0,,,,,5.0,,,,,1.0,,3.0,,,,,,,,,3.0,,,,,,,
11396459,away,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,False,,16.0,11.0,5.0,10.0,11.0,6.0,58.0,24.0,6.6,5.0,0.0,0.0,0.00027509,0,,,1.0,5.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,
11396459,away,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,M,26,26,False,,37.0,26.0,8.0,19.0,23.0,8.0,90.0,52.0,6.3,13.0,0.0,0.0,0.0422941,0,,,7.0,14.0,,1.0,1.0,6.0,4.0,,3.0,1.0,2.0,1.0,2.0,2.0,,1.0,,2.0,,1.0,,,,,,,3.0,,,,,,,
11396459,away,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,False,,32.0,30.0,1.0,27.0,29.0,10.0,90.0,53.0,6.8,3.0,0.0,0.0,0.00421919,0,,,3.0,3.0,,,,1.0,2.0,,2.0,1.0,6.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11396459,away,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,True,26.0,20.0,1.0,10.0,13.0,3.0,90.0,40.0,6.3,8.0,0.0,0.0,0.0257415,0,,,11.0,14.0,1.0,1.0,,4.0,2.0,,,,3.0,,1.0,,1.0,,2.0,,,1.0,,,,,1.0,1.0,2.0,,,,,,,
11396459,away,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,False,,4.0,3.0,,2.0,3.0,2.0,26.0,9.0,6.5,3.0,0.0,0.0,0.00238709,0,,,1.0,3.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
11396459,away,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,797691,EUR,873936000,F,6,6,False,,26.0,19.0,5.0,10.0,11.0,10.0,69.0,49.0,7.0,11.0,0.0,0.0,0.218572,0,,,9.0,15.0,,1.0,,5.0,5.0,,,,,4.0,3.0,2.0,2.0,,3.0,,,2.0,,,,,2.0,,2.0,,,,,,,
11396459,away,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,False,,20.0,17.0,2.0,11.0,12.0,3.0,90.0,26.0,6.4,6.0,0.0,0.0,0.00744123,0,,,6.0,8.0,,1.0,1.0,6.0,4.0,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,,,,,,,2.0,,2.0,,,,,,,
11396459,away,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,False,,8.0,4.0,,3.0,4.0,1.0,59.0,16.0,7.3,5.0,0.3075,0.3103,0.0020684,3,,,1.0,4.0,,2.0,4.0,3.0,6.0,,,,2.0,,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,1.0,2.0,,,1.0,,
11396459,away,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,D,19,19,True,,23.0,14.0,4.0,7.0,11.0,3.0,64.0,40.0,6.4,10.0,0.0,0.0,0.00970168,0,,,7.0,12.0,,,,,4.0,,,,1.0,1.0,4.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,
