match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
13472834,home,Juventude,Gilberto,,,gilberto,Gilberto,F,9,178.0,814,M,158561,EUR,613008000,F,9,9,False,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,,,,63.0,19.0,6.8,5.0,0.0765826,1,,,,6.0,4.0,,,,,1.0,,,1.0,,2.0,3.0,2.0,0.0417,,,2.0,,,3.0,1.0,,,,,,
13472834,home,Juventude,Abner,Abner,,abner,Abner,D,23,189.0,249,M,1464653,EUR,1082332800,D,23,23,True,18.0,12.0,7.0,3.0,0.0,6.0,7.0,6.0,11.0,4.0,,,,45.0,26.0,7.0,6.0,0.00739661,1,,,,3.0,3.0,,,,,,,1.0,,,,,3.0,0.0821,,1.0,3.0,5.0,,,,1.0,,,,,
13472834,home,Juventude,Gabriel Veron,,,gabriel-veron,G. Veron,M,27,176.0,2553,M,1002819,EUR,1031011200,F,7,7,True,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,3.0,,,,27.0,15.0,6.8,3.0,0.00488722,1,,2.0,,3.0,2.0,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,0.0268,,1.0,,,,2.0,,,,,,,
13472834,home,Juventude,Nenê,,,nene,Nenê,M,10,181.0,1562,M,5672,EUR,364348800,M,10,10,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,,,,27.0,12.0,6.8,2.0,0.072887,1,,3.0,2.0,2.0,2.0,,,,,,,,,,,2.0,,0.0618,,2.0,,,,2.0,,1.0,,,,,
13472834,home,Juventude,Ênio,,,enio,Ênio,M,97,168.0,256,M,1015935,EUR,983577600,M,97,97,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,2.0,,,,9.0,7.0,6.5,2.0,6.078e-05,1,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,0.0393,,,,1.0,,,,,,,,,
13472834,home,Juventude,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191.0,465,M,1007431,EUR,869184000,F,17,17,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,9.0,8.0,6.7,2.0,0.00044904,0,,,,3.0,2.0,,,,,,,,,,,2.0,,,,,,1.0,,2.0,1.0,,,,,,
13472834,home,Juventude,Gastón Guruceaga,,,gaston-guruceaga,G. Guruceaga,G,22,190.0,124,M,589614,EUR,795225600,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,home,Juventude,Ewerthon,,,ewerton,Ewerthon,D,2,171.0,176,M,992512,EUR,971222400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,home,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174.0,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,home,Juventude,Edison Negueba,Edison Negueba,,edison-negueba,E. Negueba,M,87,167.0,134,M,1200594,EUR,972345600,F,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,home,Juventude,Giovanny,,,giovanny,Giovanny,M,11,175.0,203,M,797649,EUR,874627200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,home,Juventude,Juan Sforza,,,juan-sforza,J. Sforza,M,13,179.0,1614,M,1003013,EUR,1013644800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,home,Juventude,João Paulo Scatolin,João Paulo,Scatolin,joao-paulo-scatolin,J. P. Scatolin,F,90,,20,M,2075060,EUR,1210982400,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,away,Red Bull Bragantino,Cleiton,,,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800,G,1,1,False,33.0,29.0,6.0,2.0,0.0,29.0,29.0,,4.0,11.0,1.0,1.0,2.0,90.0,45.0,7.1,4.0,7.715e-05,0,0.0152,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,True,,2.0,2.0,
13472834,away,Red Bull Bragantino,José Andrés Hurtado,,,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,987589,EUR,1009065600,D,34,34,False,30.0,23.0,,,0.0,14.0,17.0,9.0,13.0,4.0,,,,90.0,54.0,6.5,13.0,0.0102281,0,,,,5.0,6.0,2.0,2.0,1.0,,,,,1.0,3.0,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,
13472834,away,Red Bull Bragantino,Pedro Henrique,,,pedro-henrique,P. Henrique,D,14,188.0,417,M,551774,EUR,812592000,D,14,14,False,35.0,29.0,9.0,4.0,0.0,22.0,23.0,7.0,12.0,,,,,45.0,47.0,6.7,6.0,0.00422737,2,,,,1.0,1.0,,,,,1.0,,,3.0,,,,,0.0448,,,1.0,5.0,,1.0,,1.0,,,,,
13472834,away,Red Bull Bragantino,Alix Vinicius,Alix Vinicius,,alix-vinicius,A. Vinicius,D,4,196.0,333,M,1117597,EUR,941846400,D,4,4,False,73.0,67.0,6.0,5.0,0.0,54.0,59.0,13.0,14.0,3.0,,,,90.0,89.0,6.9,6.0,0.0046392,0,,,,6.0,8.0,,,,,,,,,2.0,,2.0,4.0,,,,4.0,9.0,1.0,2.0,,,,,,,
13472834,away,Red Bull Bragantino,Vanderlan,Vanderlan,,vanderlan,Vanderlan,D,6,183.0,1727,M,1067640,EUR,1031356800,D,12,12,False,34.0,30.0,3.0,1.0,0.0,23.0,23.0,7.0,11.0,3.0,,,,73.0,62.0,6.9,12.0,0.0440931,0,,3.0,2.0,6.0,7.0,1.0,4.0,3.0,,,,,1.0,2.0,2.0,2.0,4.0,,,1.0,,1.0,2.0,,,,,,,,
13472834,away,Red Bull Bragantino,Gabriel Girotto,,,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,6,6,False,55.0,48.0,4.0,,0.0,23.0,23.0,25.0,32.0,1.0,,,,74.0,63.0,6.9,8.0,0.0275727,1,,,,3.0,3.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,0.0357,,2.0,1.0,2.0,,1.0,,1.0,,,,,
13472834,away,Red Bull Bragantino,Eric Ramires,,,eric-ramires,E. Ramires,M,7,172.0,386,M,950545,EUR,965865600,M,7,7,False,21.0,16.0,,,0.0,7.0,10.0,9.0,11.0,2.0,,,,65.0,29.0,6.7,7.0,0.0428116,0,,,,2.0,2.0,,1.0,,,,,,,,1.0,2.0,1.0,,,1.0,,3.0,,,,,,,,,
13472834,away,Red Bull Bragantino,Ignacio Laquintana,,,ignacio-laquintana,I. Laquintana,M,19,177.0,612,M,948004,EUR,917827200,M,33,33,False,18.0,9.0,2.0,1.0,0.0,3.0,4.0,6.0,14.0,4.0,,,,90.0,28.0,6.7,11.0,0.0238518,1,,1.0,,6.0,2.0,3.0,2.0,1.0,,1.0,,,,,,1.0,,0.021,,,,,,2.0,,,,,,,1.0
13472834,away,Red Bull Bragantino,Jhon Jhon,Jhon Jhon,,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,10,10,False,37.0,29.0,4.0,2.0,0.0,10.0,13.0,19.0,24.0,3.0,,,,90.0,54.0,6.9,14.0,0.0478484,2,,1.0,,5.0,5.0,1.0,,,,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,0.056,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,
13472834,away,Red Bull Bragantino,Juninho Capixaba,,,juninho-capixaba,J. Capixaba,D,29,176.0,909,M,870556,EUR,868147200,M,29,29,False,40.0,32.0,3.0,1.0,0.0,13.0,15.0,19.0,25.0,3.0,,,,90.0,61.0,6.7,15.0,0.0583914,1,,4.0,2.0,9.0,11.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,4.0,4.0,0.0053,0.0208,,5.0,2.0,,,2.0,,,,,,1.0
13472834,away,Red Bull Bragantino,Gustavo Marques,Gustavo Marques,,gustavo-marques,G. Marques,D,16,189.0,357,M,1174764,EUR,1002585600,D,16,16,True,41.0,37.0,2.0,,0.0,27.0,28.0,10.0,13.0,3.0,,,,45.0,48.0,6.9,5.0,0.00267694,1,,,,3.0,2.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,0.0042,,,1.0,1.0,,3.0,,,,,,,
13472834,away,Red Bull Bragantino,Fernando,,,fernando,Fernando,F,11,176.0,592,M,911195,EUR,920246400,F,11,11,True,12.0,7.0,1.0,,0.0,3.0,3.0,4.0,9.0,1.0,,,,25.0,19.0,6.7,7.0,0.0018842,0,,1.0,,2.0,4.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,
13472834,away,Red Bull Bragantino,Bruno Praxedes,,,bruno-praxedes,B. Praxedes,M,25,186.0,445,M,1018093,EUR,1013126400,M,25,25,True,13.0,9.0,1.0,,0.0,2.0,3.0,7.0,10.0,2.0,,,,17.0,19.0,6.7,5.0,0.00340215,1,,,,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,0.0245,,,,,1.0,,1.0,1.0,,,,,
13472834,away,Red Bull Bragantino,Matheus Fernandes,,,matheus-fernandes,M. Fernandes,M,35,183.0,759,M,840150,EUR,899164800,M,35,35,True,11.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,1.0,,,,16.0,13.0,6.8,1.0,0.00168931,0,,,,2.0,1.0,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,
13472834,away,Red Bull Bragantino,Lucão,,,lucao,Lucão,G,40,190.0,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,away,Red Bull Bragantino,Kevyn Monteiro,Kevyn Monteiro,,kevyn-monteiro,K. Monteiro,D,4,,31,M,1819304,EUR,1126569600,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,away,Red Bull Bragantino,Guilherme Lopes,,,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,away,Red Bull Bragantino,Nathan Mendes,Nathan,,nathan-mendes,N. Mendes,D,45,182.0,358,M,1116955,EUR,1029715200,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,away,Red Bull Bragantino,Fabinho,,,fabinho,Fabinho,M,5,178.0,1291,M,1117513,EUR,1018310400,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,away,Red Bull Bragantino,Gustavo Neves,,,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472834,away,Red Bull Bragantino,Eduardo Sasha,,,eduardo-sasha,E. Sasha,F,8,173.0,1446,M,143846,EUR,698889600,F,8,8,True,13.0,11.0,,,0.0,3.0,4.0,8.0,9.0,1.0,,,,45.0,22.0,6.8,5.0,0.00840616,0,,,,,5.0,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,1.0
13472834,away,Red Bull Bragantino,Henry Mosquera,Henry Mosquera,,henry-mosquera,H. Mosquera,F,30,175.0,705,M,1170680,EUR,1005782400,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
