match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_wasFouled,stat_outfielderBlock,stat_dispossessed,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385704,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,False,18.0,11.0,1.0,2.0,3.0,15.0,6.0,,65.0,26.0,7.1,10.0,0.0991,0.0274,0.479788,1,,,9.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,2.0,,,,1.0,,,1.0,patsondaka,,,,,1.0,2.0,,,,,
10385704,home,Leicester City,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,24,24,True,22.0,21.0,,8.0,8.0,14.0,2.0,,25.0,24.0,6.7,1.0,0.0,0.0,0.00721696,0,,,13.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,papy.mendy,,,,,,,,,,,
10385704,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,True,3.0,1.0,,,,3.0,1.0,,25.0,8.0,6.4,4.0,0.0,0.0,0.00011555,0,,,1.0,,1.0,,4.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,Vardy7,,,,,,,,,,,
10385704,home,Leicester City,Dennis Praet,dennis-praet,D. Praet,M,8,181,725,M,135647,EUR,768873600,M,26,26,True,7.0,6.0,,3.0,3.0,4.0,1.0,,8.0,9.0,6.9,1.0,0.0,0.0,0.00775706,0,,,3.0,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385704,home,Leicester City,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,14,14,True,5.0,5.0,,,,6.0,1.0,,10.0,8.0,6.8,2.0,0.0305,0.0315,0.0388078,1,,,5.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,kelechi72,,,,,,,,,,,
10385704,home,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385704,home,Leicester City,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,soyuncu_caglar,,,,,,,,,,,
10385704,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385704,home,Leicester City,Marc Albrighton,marc-albrighton,M. Albrighton,M,,175,231,M,47737,EUR,627350400,M,11,11,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385704,home,Leicester City,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,17,17,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385704,away,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,34.0,28.0,11.0,24.0,26.0,8.0,12.0,6.0,90.0,55.0,8.7,8.0,0.0,0.0,0.00045537,0,0.821,5.0,4.0,,,2.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,5.0,3.0,1.0,1.0
10385704,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,45.0,37.0,4.0,20.0,23.0,23.0,3.0,,90.0,65.0,7.3,10.0,0.0,0.0,0.00585756,0,,1.0,17.0,1.0,1.0,1.0,2.0,5.0,1.0,,,,,5.0,,3.0,3.0,1.0,,,,1.0,,,,,,,True,,,,,,,,
10385704,away,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,88.0,73.0,24.0,51.0,57.0,31.0,8.0,,90.0,96.0,7.0,15.0,0.0,0.0,0.0138122,0,,14.0,22.0,,,3.0,4.0,4.0,1.0,1.0,1.0,,,5.0,,,,,3.0,,,,,,,,,,,,,,,,,,
10385704,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,69.0,64.0,10.0,51.0,54.0,15.0,5.0,,90.0,85.0,7.8,5.0,0.0569,0.0,0.00624916,1,,5.0,13.0,,,,1.0,3.0,,,,1.0,,5.0,3.0,1.0,,,1.0,,,2.0,2.0,,,MarcGuehi13,,,,,,,,,,,
10385704,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,35.0,26.0,3.0,18.0,20.0,15.0,6.0,,56.0,45.0,6.6,11.0,0.0,0.0,0.00376931,0,,1.0,8.0,,,1.0,1.0,3.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10385704,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,22.0,21.0,,7.0,8.0,14.0,4.0,,90.0,32.0,6.4,4.0,0.0,0.0,0.0137037,0,,,14.0,,2.0,,6.0,3.0,,1.0,,,,1.0,,,,1.0,2.0,,,3.0,,1.0,,,,,,,,,,,,,
10385704,away,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,34.0,27.0,1.0,15.0,17.0,17.0,3.0,,56.0,42.0,6.6,9.0,0.0327,0.0,0.0239852,1,,,12.0,,,,3.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,
10385704,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,42.0,33.0,2.0,12.0,15.0,30.0,6.0,,90.0,62.0,7.4,14.0,0.0532,0.0,0.102156,2,,,22.0,3.0,,1.0,3.0,9.0,,5.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,2.0,eze,1.0,,,,,,,,,,
10385704,away,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,False,37.0,31.0,,16.0,19.0,20.0,4.0,,90.0,55.0,6.7,13.0,0.0,0.0,0.00858351,0,,,15.0,2.0,5.0,1.0,10.0,6.0,1.0,,,,,2.0,,3.0,2.0,2.0,1.0,,,2.0,,3.0,,jordanayew9,,,,,,,,,,,
10385704,away,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,False,17.0,10.0,1.0,4.0,5.0,12.0,2.0,,65.0,30.0,6.7,12.0,0.0744,0.2528,0.0101346,1,,,6.0,,,2.0,5.0,6.0,,3.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,
10385704,away,Crystal Palace,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18787,M,111850,EUR,721353600,F,11,11,False,31.0,26.0,1.0,10.0,11.0,20.0,5.0,,77.0,50.0,6.5,14.0,0.1278,0.0,0.0996028,2,,,16.0,,,,9.0,4.0,1.0,3.0,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,2.0,,6.0,1.0,wilfriedzaha,,1.0,,,,,,,,,
10385704,away,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,28.0,24.0,2.0,12.0,13.0,15.0,4.0,,34.0,36.0,6.7,6.0,0.0,0.0,0.00533864,0,,,12.0,,,1.0,1.0,3.0,1.0,,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10385704,away,Crystal Palace,Luka Milivojević,luka-milivojevic,L. Milivojević,M,19,183,512,M,50294,EUR,670982400,M,4,4,True,26.0,22.0,3.0,12.0,14.0,12.0,3.0,,34.0,34.0,6.8,5.0,0.0479,0.0,0.00530837,1,,2.0,10.0,,,,3.0,2.0,,,,1.0,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
10385704,away,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,M,7,7,True,3.0,3.0,,1.0,1.0,3.0,,,25.0,8.0,6.2,4.0,0.0,0.0,0.00011076,0,,,2.0,1.0,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,MOlise,,,,,,,,,,,
10385704,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,True,3.0,1.0,,,1.0,2.0,,,13.0,5.0,6.6,3.0,0.0,0.0,6.53e-05,0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,Matetajphilippe,,,,,,1.0,,,,,
10385704,away,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385704,away,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385704,away,Crystal Palace,Kofi Balmer,kofi-balmer,K. Balmer,D,17,183,79,M,891238,EUR,969321600,M,43,43,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385704,away,Crystal Palace,John-Kymani Gordon,john-kymani-gordon,J. Gordon,M,11,181,51,M,1046390,EUR,1045094400,F,45,45,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,John-Kymani Gordon,,,,,,,,,,,,,,,,,
10385704,away,Crystal Palace,Malcolm Ebiowei,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,1176104,EUR,1062633600,M,23,23,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
