match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_wonContest,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
14573134,home,Shelbourne,Wessel Speel,wessel-speel,W. Speel,G,1,198.0,43,M,1014536,EUR,1003276800,G,13,13,False,29.0,10.0,21.0,4.0,0.0,8.0,15.0,2.0,14.0,1.0,6.0,1.0,3.0,1.0,90.0,37.0,7.5,19.0,0.00057095,0.572,0,0.5854,-0.04,-0.04,0.19,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573134,home,Shelbourne,Milan Mbeng,milan-mbeng,M. Mbeng,D,25,182.0,31,M,1396499,EUR,1018051200,D,25,25,False,20.0,16.0,4.0,1.0,0.0,4.0,5.0,12.0,16.0,1.0,4.0,,,,90.0,33.0,6.7,9.0,0.0126477,,0,,0.1,0.03,0.22,,1.0,1.0,6.0,2.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573134,home,Shelbourne,Sean Gannon,sean-gannon,S. Gannon,D,2,183.0,14,M,153829,EUR,679190400,D,2,2,False,28.0,24.0,3.0,1.0,0.0,21.0,22.0,3.0,6.0,2.0,1.0,,,,65.0,37.0,6.8,5.0,0.00258802,,0,,0.03,0.02,0.31,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14573134,home,Shelbourne,Paddy Barrett,paddy-barrett,P. Barrett,D,29,182.0,14,M,189897,EUR,743299200,D,29,29,False,52.0,43.0,8.0,1.0,0.0,35.0,36.0,8.0,16.0,15.0,2.0,,,,90.0,70.0,7.7,9.0,0.00508024,,1,,-0.02,0.08,0.78,,,1.0,1.0,2.0,,,2.0,,,,,True,2.0,1.0,0.0609,-0.1,,,,,,,,,,,,,,,,,,
14573134,home,Shelbourne,Kameron Ledwidge,ledwidge-kameron,K. Ledwidge,D,4,179.0,10,M,995665,EUR,986601600,D,4,4,False,33.0,26.0,6.0,2.0,0.0,22.0,25.0,4.0,8.0,,2.0,,,,45.0,38.0,6.6,7.0,0.00248519,,0,,-0.1,0.01,0.29,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573134,home,Shelbourne,James Norris,norris-james,J. Norris,D,18,172.0,791,M,999133,EUR,1049414400,D,18,18,False,43.0,39.0,4.0,2.0,0.0,27.0,28.0,12.0,15.0,4.0,5.0,,,,90.0,54.0,7.0,7.0,0.036972,,0,,0.13,0.2,0.2,,,1.0,4.0,3.0,1.0,2.0,,1.0,,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14573134,home,Shelbourne,Harry Wood,harry-wood,H. Wood,F,7,175.0,71,M,1065202,EUR,1028246400,M,7,7,False,23.0,17.0,3.0,1.0,0.0,12.0,12.0,5.0,14.0,,7.0,,,,75.0,46.0,6.8,15.0,0.00257286,,2,,-0.13,0.14,0.15,,3.0,,7.0,6.0,1.0,6.0,,2.0,4.0,,1.0,,,,0.0775,-0.05,Harry Wood,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
14573134,home,Shelbourne,Jonathan Lunney,jonathan-lunney,J. Lunney,M,6,175.0,16,M,849826,EUR,886377600,M,6,6,False,55.0,50.0,1.0,,0.0,33.0,35.0,17.0,21.0,1.0,4.0,,,,90.0,68.0,7.1,6.0,0.0133543,,0,,0.08,0.05,0.2,,1.0,1.0,2.0,5.0,,,,2.0,4.0,,1.0,,,,,,,,,1.0,,,3.0,,,,,,,,,,,
14573134,home,Shelbourne,Kerr McInroy,mcinroy-kerr,K. Mcinroy,M,23,180.0,41,M,855824,EUR,967680000,M,23,23,False,42.0,33.0,2.0,1.0,0.0,24.0,28.0,10.0,19.0,2.0,5.0,,,,90.0,65.0,6.7,17.0,0.0264611,,2,,-0.1,0.2,-0.06,,5.0,,6.0,7.0,2.0,3.0,,2.0,5.0,1.0,1.0,,,1.0,0.0513,-0.24,,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0364,,,,,,,
14573134,home,Shelbourne,Ademipo Odubeko,ademipo-odubeko,A. Odubeko,F,11,181.0,180,M,1022355,EUR,1035158400,F,11,11,False,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,1.0,,,,,75.0,18.0,6.6,1.0,0.00471012,,2,,-0.04,0.12,0.17,,,4.0,4.0,4.0,,,,,3.0,,,,1.0,,0.1328,-0.52,,,,,,2.0,1.0,,,,,1.0,,,,,,
14573134,home,Shelbourne,Alistair Coote,alistair-coote,A. Coote,M,14,170.0,33,M,785464,EUR,897523200,F,14,14,False,16.0,12.0,,,0.0,3.0,5.0,9.0,11.0,,3.0,,,,59.0,25.0,7.3,6.0,0.0757014,,0,,0.32,0.04,-0.03,,,,1.0,5.0,,2.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,
