match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_accurateCross,stat_errorLeadToAShot,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11409081,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,28.0,19.0,10.0,2.0,17.0,18.0,2.0,10.0,11.0,3.0,2.0,4.0,90.0,44.0,7.8,9.0,0.00034691,0,0.3918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Josué Sá,josue-sa,J. Sá,D,186,48,M,137982,EUR,708739200,D,23,23,False,49.0,43.0,9.0,5.0,30.0,32.0,13.0,18.0,6.0,,,,90.0,62.0,7.3,8.0,0.249197,0,,,,3,1.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,56.0,51.0,3.0,1.0,36.0,36.0,15.0,20.0,9.0,,,,90.0,73.0,8.0,6.0,0.0101828,2,,,,33,,,5.0,,9.0,,,5.0,,3.0,,1.0,2.0,2.0,2.0,1.0,2.0,0.1022,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,False,54.0,42.0,7.0,4.0,23.0,26.0,20.0,29.0,4.0,,,,89.0,64.0,6.9,12.0,0.0307382,0,,,,3,1.0,,2.0,,3.0,,,5.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11409081,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,40.0,27.0,3.0,,16.0,20.0,15.0,25.0,6.0,,,,90.0,81.0,8.2,21.0,0.477134,2,,,,20,5.0,2.0,5.0,7.0,12.0,,1.0,3.0,,1.0,5.0,5.0,1.0,2.0,1.0,2.0,5.0,0.154,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11409081,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,False,64.0,56.0,7.0,4.0,33.0,34.0,23.0,30.0,7.0,,,,90.0,72.0,6.5,10.0,0.0154531,0,,,,95,,2.0,,5.0,3.0,,1.0,,,,2.0,,,2.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,
11409081,home,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,168,231,M,357740,EUR,869184000,M,6,6,False,43.0,39.0,1.0,1.0,18.0,18.0,23.0,30.0,7.0,,,,89.0,57.0,7.5,9.0,0.187376,1,,,,16,5.0,,,4.0,3.0,1.0,1.0,,,,1.0,3.0,1.0,2.0,1.0,,1.0,0.1434,2.0,,,1.0,,,,,True,,,,,,,
11409081,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,M,77,77,False,27.0,19.0,3.0,2.0,8.0,9.0,12.0,21.0,3.0,,,,89.0,54.0,6.8,17.0,0.0178124,1,,,,11,3.0,2.0,4.0,7.0,7.0,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,0.0236,1.0,,,4.0,1.0,,,,,,,,,,,
11409081,home,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,167,50,M,583834,EUR,822873600,F,14,14,False,29.0,21.0,2.0,2.0,7.0,8.0,15.0,23.0,3.0,,,,88.0,46.0,6.6,16.0,0.0133508,2,,,,8,2.0,1.0,,3.0,2.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,4.0,,0.1474,1.0,,,2.0,1.0,,1.0,,,,,,,,,
11409081,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,False,18.0,15.0,,,8.0,10.0,7.0,8.0,4.0,,,,70.0,34.0,7.1,10.0,0.0201842,1,,,,17,,1.0,2.0,3.0,5.0,,1.0,2.0,,,,1.0,1.0,1.0,1.0,4.0,,0.0406,,,,3.0,2.0,1.0,,,,,,,,,,
11409081,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,14.0,8.0,,,1.0,1.0,8.0,14.0,2.0,,,,90.0,34.0,8.1,15.0,0.123443,2,,,,9,1.0,5.0,2.0,8.0,5.0,,2.0,1.0,,,,2.0,,1.0,,5.0,2.0,0.2131,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,3.0,,,,
11409081,home,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,181,50,M,141021,EUR,656640000,F,70,70,True,3.0,2.0,,,,,2.0,4.0,,,,,20.0,7.0,7.2,3.0,0.00383898,2,,,,70,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.4237,,,,,,,,1.0,,1.0,1.0,1.0,,,,
11409081,home,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,172,22,M,1087301,EUR,983232000,M,11,11,True,1.0,,1.0,,,,,1.0,1.0,,,,10.0,2.0,6.5,1.0,,0,,Bruno,Ventura,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Nuno Namora,nuno-namora,N. Namora,D,181,17,M,892248,EUR,887241600,D,75,75,True,,,,,,,,,,,,,1.0,2.0,,,,0,,,,75,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,True,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Julien Lomboto,lomboto-julien,J. Lomboto,D,191,40,M,1478890,EUR,1021248000,D,13,13,True,1.0,1.0,,,1.0,1.0,,,,,,,1.0,3.0,,,4.91e-06,0,,,,63,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,82,82,True,,,,,,,,,,,,,,,,,,0,,Magrão,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Ukra,ukra,Ukra,M,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,,,0,,Ukra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409081,away,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,195,226,M,559582,EUR,764812800,G,12,12,False,24.0,10.0,19.0,5.0,9.0,17.0,1.0,7.0,6.0,3.0,,,90.0,33.0,5.8,15.0,0.00014655,0,-1.6832,,,25,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,
11409081,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,194,152,M,931811,EUR,862617600,D,44,44,False,63.0,48.0,13.0,5.0,32.0,36.0,16.0,28.0,9.0,,,,90.0,75.0,7.0,16.0,0.00602603,0,,,,44,1.0,2.0,1.0,2.0,1.0,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,True,,,,,,,1.0
11409081,away,Portimonense SAD,Alemão,alemao,Alemão,D,194,174,M,1199402,EUR,1036540800,D,43,43,False,77.0,66.0,13.0,5.0,51.0,55.0,15.0,22.0,6.0,,,,90.0,82.0,6.6,12.0,0.0184041,0,,Alemão,,43,,2.0,2.0,2.0,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409081,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,192,529,M,1131931,EUR,937785600,D,22,22,False,63.0,55.0,5.0,2.0,37.0,40.0,18.0,23.0,6.0,,,,90.0,70.0,6.6,9.0,0.00846358,1,,,,44,,4.0,5.0,4.0,6.0,,,,,1.0,1.0,,,1.0,,1.0,,0.0192,,,,,,,,1.0,,,,,,,,
11409081,away,Portimonense SAD,Guga,guga,Guga,D,178,71,M,1515162,EUR,1066867200,M,27,27,False,19.0,18.0,2.0,2.0,8.0,8.0,10.0,13.0,3.0,,,,80.0,43.0,6.8,8.0,0.0368913,1,,Guga,,32,2.0,3.0,1.0,7.0,3.0,1.0,,3.0,,2.0,2.0,1.0,,2.0,2.0,2.0,,0.0731,,,,1.0,,,,,,1.0,,,,,,
11409081,away,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,179,118,M,244787,EUR,772243200,M,11,11,False,55.0,42.0,12.0,8.0,20.0,21.0,24.0,39.0,6.0,,,,90.0,71.0,6.8,20.0,0.15488,1,,,,11,5.0,,,5.0,3.0,1.0,2.0,,,,1.0,,1.0,2.0,1.0,1.0,1.0,0.0498,2.0,,,1.0,,,,,,,,,,,,
11409081,away,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,180,163,M,879934,EUR,895536000,M,25,25,False,42.0,34.0,5.0,,23.0,26.0,11.0,16.0,6.0,,,,85.0,58.0,7.5,8.0,0.0038978,0,,,,25,,1.0,2.0,1.0,11.0,,,2.0,1.0,2.0,1.0,,,6.0,4.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,
11409081,away,Portimonense SAD,Dener,dener,Dener,M,185,73,M,243167,EUR,700444800,M,13,13,False,42.0,29.0,2.0,1.0,13.0,20.0,16.0,22.0,8.0,,,,85.0,55.0,6.7,14.0,0.0222053,0,,,,8,,2.0,3.0,6.0,7.0,1.0,,3.0,,2.0,2.0,,,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
11409081,away,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,170,81,M,1087354,EUR,950832000,M,18,18,False,20.0,15.0,2.0,1.0,9.0,10.0,6.0,13.0,5.0,,,,63.0,39.0,6.6,10.0,0.00265788,1,,,,20,3.0,,,5.0,1.0,1.0,,,,2.0,3.0,,,,,1.0,1.0,0.021,,,,1.0,,,,1.0,,,,1.0,,,,
11409081,away,Portimonense SAD,Luan,luan,Luan,M,173,70,M,1199434,EUR,1016496000,F,28,28,False,11.0,10.0,1.0,1.0,2.0,3.0,8.0,8.0,2.0,,,,80.0,16.0,6.9,4.0,0.112221,1,,Luan,,9,,3.0,,4.0,,,,,,,1.0,3.0,,,,2.0,,0.0708,,,,,,,,1.0,,,,1.0,,,,
