match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_fouls,captain,stat_shotOffTarget,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_goalAssist,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10665988,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,6.0,5.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,45.0,8.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665988,home,Al-Fateh,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,2,2,False,43.0,36.0,2.0,1.0,15.0,16.0,24.0,36.0,8.0,,90.0,81.0,6.7,19.0,1,9.0,3.0,3.0,1.0,9.0,10.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,,,,,,,,,,,,,
10665988,home,Al-Fateh,Fran Vélez,,,fran-velez,F. Vélez,D,,182.0,101,M,113431,EUR,677635200,D,4,4,False,50.0,40.0,9.0,8.0,26.0,32.0,14.0,18.0,4.0,,90.0,60.0,6.7,11.0,0,,,3.0,5.0,8.0,7.0,2.0,1.0,,,,6.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,
10665988,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,56.0,43.0,16.0,8.0,20.0,22.0,23.0,34.0,6.0,,90.0,65.0,6.9,14.0,1,,,4.0,2.0,5.0,7.0,,1.0,,,1.0,1.0,1.0,5.0,3.0,,,,,,True,,,,,,,,,,
10665988,home,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,False,27.0,24.0,2.0,,15.0,16.0,10.0,13.0,4.0,,62.0,42.0,6.8,10.0,1,2.0,1.0,1.0,1.0,6.0,3.0,3.0,,1.0,,,1.0,1.0,2.0,1.0,4.0,,1.0,,1.0,,1.0,,,,,,,,,
10665988,home,Al-Fateh,Majed Omar Kanabah,,,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,False,39.0,32.0,3.0,1.0,17.0,18.0,15.0,21.0,5.0,,73.0,51.0,6.5,10.0,0,,,,,4.0,5.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,,,,,
10665988,home,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,73.0,69.0,7.0,3.0,25.0,26.0,44.0,48.0,9.0,,84.0,88.0,7.2,6.0,0,1.0,,2.0,,5.0,7.0,1.0,,1.0,1.0,,1.0,1.0,4.0,3.0,1.0,2.0,,,2.0,,,1.0,,,,,,,,
10665988,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,24.0,21.0,2.0,,5.0,5.0,16.0,24.0,7.0,,90.0,48.0,7.3,12.0,3,5.0,,,1.0,1.0,8.0,1.0,,3.0,3.0,1.0,,,1.0,1.0,4.0,3.0,,,1.0,,,,2.0,3.0,,,,,,
10665988,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,30.0,23.0,,,6.0,9.0,18.0,24.0,4.0,,90.0,46.0,5.8,17.0,1,3.0,1.0,2.0,,8.0,1.0,,,4.0,,,,,,,4.0,1.0,,,2.0,,,1.0,1.0,,,,,,,
10665988,home,Al-Fateh,Christian Cueva,,,christian-cueva,C. Cueva,M,10,169.0,2073,M,47447,EUR,690854400,M,10,10,False,25.0,21.0,,,5.0,5.0,18.0,23.0,1.0,,62.0,39.0,6.5,12.0,0,3.0,2.0,1.0,,3.0,,,2.0,,,,1.0,,,,4.0,,2.0,,,,,,,,,,,,,
