match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_clearanceOffLine,stat_totalOffside,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
11392821,home,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,58.0,32.0,35.0,10.0,26.0,32.0,6.0,26.0,9.0,1.0,2.0,1.0,3.0,90.0,66.0,6.8,26.0,0.0027796,0,0.0473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392821,home,Clermont Foot,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,17,17,False,47.0,39.0,4.0,,27.0,30.0,12.0,17.0,6.0,,,,,90.0,64.0,6.6,10.0,0.00452637,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392821,home,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,62.0,55.0,7.0,4.0,41.0,44.0,14.0,18.0,16.0,,,,,90.0,76.0,6.6,11.0,0.00671351,1,,Alidu Seidu,,5.0,1.0,,2.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0169,,,,,,,,,,,,,,,,,,,,
11392821,home,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,41.0,38.0,5.0,4.0,32.0,33.0,6.0,8.0,4.0,,,,,90.0,50.0,6.9,4.0,0.00425715,0,,,,4.0,1.0,1.0,2.0,,1.0,1.0,3.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11392821,home,Clermont Foot,Cheick Konaté,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,M,15,15,False,26.0,15.0,5.0,2.0,7.0,11.0,10.0,17.0,4.0,,,,,88.0,42.0,6.4,17.0,0.0447056,1,,Cheick Konate,,5.0,,,2.0,3.0,2.0,1.0,7.0,,,1.0,1.0,,1.0,0.085,1.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0239,,,,,,,,,,,,
11392821,home,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,23.0,14.0,1.0,,10.0,13.0,4.0,10.0,4.0,,,,,90.0,34.0,6.4,13.0,0.101934,0,,,,4.0,1.0,,2.0,4.0,,2.0,5.0,,,1.0,,,,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,
11392821,home,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,33.0,26.0,3.0,1.0,16.0,19.0,10.0,14.0,6.0,,,,,76.0,40.0,6.9,7.0,0.00377608,0,,,,8.0,,,5.0,,1.0,2.0,3.0,,,1.0,4.0,,3.0,,,,,,,,,,True,,,,,,,,,,,
11392821,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,45.0,37.0,2.0,2.0,28.0,31.0,9.0,15.0,3.0,,,,,82.0,54.0,6.9,12.0,0.0346805,0,,,,2.0,1.0,1.0,2.0,1.0,,,6.0,,,1.0,1.0,,3.0,,,,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,
11392821,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,30.0,25.0,,,19.0,21.0,6.0,11.0,6.0,,,,,90.0,51.0,6.6,14.0,0.00792648,0,,,,2.0,2.0,1.0,,1.0,1.0,1.0,5.0,1.0,,,,,,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
11392821,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,10,10,False,26.0,21.0,,,10.0,12.0,11.0,14.0,3.0,,,,,75.0,31.0,6.7,5.0,0.0205442,1,,,,3.0,,,2.0,,1.0,,3.0,,,1.0,,,,0.0238,2.0,,,,1.0,,1.0,0.0255,,,,,,,,,,,,
