match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12501560,home,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,19,19,False,16.0,11.0,,,0.0,5.0,5.0,11.0,1.0,2.0,,,,90.0,32.0,6.8,6.0,0.0126017,4,,,,6.0,,,4.0,,6.0,4.0,,1.0,1.0,,,2.0,2.0,,1.0,1.0,,1.0,0.6472,,2.0,,0.1466,,,1.0,,1.0,3.0,,,,
12501560,home,Genoa,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,5,5,True,16.0,10.0,1.0,,0.0,4.0,6.0,10.0,,2.0,,,,35.0,17.0,6.5,6.0,0.00551332,0,,,,6.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,1.0,,,,21.0,7.0,7.1,3.0,0.00108664,2,,,,1.0,,,1.0,,3.0,,,,,,,,1.0,,1.0,,,1.0,0.0677,1.0,1.0,,0.0815,,,,,,,,,,
12501560,home,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,1.0,,1.0,,0.0,,,1.0,1.0,,,,,13.0,2.0,6.4,1.0,,0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Lior Kasa,lior-kasa,L. Kasa,M,15,185,247,M,1605340,EUR,1114905600,M,53,53,True,4.0,4.0,,,0.0,1.0,1.0,3.0,,1.0,,,,13.0,6.0,6.6,1.0,0.00062108,0,,Lior Kasa,,3.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12501560,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,2.0,1.0,,,0.0,,1.0,2.0,,,,,,12.0,3.0,6.4,2.0,6.616e-05,0,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,home,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,40.0,27.0,22.0,10.0,0.0,18.0,26.0,14.0,1.0,10.0,5.0,6.0,,90.0,51.0,8.0,13.0,0.00724502,0,0.5031,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12501560,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,False,26.0,22.0,3.0,1.0,0.0,18.0,18.0,11.0,1.0,2.0,,,,79.0,47.0,7.4,7.0,0.146776,0,,,,6.0,3.0,2.0,2.0,2.0,3.0,9.0,,2.0,1.0,,,2.0,,2.0,,4.0,3.0,1.0,,,,,,,,,1.0,,,,,,
12501560,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,66.0,53.0,10.0,6.0,0.0,39.0,44.0,22.0,11.0,6.0,,,,90.0,84.0,7.4,14.0,0.0355758,0,,,,14.0,,,1.0,12.0,3.0,13.0,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,,,True,,,,,,,,,
12501560,away,Udinese,Oumar Solet,oumar-solet,O. Solet,D,28,192,1946,M,892979,EUR,949881600,D,28,28,False,56.0,48.0,8.0,4.0,0.0,36.0,40.0,16.0,4.0,3.0,,,,90.0,68.0,6.8,9.0,0.112795,0,,,,12.0,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0
12501560,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,D,11,11,False,33.0,21.0,8.0,3.0,0.0,11.0,13.0,22.0,2.0,3.0,,,,90.0,46.0,6.2,15.0,0.00328899,0,,,,10.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0
12501560,away,Udinese,Arthur Atta,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,14,14,False,34.0,27.0,5.0,1.0,0.0,19.0,23.0,12.0,,4.0,,,,70.0,54.0,6.6,13.0,0.252246,0,,,,9.0,1.0,1.0,1.0,1.0,6.0,4.0,,4.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,
12501560,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,False,21.0,15.0,2.0,1.0,0.0,9.0,11.0,10.0,,3.0,,,,70.0,26.0,6.5,8.0,0.0058469,0,,,,6.0,,,,1.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12501560,away,Udinese,Jesper Karlström,jesper-karlstrom,J. Karlström,M,8,179,729,M,227894,EUR,803692800,M,25,25,False,49.0,43.0,9.0,5.0,0.0,28.0,28.0,21.0,2.0,5.0,,,,90.0,63.0,6.7,9.0,0.00454909,0,,,,15.0,,,1.0,,5.0,3.0,2.0,,,,2.0,1.0,1.0,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0
12501560,away,Udinese,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,M,32,32,False,15.0,9.0,2.0,,0.0,6.0,7.0,8.0,1.0,2.0,,,,61.0,27.0,6.4,9.0,0.00195104,1,,,,3.0,,,1.0,1.0,6.0,2.0,2.0,3.0,1.0,,1.0,,1.0,,,,,,0.205,,,,,,,1.0,,,,,,,
12501560,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,17.0,9.0,,,0.0,4.0,4.0,13.0,,3.0,,,,90.0,34.0,6.5,16.0,0.412238,2,,,,5.0,,,1.0,5.0,8.0,8.0,1.0,,,,1.0,3.0,4.0,1.0,1.0,,,6.0,0.4137,2.0,1.0,,0.0086,,,,,1.0,1.0,,,,
12501560,away,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184,2552,M,1155571,EUR,1105574400,F,21,21,False,14.0,12.0,,,0.0,9.0,10.0,4.0,,1.0,,,,80.0,29.0,6.6,10.0,0.00188656,1,,,,3.0,,,2.0,,4.0,3.0,,,,,,2.0,1.0,,1.0,1.0,,6.0,0.0498,1.0,,,,,,,,,,,,,
12501560,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,5,5,True,7.0,4.0,,,0.0,,,7.0,,1.0,,,,29.0,15.0,6.7,5.0,0.00166558,0,,,,4.0,,,,1.0,2.0,5.0,,,,,,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12501560,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,8,8,True,15.0,13.0,3.0,3.0,0.0,6.0,8.0,8.0,,1.0,,,,20.0,19.0,6.6,4.0,0.0235904,0,,,,7.0,1.0,,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Rui Modesto,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,5.0,4.0,1.0,,0.0,1.0,2.0,3.0,1.0,2.0,,,,20.0,15.0,6.1,5.0,0.00273902,1,,,,3.0,,,,,4.0,1.0,,2.0,,,1.0,,1.0,,,1.0,1.0,,0.3586,1.0,1.0,,0.3408,,,,,1.0,,,,,
12501560,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,,1.0,,,,11.0,7.0,6.7,2.0,0.00021142,0,,Thomas Kristensen,,2.0,,,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12501560,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,20,20,True,3.0,2.0,1.0,,0.0,1.0,2.0,3.0,,,,,,10.0,7.0,6.5,3.0,0.00018971,0,,Simone,Pafundi,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Matteo Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,Matteo,Palma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501560,away,Udinese,Damián Pizarro,damian-pizarro,D. Pizarro,F,99,188,3296,M,1177565,EUR,1111968000,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
