match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,captain,stat_hitWoodwork,stat_dispossessed,stat_penaltyWon,stat_bigChanceMissed,stat_goals,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_penaltyConceded,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist
11352367,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,45.0,37.0,13.0,5.0,34.0,35.0,3.0,10.0,1.0,8.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,90.0,57.0,7.2,10.0,0.00053505,0,0.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352367,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,54.0,45.0,12.0,4.0,19.0,19.0,27.0,43.0,1.0,7.0,2.0,,,,,,,75.0,83.0,7.2,19.0,0.120833,3,,8.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1318,0.2548,3.0,,,,,,,,,,,,,,,,,,,,
11352367,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,69.0,64.0,4.0,2.0,49.0,52.0,15.0,17.0,3.0,2.0,,,,,,,,90.0,81.0,7.0,5.0,0.00446589,1,,,,8.0,2.0,2.0,2.0,,,2.0,,3.0,2.0,,1.0,0.0478,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
11352367,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,62.0,60.0,2.0,1.0,48.0,48.0,12.0,14.0,1.0,3.0,,,,,,,,90.0,76.0,7.7,2.0,0.0194121,3,,,,5.0,,,,1.0,,5.0,5.0,,,,,0.2082,0.4944,1.0,,,1.0,5.0,2.0,True,1.0,,,,,,,,,,,,,
11352367,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,73.0,65.0,4.0,2.0,35.0,40.0,34.0,39.0,2.0,13.0,,,,,,,,90.0,91.0,7.4,13.0,0.214615,0,,6.0,4.0,7.0,,1.0,,,,1.0,1.0,3.0,2.0,,,,,3.0,,,1.0,4.0,,,,,,,,,,,,,,,,
11352367,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,71.0,66.0,5.0,4.0,38.0,41.0,28.0,30.0,3.0,6.0,1.0,,,,,,,90.0,90.0,7.7,9.0,0.0486718,3,,,,5.0,,5.0,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,0.1185,0.1655,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
11352367,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,50.0,40.0,4.0,3.0,18.0,20.0,22.0,30.0,3.0,6.0,,1.0,,,,,,58.0,62.0,6.3,11.0,0.0482965,0,,,,8.0,1.0,3.0,2.0,,,2.0,,2.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,
11352367,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,25.0,20.0,1.0,,8.0,9.0,12.0,16.0,3.0,3.0,2.0,1.0,,,,,,62.0,37.0,7.1,7.0,0.037307,3,,,,6.0,2.0,2.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,0.2415,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
11352367,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,32.0,28.0,1.0,1.0,6.0,7.0,22.0,26.0,9.0,2.0,1.0,,,,,,,86.0,48.0,6.7,12.0,0.107569,5,,1.0,,2.0,,3.0,,3.0,,,,1.0,1.0,,1.0,1.2309,2.4103,2.0,,,3.0,,2.0,,,3.0,,2.0,1.0,1.0,,,,,,,,
11352367,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,37.0,26.0,1.0,1.0,7.0,8.0,19.0,29.0,7.0,3.0,6.0,2.0,,,,,,76.0,60.0,8.2,20.0,0.115745,5,,,,8.0,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,,,2.0,0.6913,1.0604,2.0,,,2.0,3.0,2.0,,,1.0,,,1.0,,,,,,,,,
