match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_hitWoodwork,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_errorLeadToAGoal
14035979,home,Royal Antwerp FC,Taishi Brandon Nozawa,,,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,41.0,17.0,30.0,6.0,0.0,12.0,16.0,5.0,25.0,1.0,1.0,10.0,3.0,3.0,5.0,89.0,55.0,7.9,24.0,0.00346739,89.450235064723,14.0,59.85,9.66,1.1887,0,0.5053,0.08,0.01,0.18,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,40.0,28.0,14.0,7.0,0.0,21.0,23.0,7.0,17.0,4.0,6.0,2.0,,,,90.0,55.0,6.8,12.0,0.0137218,84.371893618582,12.0,31.815,10.605,,0,,0.02,0.15,-0.13,,4.0,5.0,1.0,9.0,1.0,1.0,1.0,12.676172963478,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192.0,905,M,848537,EUR,861062400,D,25,25,False,23.0,19.0,1.0,1.0,0.0,17.0,19.0,2.0,4.0,4.0,6.0,1.0,,,,45.0,34.0,6.3,5.0,0.00057078,58.573565029514,11.0,2.415,4.41,,0,,-0.04,0.02,-0.22,,2.0,6.0,,2.0,,4.0,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,False,47.0,40.0,4.0,2.0,0.0,33.0,35.0,7.0,12.0,2.0,4.0,2.0,,,,90.0,62.0,6.8,8.0,0.00430727,148.37506433643,18.0,49.455,19.11,,0,,0.03,0.03,0.28,,2.0,2.0,,10.0,1.0,,2.0,19.677575155491,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,16.0,14.0,3.0,3.0,0.0,8.0,8.0,6.0,8.0,1.0,2.0,3.0,,,,90.0,40.0,7.0,8.0,0.0107324,28.87094234708,4.0,13.23,11.445,,0,,0.02,0.12,0.18,,,1.0,1.0,5.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Mauricio Benitez,Mauricio Benitez,,mauricio-benitez,M. Benitez,M,16,185.0,390,M,1402224,EUR,1075766400,M,16,16,False,26.0,16.0,4.0,1.0,0.0,10.0,10.0,6.0,16.0,2.0,6.0,3.0,,,,90.0,51.0,6.9,15.0,0.195253,31.536006920341,5.0,2.52,4.935,,2,,0.29,0.05,0.0,,3.0,7.0,1.0,3.0,,2.0,2.0,,,2.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0274,-0.27,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Xander Dierckx,,,xander-dierckx,X. Dierckx,M,78,,206,M,2405369,EUR,1235692800,M,78,78,False,12.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,7.0,5.0,9.0,,,,,89.0,24.0,6.2,8.0,0.0378922,6.0141740081245,1.0,-2.415,-2.415,,0,,0.14,0.0,0.15,,1.0,3.0,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,False,30.0,21.0,6.0,3.0,0.0,12.0,14.0,9.0,16.0,2.0,4.0,5.0,,,,61.0,41.0,6.7,12.0,0.222879,77.825234626037,10.0,17.43,20.055,,0,,0.2,0.26,-0.02,,2.0,3.0,,,,1.0,1.0,33.18300270973,2.0,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,F,9,9,False,14.0,10.0,3.0,3.0,0.0,6.0,7.0,4.0,7.0,,2.0,5.0,,,,61.0,24.0,6.5,12.0,0.0118415,11.552384593645,2.0,5.145,4.095,,0,,-0.08,-0.1,-0.01,,1.0,1.0,,,,,,,,,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,
14035979,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,False,12.0,9.0,,,1.0,1.0,3.0,8.0,9.0,2.0,9.0,5.0,,,,90.0,36.0,7.7,18.0,0.214586,82.940315626376,8.0,62.475,17.85,,2,,0.26,0.43,0.14,,1.0,5.0,1.0,1.0,,2.0,4.0,20.166357033436,1.0,,2.0,,4.0,6.0,2.0,2.0,1.0,1.0,1.0,0.3901,0.3,1.0,1.0,1.0,1.0,0.9285,,,,,,,,,,
