match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_shotOffTarget,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_totalOffside,player_lastName,stat_punches,stat_lastManTackle
14566651,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575786,M,41789,EUR,588124800,F,9,9,False,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,1.0,,,,,,66.0,19.0,6.6,5.0,0.158492,31.716,6.85203,6.0,50.629461742473,3.0,-36.33,3.57,,2,,0.24,-0.54,-0.01,,2.34,3.18,0.84,0.37,0.12,Lewa,,2.0,4.0,3.0,1.0,1.0,,,,,,,,,,1.0,0.1568,,3.0,-0.38,,1.0,1.0,,2.0,,,,,,,1.0,,,
14566651,home,Barcelona,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,363363,M,814590,EUR,878256000,F,14,14,True,25.0,22.0,,,1.0,2.0,2.0,20.0,23.0,2.0,,,,,,45.0,40.0,7.0,10.0,0.259256,30.348,5.33218,8.0,64.739667126224,7.0,-7.2450000000001,12.81,,1,,0.29,-0.11,-0.06,,1.66,2.48,0.71,0.34,0.14,Rashford,5.0,,4.0,3.0,,4.0,2.0,,,,,,,,1.0,1.0,0.117,,3.0,-0.42,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,
14566651,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,191831,M,795222,EUR,863395200,M,21,21,True,20.0,16.0,2.0,2.0,0.0,6.0,6.0,10.0,14.0,2.0,,,,,,24.0,24.0,7.2,5.0,0.0736161,28.98,3.63902,2.0,28.5979514344,4.0,-2.415,3.57,,0,,0.37,0.04,0.13,,0.87,1.98,0.57,0.17,0.05,Frenkie,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
14566651,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144112,M,855833,EUR,951782400,F,7,7,True,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,,,,,,24.0,18.0,6.7,5.0,0.0957394,30.168,3.19688,6.0,13.244108123992,1.0,12.6,12.6,,3,,0.27,0.15,-0.01,,1.0,1.4,0.44,0.22,0.13,FerranTorres,,2.0,1.0,2.0,,1.0,,1.0,,,,,,,1.0,,0.1672,0.0346,,-0.61,,,,,1.0,,,,1.0,,,,,,
14566651,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,58459,M,186795,EUR,829094400,D,15,15,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,,,1.0,2.0,,1.0,8.4e-07,26.28,0.71661,0.0,,,,,,0,,,,,,0.09,0.42,0.15,0.05,0.0,andreaschristensen3,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14566651,home,Barcelona,Roony Bardghji,roony-bardghji,R. Bardghji,F,19,173,97611,M,1162107,EUR,1132012800,F,28,28,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,1.0,3.0,,,6.39e-05,29.736,0.73329,2.0,,,,,,0,,,,,,0.13,0.31,0.17,0.07,0.05,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566651,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119845,M,88625,EUR,704592000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,terStegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,94925,M,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,wojciech.szczesny1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,home,Barcelona,Jofre Torrents ,jofre-torrents,J. Torrents ,D,26,187,11172,M,1587196,EUR,1169942400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,home,Barcelona,Marc Bernal,marc-bernal,M. Bernal,M,22,191,55874,M,1526618,EUR,1180137600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,marc_bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64239,M,1000483,EUR,1063497600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,marccasado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,home,Barcelona,Dro Fernández,pedro-fernandez,D. Fernández,M,27,182,76584,M,1926085,EUR,1200096000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,,,,,,,,,,,,Fernández Sarmiento,,
14566651,away,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,False,39.0,14.0,29.0,4.0,0.0,12.0,18.0,2.0,21.0,14.0,1.0,2.0,5.0,1.0,1.0,90.0,57.0,7.0,27.0,0.00156527,24.444,4.69972,0.0,66.667838835318,8.0,-20.265,1.68,0.781,0,-0.4558,0.11,0.0,0.0,0.46,3.5,1.12,0.07,0.01,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14566651,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1612,M,921789,EUR,868579200,D,13,13,False,30.0,14.0,5.0,,0.0,8.0,18.0,6.0,12.0,3.0,,,,,,90.0,52.0,6.9,18.0,0.0435735,30.924,10.153,8.0,18.076667631164,4.0,-13.125,-1.365,,1,,0.16,0.01,-0.13,,3.16,5.08,1.3,0.47,0.14,,,2.0,3.0,7.0,,3.0,2.0,1.0,,6.0,2.0,3.0,2.0,,,,0.0501,0.1886,1.0,0.19,,1.0,,1.0,,1.0,,,,,,,,,
14566651,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1834,M,581302,EUR,837561600,D,4,4,False,22.0,17.0,3.0,,0.0,15.0,18.0,2.0,4.0,7.0,,,,,,90.0,33.0,6.4,5.0,0.00560777,29.664,9.68974,4.0,8.1462363411082,2.0,-1.89,0.21000000000001,,0,,0.06,0.0,-0.1,,2.98,5.3,1.06,0.28,0.07,,,1.0,4.0,2.0,,,,,,6.0,1.0,1.0,,,,,,,,,,,3.0,1.0,,1.0,,,,True,,,,,
14566651,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2200,M,965778,EUR,959212800,D,3,3,False,21.0,14.0,3.0,,0.0,10.0,13.0,4.0,8.0,1.0,,,,,,90.0,38.0,7.5,7.0,0.00081828,31.464,9.76801,7.0,46.308914108602,5.0,-28.77,-3.465,,1,,-0.05,0.01,1.0,,3.04,5.25,1.0,0.34,0.12,,,1.0,3.0,6.0,,,,1.0,,8.0,,5.0,3.0,,,1.0,0.283,0.1268,,-0.21,,1.0,2.0,1.0,,,,,,,1.0,,,,1.0
14566651,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1794,M,1159759,EUR,1055721600,D,21,21,False,16.0,9.0,5.0,1.0,1.0,6.0,8.0,3.0,8.0,4.0,,,,,,90.0,45.0,6.9,17.0,0.0261455,30.456,9.75342,7.0,93.136945699772,7.0,-60.69,5.25,,0,,0.04,0.2,-0.11,,3.16,4.92,1.09,0.43,0.14,,1.0,,2.0,5.0,,1.0,,,,,2.0,4.0,1.0,,3.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,
14566651,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2771,M,1142211,EUR,1088294400,M,16,16,False,13.0,13.0,,,0.0,12.0,12.0,1.0,1.0,3.0,,,,,,68.0,17.0,6.4,1.0,0.00025357,27.936,8.4732,1.0,8.1291584457513,2.0,0.105,3.465,,0,,0.05,0.02,-0.09,,1.98,4.77,1.41,0.3,0.02,,,,,,,,,,,,1.0,,,,1.0,,,,,,Hugo Larsson,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4737,M,591706,EUR,800064000,M,15,15,False,21.0,14.0,2.0,,0.0,12.0,15.0,2.0,6.0,1.0,,,,,,90.0,37.0,6.9,8.0,0.00109563,30.096,10.84093,6.0,23.771001941892,4.0,1.47,6.3,,1,,0.2,0.0,0.22,,2.91,5.92,1.41,0.5,0.11,ellyes_skhiri,,3.0,3.0,9.0,,,,,,5.0,,4.0,1.0,,,2.0,0.0801,,,-0.41,,1.0,1.0,,1.0,1.0,,,,,,,,,
14566651,away,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5676,M,790965,EUR,897955200,M,20,20,False,14.0,10.0,,,0.0,6.0,7.0,4.0,7.0,3.0,,,,,,89.0,31.0,6.4,11.0,0.105817,31.86,9.88761,8.0,33.200829630483,5.0,-15.54,2.625,,1,,0.06,0.28,-0.2,,3.14,4.76,1.22,0.58,0.19,doanritsu,3.0,1.0,6.0,4.0,1.0,,,,,2.0,,1.0,,,2.0,3.0,0.1543,,1.0,-0.51,,,2.0,,,3.0,1.0,1.0,1.0,,,,,,
14566651,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5880,M,66518,EUR,707529600,M,27,27,False,27.0,20.0,4.0,1.0,0.0,13.0,15.0,7.0,12.0,4.0,,,,,,77.0,38.0,5.7,13.0,0.0033521,26.64,9.77144,0.0,19.661138383361,3.0,-9.555,4.725,,0,,0.03,0.02,-0.3,,2.16,5.19,1.97,0.44,0.01,MarioGotze,,1.0,12.0,1.0,2.0,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,3.0,,,6.0,,,,,,,,,
14566651,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17679,M,1192318,EUR,1038441600,M,8,8,False,13.0,5.0,,,0.0,4.0,8.0,1.0,5.0,4.0,,,,,,77.0,34.0,6.2,14.0,0.00089995,29.988,9.40171,8.0,29.855271022993,6.0,2.625,6.195,,1,,-0.16,0.01,-0.01,,2.35,4.95,1.38,0.57,0.15,fareschaibi28,,,5.0,2.0,2.0,1.0,,1.0,,3.0,1.0,1.0,,,1.0,1.0,0.0199,0.0594,,0.0,,,2.0,2.0,,,,,,,,1.0,,,
14566651,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2080,M,997012,EUR,1010620800,F,7,7,False,12.0,7.0,1.0,1.0,0.0,5.0,9.0,2.0,3.0,3.0,,,,,,68.0,18.0,7.4,8.0,0.0365081,32.724,7.34708,8.0,62.521817054645,6.0,-53.235,-0.73500000000001,,1,,-0.16,0.61,-0.04,,2.29,3.71,0.81,0.35,0.19,,,,7.0,,,2.0,,1.0,1.0,,,,,,1.0,,0.1682,0.6895,1.0,0.51,,5.0,1.0,,,,,,,,,4.0,,,
14566651,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1899,M,341589,EUR,820454400,M,18,18,True,17.0,13.0,3.0,2.0,0.0,8.0,9.0,5.0,8.0,2.0,,,,,,22.0,20.0,6.7,4.0,0.00696945,28.512,3.28147,2.0,17.426760448165,2.0,-0.42,0.0,,0,,0.11,0.0,0.15,,0.84,1.64,0.58,0.2,0.03,,,1.0,2.0,1.0,,,,,,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
14566651,away,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,,,,,,22.0,6.0,6.5,2.0,0.021567,29.592,3.31862,4.0,,,,,,0,,-0.06,,-0.03,,0.85,1.71,0.49,0.2,0.07,e.wahi7,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,
14566651,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2336,M,1146148,EUR,1115424000,F,19,19,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,,,,,13.0,9.0,6.6,2.0,0.049799,27.648,2.28959,1.0,41.80563500601,3.0,-36.225,-3.255,,0,,0.05,0.15,0.13,,0.53,1.1,0.44,0.19,0.02,,1.0,,,,,,,,,,1.0,,,,,,,,,,Jean Bahoya,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10661,M,1440948,EUR,1131667200,M,42,42,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,,,,13.0,8.0,6.5,2.0,0.00040229,26.46,2.25788,1.0,26.254283510001,2.0,-7.245,7.035,,0,,0.02,-0.58,-0.01,,0.48,1.21,0.4,0.15,0.01,can.uzun10,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,Can Uzun,1.0,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,391,M,906276,EUR,964051200,F,32,32,True,,,,,0.0,,,,,,,,,,,1.0,,,,,28.044,0.60573,1.0,,,,,,0,,,,,,0.14,0.31,0.07,0.07,0.01,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2819,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Elias Baum,elias-baum,E. Baum,D,2,180,828,M,1403018,EUR,1130284800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,698,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,494,M,357752,EUR,855532800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1319,M,1048569,EUR,1073692800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nnamdi Collins,,,,,,,,,,,,,,
14566651,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1044,M,1149113,EUR,1104796800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Höjlund,,,,,,,,,,,,,,
