match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_accurateCross,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
12168338,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,19.0,15.0,1.0,,3.0,4.0,13.0,20.0,2.0,,3.0,,,,88.0,36.0,7.0,14.0,2,,,,5.0,,3.0,,3.0,,2.0,,,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,,
12168338,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,True,26.0,25.0,3.0,2.0,18.0,19.0,7.0,7.0,2.0,,1.0,,,,45.0,33.0,6.9,1.0,0,,,,,3.0,5.0,1.0,,2.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,
12168338,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,71179,M,Dokss,934386,EUR,1022457600,F,11,11,True,19.0,19.0,1.0,1.0,5.0,5.0,15.0,16.0,1.0,,3.0,,,,25.0,31.0,7.4,4.0,2,,,,2.0,,5.0,,2.0,,,,,,1.0,1.0,,5.0,,1.0,,4.0,1.0,,,1.0,,,
12168338,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21379,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,,11.0,7.0,6.7,2.0,0,Oscar Bobb,,,,,2.0,,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,
12168338,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,0,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4433,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,Kova8,136710,EUR,768182400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,away,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8557,M,dj.petrovic12,882604,EUR,939340800,G,28,28,False,29.0,24.0,13.0,8.0,21.0,22.0,3.0,7.0,1.0,1.0,5.0,,2.0,2.0,90.0,38.0,6.9,5.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
12168338,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19294,M,malogst,996958,EUR,1053302400,D,27,27,False,28.0,24.0,,,14.0,15.0,10.0,14.0,7.0,5.0,5.0,,,,79.0,46.0,6.4,9.0,0,,,,1.0,,2.0,1.0,,,,1.0,,,2.0,1.0,,2.0,,,1.0,,,,2.0,,,,
12168338,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14433,M,yungchalobah,826134,EUR,931132800,D,14,14,False,42.0,37.0,5.0,2.0,30.0,33.0,7.0,9.0,2.0,,3.0,,,,90.0,51.0,7.2,5.0,0,,,,,1.0,1.0,,,1.0,,4.0,4.0,1.0,,,,,,,1.0,,,,,,,,
12168338,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42324,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,47.0,36.0,8.0,1.0,28.0,31.0,8.0,16.0,1.0,,1.0,,,,90.0,58.0,6.7,13.0,0,,,,,2.0,5.0,,1.0,,,5.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12168338,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37144,M,cucurella3,794939,EUR,901065600,D,3,3,False,30.0,23.0,2.0,,16.0,21.0,7.0,11.0,,,4.0,,,,88.0,44.0,6.7,9.0,0,,,,2.0,,2.0,,,,,4.0,,,2.0,,,,,,,,,,,,,,
12168338,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79211,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,34.0,28.0,7.0,3.0,19.0,21.0,9.0,13.0,7.0,,4.0,,,,90.0,49.0,6.6,10.0,0,,,,,2.0,5.0,,2.0,4.0,2.0,2.0,,1.0,3.0,2.0,,,,,,,,,,,,,
12168338,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,120639,M,Enzo8,974505,EUR,979689600,M,8,8,False,30.0,22.0,5.0,4.0,6.0,11.0,16.0,19.0,4.0,1.0,2.0,,,,88.0,35.0,6.8,9.0,0,,,,,,3.0,,,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12168338,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40319,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,15.0,14.0,,,5.0,5.0,9.0,11.0,6.0,,3.0,,,,79.0,33.0,7.0,7.0,3,,,,1.0,,4.0,1.0,3.0,2.0,1.0,,,3.0,2.0,2.0,2.0,,1.0,2.0,,,,,,,,,
12168338,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,364912,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,30.0,25.0,6.0,4.0,8.0,10.0,18.0,21.0,3.0,,6.0,,,,90.0,51.0,7.8,11.0,4,,,,1.0,,6.0,,2.0,,3.0,,,,4.0,1.0,,2.0,2.0,,2.0,2.0,2.0,,,1.0,,1.0,
12168338,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16542,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,28.0,21.0,3.0,2.0,12.0,17.0,10.0,14.0,6.0,,7.0,,,,90.0,50.0,7.0,14.0,0,,,True,3.0,,5.0,3.0,1.0,,2.0,,,2.0,2.0,2.0,1.0,4.0,,,1.0,2.0,,,,1.0,,,
12168338,away,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89403,M,NJackson11,1085381,EUR,992995200,F,15,15,False,20.0,13.0,1.0,1.0,5.0,7.0,8.0,13.0,7.0,,3.0,,,,90.0,37.0,7.0,12.0,3,Nicolas Jackson,,,,2.0,5.0,,2.0,2.0,3.0,2.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,3.0,,,,,,1.0
12168338,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,10088,M,axel_disasi,827243,EUR,889574400,D,2,2,True,8.0,8.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,,,,11.0,11.0,6.1,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12168338,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54249,M,MMudryk10,958966,EUR,978652800,M,10,10,True,5.0,5.0,,,4.0,4.0,1.0,4.0,4.0,1.0,,,,,11.0,9.0,6.4,3.0,0,,,,3.0,,1.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,
12168338,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10805,M,Chilly,802695,EUR,851126400,D,21,21,True,10.0,6.0,1.0,,5.0,7.0,1.0,3.0,1.0,,,,,,11.0,13.0,6.8,4.0,0,,,,,1.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12168338,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36860,M,Sterling7,138534,EUR,786844800,F,7,7,True,2.0,2.0,,,2.0,2.0,,,1.0,,1.0,,,,11.0,4.0,6.4,1.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12168338,away,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7719,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10530,M,badiashile,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,away,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4313,M,,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,away,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10388,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12168338,away,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6765,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,0,Deivid Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,
