match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalOffside,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_goals,stat_hitWoodwork
10388222,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,True,61.0,43.0,37.0,19.0,27.0,29.0,16.0,32.0,2.0,12.0,1.0,2.0,2.0,3.0,1.0,90.0,75.0,6.4,18.0,0.0,0.0,0.0136863,0,-1.2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388222,home,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,348362,EUR,814320000,D,23,23,False,,29.0,24.0,5.0,4.0,10.0,14.0,14.0,18.0,3.0,4.0,,,,,,72.0,56.0,6.9,12.0,0.0,0.0,0.0160916,0,,3.0,4.0,2.0,9.0,8.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
10388222,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,,50.0,42.0,7.0,2.0,34.0,37.0,8.0,13.0,5.0,4.0,,,,,,90.0,65.0,7.2,9.0,0.0962,0.0458,0.00467237,1,,,3.0,1.0,4.0,7.0,,,,6.0,5.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
10388222,home,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,,45.0,34.0,6.0,2.0,27.0,30.0,7.0,17.0,2.0,7.0,,,,,,90.0,57.0,6.6,15.0,0.0,0.0,0.00486609,0,,2.0,2.0,6.0,3.0,8.0,,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,
10388222,home,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,,30.0,16.0,9.0,4.0,9.0,15.0,8.0,16.0,2.0,7.0,,,,,,90.0,53.0,6.9,17.0,0.0,0.0,0.507019,0,,1.0,,2.0,4.0,6.0,,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,2.0,1.0,1.0,,,,,,
10388222,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,False,,29.0,22.0,1.0,,7.0,8.0,15.0,24.0,,4.0,,,,,,90.0,39.0,6.1,12.0,0.0,0.0,0.281952,0,,3.0,2.0,,10.0,3.0,,2.0,,3.0,2.0,,,4.0,1.0,,,,,,,3.0,,,,,,,,
10388222,home,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,,32.0,22.0,1.0,,8.0,13.0,16.0,22.0,3.0,7.0,,,,,,85.0,49.0,6.8,11.0,0.0,0.0,0.104381,0,,3.0,1.0,2.0,3.0,7.0,,,,4.0,4.0,,1.0,2.0,,,,,,,2.0,,,,,,,,,
10388222,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,,41.0,34.0,7.0,4.0,14.0,16.0,21.0,29.0,,9.0,,,,,,76.0,60.0,6.5,15.0,0.0,0.0,0.390353,0,,4.0,1.0,,9.0,4.0,2.0,,,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,1.0,4.0,,,,,,,,
10388222,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,False,,21.0,14.0,1.0,,5.0,7.0,9.0,15.0,,2.0,,,,,,72.0,35.0,6.4,15.0,0.082,0.2036,0.00464237,2,,1.0,2.0,,5.0,2.0,2.0,,,,,5.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,
10388222,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,,25.0,17.0,,,5.0,5.0,12.0,20.0,3.0,,,,,,,90.0,41.0,6.9,12.0,0.9456,0.0,0.115537,2,,,9.0,6.0,10.0,11.0,,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,2.0,,,
10388222,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,False,,24.0,17.0,1.0,,8.0,10.0,9.0,15.0,,4.0,,,,,,90.0,48.0,7.0,18.0,0.1768,0.1492,0.0330356,2,,1.0,3.0,,6.0,4.0,1.0,2.0,1.0,3.0,3.0,5.0,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,
10388222,home,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,True,,8.0,3.0,1.0,,1.0,4.0,3.0,5.0,1.0,4.0,,,,,,18.0,19.0,6.6,7.0,0.0,0.0,0.0208345,0,,1.0,,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,
10388222,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,,4.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,,,,18.0,9.0,6.5,4.0,0.0679,0.0,0.0155625,0,,1.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
10388222,home,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,787448,EUR,836006400,F,35,35,True,,4.0,2.0,,,,1.0,2.0,3.0,,,,,,,,14.0,5.0,6.4,3.0,0.0,0.0,0.00988452,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10388222,home,VfL Bochum 1848,Pierre Kunde,pierre-kunde,P. Kunde,M,8,180,572,M,788352,EUR,806716800,M,28,28,True,,3.0,2.0,,,2.0,3.0,,,,1.0,,,,,,9.0,3.0,6.5,1.0,0.0,0.0,2.276e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388222,home,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
