match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_aerialLost,stat_lastManTackle,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_dispossessed,stat_outfielderBlock,player_sofascoreId,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork
12624978,home,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183,2632,M,318653,EUR,837129600,F,9,9,False,16.0,12.0,,,0.0,7.0,8.0,5.0,8.0,,1.0,,,,,,90.0,28.0,6.4,11.0,2,,2.0,5.0,4.0,1.0,,,1.0,,,1.0,,4.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,,
12624978,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176,321,M,537018,EUR,763689600,M,10,10,True,30.0,30.0,2.0,2.0,0.0,9.0,9.0,22.0,25.0,,2.0,,,,,,33.0,38.0,6.6,4.0,0,4.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
12624978,home,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178,3973,M,242054,EUR,750124800,F,14,14,True,19.0,16.0,1.0,,0.0,4.0,5.0,12.0,14.0,,3.0,,,,,,26.0,24.0,6.7,4.0,1,,,3.0,1.0,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,
12624978,home,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185,510,M,1101759,EUR,1043107200,F,21,21,True,,,,,0.0,,,,,,,,,,,,8.0,2.0,6.5,1.0,0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,Abdullah Radif,,,,,,,,,,,,
12624978,home,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624978,home,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177,40,M,1156413,EUR,986947200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Meshal Ali Khayrallah,,,,,,,,,,,,
12624978,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181,80,M,949218,EUR,854841600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624978,home,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170,146,M,1133141,EUR,1042502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mohammed Abdulrahman,,,,,,,,,,,,
12624978,home,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182,344,M,1067777,EUR,1076457600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624978,home,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184,39,M,1547401,EUR,1060992000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Majed Dawran,,,,,,,,,,,,
12624978,away,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2722,M,188107,EUR,815097600,G,1,1,False,22.0,18.0,8.0,4.0,0.0,18.0,20.0,,2.0,,5.0,,4.0,5.0,,,90.0,31.0,8.1,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624978,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,894437,EUR,921196800,D,13,13,False,64.0,57.0,5.0,,0.0,32.0,34.0,25.0,32.0,2.0,4.0,,,,,,90.0,81.0,6.8,11.0,0,2.0,,6.0,2.0,,,,,,,2.0,2.0,,,1.0,,3.0,,,,,,2.0,,,,,,,,,
12624978,away,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4062,M,99545,EUR,684374400,D,2,2,False,51.0,50.0,1.0,1.0,0.0,46.0,46.0,4.0,5.0,2.0,3.0,,,,,,90.0,59.0,7.4,1.0,0,,1.0,2.0,4.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,2.0,DaniloP,,,,,,,
12624978,away,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179,398,M,847235,EUR,712627200,D,15,15,False,65.0,58.0,4.0,2.0,0.0,49.0,54.0,9.0,11.0,1.0,8.0,,,,,,90.0,74.0,7.1,9.0,1,,1.0,3.0,1.0,,,,1.0,,2.0,,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,
12624978,away,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180,1741,M,1006089,EUR,1060128000,D,12,12,False,56.0,50.0,1.0,,0.0,28.0,28.0,22.0,28.0,1.0,5.0,,,,,,90.0,75.0,7.3,7.0,0,,,2.0,4.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
12624978,away,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169,44806,M,234148,EUR,670204800,M,7,7,False,71.0,66.0,2.0,,0.0,35.0,36.0,31.0,35.0,,3.0,,,,,,90.0,87.0,8.0,10.0,1,,,3.0,6.0,1.0,3.0,2.0,,,2.0,4.0,1.0,3.0,,1.0,,,,1.0,,,1.0,,,nglkante,,,,1.0,,,
12624978,away,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187,9249,M,243585,EUR,751334400,M,8,8,False,81.0,75.0,7.0,5.0,0.0,46.0,49.0,29.0,32.0,3.0,8.0,,,,,,90.0,101.0,7.3,11.0,0,,,5.0,5.0,1.0,1.0,,,,4.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,2.0,1.0,Fabinho,,,,,1.0,,
12624978,away,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,1533745,EUR,991440000,M,77,77,False,19.0,18.0,1.0,1.0,0.0,6.0,6.0,13.0,18.0,,1.0,,,,,,45.0,41.0,7.2,11.0,1,5.0,,6.0,8.0,,7.0,5.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,Abduleallah Hawsawi,,,3.0,,,,,,,,,
12624978,away,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14747,M,846081,EUR,899164800,M,10,10,False,50.0,42.0,1.0,1.0,0.0,13.0,15.0,30.0,37.0,,3.0,,,,,,81.0,65.0,7.8,16.0,2,2.0,,3.0,3.0,,5.0,3.0,,1.0,,,,2.0,,,1.0,,,3.0,,,1.0,1.0,,houssem_aouar,,,,1.0,,1.0,
12624978,away,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5144,M,361798,EUR,876268800,M,34,34,False,26.0,25.0,1.0,1.0,1.0,8.0,8.0,17.0,20.0,,5.0,,,,,,84.0,45.0,8.4,9.0,2,2.0,,6.0,4.0,,3.0,,,,1.0,3.0,,2.0,1.0,2.0,,,,2.0,,,2.0,1.0,,StevenBergwijn,,1.0,,1.0,,1.0,
12624978,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194410,M,3306,EUR,566870400,F,9,9,False,29.0,28.0,3.0,3.0,2.0,3.0,3.0,25.0,26.0,,2.0,,,,,,74.0,40.0,9.4,6.0,3,,,5.0,3.0,1.0,5.0,3.0,1.0,,,,,1.0,,1.0,,,,3.0,,,2.0,1.0,,KBenz9,True,2.0,,1.0,,2.0,
12624978,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174,531,M,872275,EUR,801964800,F,24,24,True,18.0,14.0,,,0.0,5.0,6.0,9.0,13.0,,4.0,,,,,,45.0,29.0,7.1,7.0,0,1.0,,1.0,6.0,,,,,,,4.0,4.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,
12624978,away,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,21,21,True,10.0,9.0,,,0.0,5.0,6.0,4.0,4.0,,1.0,,,,,,16.0,17.0,6.2,5.0,0,,,4.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,
12624978,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,80,80,True,21.0,19.0,2.0,1.0,0.0,10.0,10.0,9.0,11.0,,1.0,,,,,,9.0,22.0,6.5,3.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12624978,away,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178,356,M,984415,EUR,1000944000,F,11,11,True,11.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0,,1.0,,,,,,11.0,14.0,7.1,2.0,2,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0
12624978,away,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624978,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624978,away,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,,,,
12624978,away,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182,373,M,1134250,EUR,1039478400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Saad Al-Mousa,,,,,,,,,,,,
12624978,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,
