match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11369482,home,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,False,14.0,6.0,,,,1.0,6.0,13.0,8.0,15.0,4.0,3.0,,,86.0,40.0,7.0,17.0,0.00549228,,1,,,13.0,,2.0,3.0,,,5.0,6.0,7.0,,,2.0,,,,1.0,0.0103,1.0,,,,,,,,,
11369482,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,17.0,5.0,6.5,,0.00061732,,0,,,2.0,,,,,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,
11369482,home,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,13.0,6.0,,,4.0,7.0,2.0,6.0,,,,2.0,,,10.0,15.0,6.4,9.0,0.00269556,,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,1.0,,,,,9.0,8.0,6.5,1.0,0.00071723,,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,José Mari,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,home,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,29.0,21.0,15.0,7.0,15.0,16.0,6.0,13.0,2.0,2.0,,9.0,2.0,,90.0,41.0,7.4,8.0,0.0028835,,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,unai_simon,1.0,2.0,0.1731
11369482,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,55.0,48.0,8.0,6.0,25.0,27.0,23.0,32.0,3.0,9.0,4.0,5.0,,,90.0,83.0,7.7,13.0,0.011518,,0,True,4.0,1.0,1.0,,,6.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,47.0,42.0,4.0,2.0,29.0,32.0,13.0,15.0,,3.0,1.0,1.0,,,90.0,53.0,7.0,5.0,0.0070783,1.0,0,,,8.0,2.0,,,3.0,3.0,,,1.0,1.0,,5.0,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,72.0,59.0,12.0,3.0,46.0,53.0,13.0,19.0,6.0,8.0,1.0,8.0,,,90.0,76.0,7.1,13.0,0.00621589,1.0,0,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,False,33.0,26.0,3.0,,14.0,15.0,12.0,18.0,,1.0,2.0,5.0,,,51.0,43.0,6.6,7.0,0.00484835,,0,,,2.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,False,33.0,29.0,1.0,1.0,16.0,18.0,13.0,15.0,3.0,7.0,,8.0,,,51.0,43.0,6.9,5.0,0.008747,1.0,1,,,6.0,1.0,1.0,2.0,2.0,1.0,,,3.0,,1.0,1.0,,,,,0.0795,2.0,,,1.0,,,,,,
11369482,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,82474,EUR,619056000,M,21,21,False,61.0,54.0,9.0,4.0,19.0,21.0,35.0,40.0,2.0,6.0,2.0,3.0,,,90.0,77.0,7.2,9.0,0.0319348,,1,,,3.0,,1.0,1.0,3.0,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,0.0153,1.0,,,,,,,,,
11369482,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,M,9,9,False,27.0,18.0,,,3.0,3.0,15.0,26.0,1.0,4.0,,1.0,,,90.0,43.0,6.6,18.0,0.0265168,1.0,0,,2.0,5.0,,1.0,5.0,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,IñakiWill,,,
11369482,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,30,30,False,13.0,7.0,1.0,,1.0,2.0,7.0,14.0,,1.0,1.0,1.0,,,51.0,27.0,6.6,10.0,0.0352732,1.0,0,,3.0,3.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
11369482,away,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,1391487,EUR,1002844800,M,29,29,False,15.0,11.0,1.0,,7.0,8.0,4.0,10.0,1.0,11.0,,3.0,,,62.0,40.0,7.1,13.0,0.00247808,,3,,3.0,5.0,,2.0,8.0,2.0,1.0,2.0,3.0,,,,1.0,,,,1.0,0.0741,6.0,,,2.0,,,,,,
11369482,away,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,20,20,False,15.0,13.0,,,3.0,4.0,10.0,11.0,3.0,4.0,2.0,1.0,,,70.0,24.0,6.7,5.0,0.063744,1.0,1,,,6.0,,1.0,2.0,,,,1.0,3.0,,,,,,,1.0,0.0152,,,,,,,,,,
11369482,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,True,20.0,14.0,2.0,,5.0,6.0,9.0,14.0,,,1.0,,,,39.0,35.0,6.5,8.0,0.00713232,,0,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,True,20.0,16.0,,,5.0,5.0,11.0,17.0,1.0,2.0,,4.0,,,39.0,30.0,6.8,9.0,0.0101072,1.0,0,,2.0,3.0,,1.0,,1.0,,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,31,31,True,20.0,14.0,,,2.0,2.0,12.0,21.0,1.0,3.0,,4.0,,,39.0,31.0,6.9,9.0,0.0268418,,1,,3.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,0.0093,1.0,,,,,,,,,
11369482,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,F,11,11,True,6.0,5.0,,,3.0,3.0,2.0,7.0,,3.0,,2.0,,,28.0,22.0,6.4,12.0,0.00272781,,0,,4.0,4.0,,,4.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,NicoWill,,,
11369482,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,True,9.0,5.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,3.0,,1.0,,,20.0,15.0,6.7,5.0,0.0068802,,1,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,0.0486,,,,1.0,,,,,,
11369482,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,1012409,EUR,981590400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,298920,EUR,643507200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369482,away,Athletic Club,Peru Nolaskoain,peru-nolaskoain-esnal,P. N. Esnal,M,8,185,85,M,910975,EUR,909273600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
