match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,length,confirmed,playerName,rescinded,injury
12499417,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499417,,,,,90,5.0,,1,,,inGamePenalty,Goalkeeper save,118521243.0,True,missed,goalkeeperSave,1048422.0,Hugo Ekitiké,,,,,
12499417,,,,,90,0.0,,1,,,injuryTime,,,,,,,,5.0,,,,
12499417,,,,,89,,,2,,,varDecision,,32010.0,False,goalAwarded,,975800.0,Benedict Hollerbach,,False,,,
12499417,,,,,85,,,6,,,card,,122599463.0,True,yellow,Foul,979315.0,Elye Wahi,,,Elye Wahi,False,
12499417,,,,,84,,,7,,,substitution,,123679842.0,False,regular,,,,,,,,False
12499417,,,,,79,,,12,,,substitution,,123679803.0,True,regular,,,,,,,,False
12499417,,,,,79,,,12,,,substitution,,123679802.0,True,regular,,,,,,,,False
12499417,,1.0,2.0,,78,,,13,,,goal,,252185889.0,False,regular,,927405.0,Woo-Yeong Jeong,,,,,
12499417,,,,,75,,,16,,,card,,122599376.0,True,yellow,Foul,964191.0,Tuta,,,Tuta,False,
12499417,,,,,71,,,20,,,substitution,,123679747.0,False,regular,,,,,,,,False
12499417,,,,,71,,,20,,,substitution,,123679748.0,False,regular,,,,,,,,False
12499417,,,,,71,,,20,,,substitution,,123679746.0,True,regular,,,,,,,,False
12499417,,1.0,1.0,,62,,,29,,,goal,,252131763.0,False,regular,,1086547.0,Leopold Querfeld,,,,,
12499417,,,,,60,,,31,,,substitution,,123679652.0,True,regular,,,,,,,,False
12499417,,,,,60,,,31,,,substitution,,123679651.0,True,regular,,,,,,,,False
12499417,,,,,58,,,33,,,card,,122598256.0,True,yellow,Foul,1142211.0,Hugo Larsson,,,Hugo Larsson,False,
12499417,,,,,55,,,36,,,substitution,,123679555.0,False,regular,,,,,,,,False
12499417,,,,,55,,,36,,,substitution,,123679554.0,False,regular,,,,,,,,False
12499417,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499417,,,,,45,0.0,,1,,,injuryTime,,,,,,,,1.0,,,,
12499417,,1.0,0.0,,13,,,33,,,goal,,251947009.0,True,regular,,147745.0,Michy Batshuayi,,,,,
12499417,,,,,-5,,,6,,,card,,122599578.0,False,yellow,Argument,,,,,Steffen Baumgart,False,
