match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12499417,home,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,19.0,8.0,6.5,4.0,0.00076766,2,,1.0,1.0,2.0,2.0,2.0,,3.0,0.2088,,,,,,,1.0,,,1.0,,,,,,,,e.wahi7,,,,,,,,,,,
12499417,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,True,,5.0,3.0,2.0,1.0,0.0,3.0,3.0,,2.0,,,,,,,11.0,7.0,6.6,3.0,7.05e-05,0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12499417,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,,7.0,6.0,,,0.0,1.0,1.0,7.0,8.0,,1.0,,,,,11.0,11.0,6.7,2.0,0.214059,0,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,,,
12499417,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,home,Eintracht Frankfurt,Noah Fenyő,noah-fenyo,N. Fenyő,M,77,182,420,M,1403036,EUR,1138579200,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,,28.0,16.0,19.0,7.0,0.0,12.0,14.0,4.0,14.0,1.0,10.0,2.0,1.0,,,90.0,37.0,7.3,12.0,0.00215441,0,0.4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
12499417,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,,29.0,19.0,7.0,3.0,0.0,14.0,16.0,5.0,13.0,2.0,3.0,,,,,90.0,37.0,6.1,10.0,0.00133028,0,,5.0,2.0,9.0,4.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,1.0
12499417,away,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,,42.0,33.0,13.0,7.0,0.0,18.0,22.0,15.0,20.0,6.0,4.0,,,,,90.0,53.0,7.7,9.0,0.00537767,2,,,2.0,,2.0,,,,0.1297,,,,,1.0,,,,,,,,,,,1.0,,,1.0,0.5662,,1.0,,,,,,,
12499417,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,,40.0,30.0,13.0,6.0,0.0,14.0,15.0,16.0,25.0,7.0,6.0,,,,,90.0,60.0,7.3,13.0,0.0141981,1,,1.0,3.0,2.0,4.0,,,1.0,0.1543,,,1.0,,2.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,True,18.0,10.0,3.0,2.0,1.0,3.0,4.0,10.0,20.0,2.0,,,,,,71.0,40.0,7.3,19.0,0.265664,0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,6.0,3.0,,3.0,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,,25.0,14.0,4.0,2.0,0.0,6.0,8.0,8.0,17.0,,3.0,,,,,71.0,33.0,6.9,13.0,0.0443917,1,,,3.0,4.0,5.0,,,1.0,0.0529,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,
12499417,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,,21.0,14.0,3.0,1.0,0.0,5.0,6.0,9.0,15.0,1.0,1.0,,,,,90.0,28.0,6.7,9.0,0.0133054,0,,,2.0,2.0,4.0,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,,9.0,6.0,,,0.0,4.0,4.0,2.0,5.0,,1.0,,,,,55.0,16.0,6.3,5.0,0.00038075,0,,1.0,2.0,6.0,2.0,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,2.0,,,,,,,,
12499417,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,M,18,18,False,,22.0,13.0,8.0,3.0,0.0,8.0,9.0,7.0,15.0,1.0,5.0,,,,,90.0,47.0,7.0,13.0,0.303017,1,,2.0,,3.0,1.0,,,1.0,0.0417,,,,,1.0,,1.0,1.0,3.0,,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,21,21,False,,12.0,10.0,2.0,1.0,0.0,5.0,5.0,5.0,7.0,,2.0,,,,,55.0,21.0,6.5,9.0,0.00339847,1,,1.0,,3.0,1.0,,,5.0,0.0495,,,2.0,1.0,,,,,,,,,,,,,,,1.0,0.0608,1.0,,1.0,,,,,,
12499417,away,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,False,,21.0,9.0,,,0.0,1.0,2.0,8.0,19.0,,2.0,,,,,84.0,31.0,7.1,17.0,0.00721253,3,,3.0,6.0,3.0,7.0,1.0,,5.0,0.2334,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,2.0,,,,,,
12499417,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,2.0,1.0,,,,,35.0,18.0,7.0,3.0,0.0795468,0,,,1.0,,5.0,,,1.0,,,,,,,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,True,,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,2.0,,,,,35.0,14.0,6.4,2.0,0.00259458,1,,1.0,1.0,5.0,3.0,1.0,,,0.092,,,2.0,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,11,11,True,,,,,,0.0,,,,,1.0,,,,,,19.0,5.0,7.2,2.0,,1,,1.0,,3.0,1.0,,,,0.1334,,,,,,,1.0,,,,,,,,,,,,1.0,0.8449,2.0,1.0,,,,,,,
12499417,away,1. FC Union Berlin,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,1210666,EUR,1099008000,D,15,15,True,,4.0,1.0,2.0,,0.0,,,1.0,4.0,,1.0,,,,,19.0,6.0,6.5,4.0,0.00452151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Marin Ljubičić,marin-ljubicic,M. Ljubičić,F,27,183,1866,M,1090010,EUR,1014854400,F,27,27,True,,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,12.0,2.0,6.6,,2.24e-06,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Carl Klaus,carl-klaus,C. Klaus,G,25,189,47,M,148167,EUR,758678400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499417,away,1. FC Union Berlin,Ivan Prtajin,prtajin-ivan,I. Prtajin,F,9,189,858,M,796672,EUR,832032000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
