match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_crossNotClaimed,stat_goodHighClaim,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget
12437662,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,True,20.0,11.0,12.0,3.0,0.0,7.0,7.0,4.0,13.0,5.0,1.0,90.0,22.0,6.4,9.0,0.00141005,0,-0.6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437662,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,False,,32.0,26.0,2.0,2.0,0.0,12.0,13.0,15.0,25.0,4.0,,90.0,68.0,6.8,23.0,0.0271917,1,,,,6.0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0169,,,,,,,,,,,,,,
12437662,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,False,,60.0,51.0,9.0,2.0,0.0,29.0,30.0,22.0,30.0,5.0,,90.0,63.0,6.4,9.0,0.00799998,0,,,,,,3.0,,,,,,2.0,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,
12437662,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,,54.0,45.0,9.0,6.0,0.0,24.0,25.0,21.0,31.0,2.0,,90.0,70.0,7.1,13.0,0.0180558,1,,,,2.0,,7.0,9.0,2.0,1.0,1.0,,1.0,,4.0,2.0,2.0,,1.0,1.0,0.0445,3.0,5.0,1.0,1.0,,,,,,,,,,
12437662,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,,42.0,35.0,4.0,2.0,0.0,9.0,10.0,28.0,42.0,,,90.0,79.0,6.9,18.0,0.157093,1,,,,10.0,2.0,3.0,6.0,1.0,,1.0,,2.0,,,1.0,,2.0,4.0,2.0,0.0055,,1.0,,1.0,1.0,1.0,,,,,,,,
12437662,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,20,20,False,,9.0,6.0,1.0,,0.0,3.0,4.0,3.0,5.0,2.0,,45.0,15.0,6.4,5.0,0.00107611,0,,Jesús Santiago,,,,3.0,2.0,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12437662,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,,43.0,39.0,6.0,4.0,0.0,12.0,12.0,27.0,33.0,1.0,,90.0,54.0,6.7,9.0,0.0333818,0,,,,2.0,,5.0,3.0,2.0,,2.0,,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,
12437662,home,Getafe,Allan Nyom,allan-nyom,A. Nyom,D,12,190.0,777,M,128637,EUR,579225600,M,12,12,False,,18.0,16.0,2.0,2.0,0.0,7.0,7.0,10.0,15.0,4.0,,64.0,27.0,6.5,6.0,0.0403262,1,,,,4.0,1.0,5.0,2.0,1.0,,2.0,,,,,1.0,1.0,,,2.0,0.0232,1.0,,1.0,1.0,,,,,,,,,,
12437662,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,,46.0,38.0,5.0,4.0,0.0,12.0,14.0,27.0,43.0,5.0,,90.0,71.0,7.3,21.0,0.0335446,1,,,,11.0,1.0,4.0,7.0,1.0,,1.0,,,,1.0,3.0,,2.0,3.0,1.0,0.0239,1.0,1.0,,1.0,,2.0,,,,,,,,
12437662,home,Getafe,Carles Pérez,carles-perez,C. Pérez,M,7,172.0,1038,M,794950,EUR,887587200,M,17,17,False,,20.0,17.0,1.0,,0.0,2.0,3.0,15.0,17.0,2.0,,64.0,27.0,6.5,5.0,0.0202309,2,,,,,,4.0,2.0,,,2.0,1.0,,,,1.0,1.0,,1.0,,0.1293,2.0,,,1.0,,,,,,,,,,
12437662,home,Getafe,Christantus Uche,christantus-uche,C. Uche,F,12,190.0,4381,M,1884145,EUR,1053302400,F,6,6,False,,18.0,13.0,1.0,,0.0,4.0,5.0,9.0,14.0,3.0,,85.0,36.0,6.2,16.0,0.0280405,0,,Christantus Uche,,1.0,,12.0,4.0,,2.0,4.0,,,,,,,4.0,1.0,4.0,,2.0,3.0,,,,,1.0,,,,,,,
12437662,home,Getafe,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186.0,1629,M,1382235,EUR,1026432000,F,10,10,True,,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,1.0,,45.0,15.0,6.5,6.0,0.00208926,1,,Bertug Yildirim,,,,6.0,5.0,,,2.0,1.0,,,,,,3.0,1.0,2.0,0.3674,4.0,2.0,2.0,,,,,1.0,,,,,,
12437662,home,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,M,7,7,True,,8.0,6.0,,,0.0,1.0,1.0,5.0,8.0,,,26.0,11.0,6.4,3.0,0.00299951,0,,,,1.0,,4.0,1.0,1.0,,1.0,,,,,,,,,3.0,,1.0,,1.0,,,,1.0,,,,,,,
12437662,home,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193.0,14656,M,1154587,EUR,1089763200,F,18,18,True,,5.0,4.0,,,0.0,,,4.0,5.0,3.0,,26.0,14.0,6.8,5.0,0.00686817,0,,,,,,4.0,6.0,,1.0,1.0,,,,,,,3.0,2.0,3.0,,1.0,3.0,1.0,,,,,,alvarorodrigz_,,,,,
12437662,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,11,11,True,,1.0,,,,0.0,,,,1.0,,,10.0,1.0,6.5,1.0,,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437662,home,Getafe,Jiří Letáček,jiri-letacek,J. Letáček,G,1,196.0,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437662,home,Getafe,Nabil Aberdin,nabil-aberdin,N. Aberdin,D,3,182.0,254,M,1136806,EUR,1030060800,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437662,home,Getafe,David Arguelles,david-arguelles,D. Arguelles,D,,170.0,13,M,1014085,EUR,1009843200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437662,home,Getafe,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192.0,315,M,1100831,EUR,1064361600,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437662,home,Getafe,Peter González,peter-gonzalez,P. González,F,22,178.0,1171,M,1048927,EUR,1027555200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437662,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1913,M,164343,EUR,694310400,G,13,13,False,,43.0,25.0,21.0,3.0,0.0,23.0,23.0,2.0,20.0,7.0,,90.0,50.0,6.6,18.0,0.00031482,0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,3.0,,,
12437662,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181.0,1573,M,1084081,EUR,1051228800,D,4,4,False,,28.0,22.0,2.0,1.0,0.0,11.0,14.0,11.0,14.0,3.0,,90.0,57.0,7.3,8.0,0.0202577,0,,Arnau Martinez,,,,4.0,6.0,1.0,,,,4.0,,2.0,3.0,1.0,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,
12437662,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189.0,179,M,129861,EUR,672969600,D,15,15,False,True,76.0,64.0,13.0,6.0,0.0,49.0,54.0,15.0,23.0,1.0,,90.0,99.0,7.5,14.0,0.0218701,0,,,,1.0,,3.0,7.0,,1.0,,,12.0,,2.0,3.0,,,1.0,,,2.0,3.0,,,,1.0,,,,,,,,
12437662,away,Girona FC,David López,david-lopez,D. López,D,5,185.0,551,M,135116,EUR,623894400,D,5,5,False,,79.0,73.0,9.0,4.0,0.0,61.0,64.0,12.0,15.0,1.0,,90.0,88.0,7.1,7.0,0.00588919,0,,,,,,5.0,8.0,2.0,,1.0,,2.0,,,3.0,2.0,1.0,1.0,,,3.0,4.0,1.0,,,,,,,,,,,
12437662,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180.0,2785,M,44864,EUR,636940800,D,17,17,False,,64.0,51.0,11.0,3.0,0.0,32.0,36.0,19.0,28.0,3.0,,90.0,81.0,6.9,15.0,0.0157517,0,,,,,,4.0,2.0,1.0,,,,6.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,
