match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_fouls,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
11369907,home,RWDM Brussels,Makhtar Gueye,,,makhtar-gueye,M. Gueye,F,29,186.0,439,M,941164,EUR,881193600,F,9,9,False,,22.0,12.0,1.0,,4.0,6.0,8.0,16.0,,,4.0,,,,,90.0,38.0,6.9,18.0,0.0250146,2,,3.0,8.0,5.0,11.0,,,,1.0,1.0,0.2818,1.0,1.0,8.0,1.0,,,,1.0,1.0,1.0,,2.0,1.0,,
11369907,home,RWDM Brussels,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175.0,1969,M,1410231,EUR,1066521600,F,47,47,True,,4.0,3.0,,,3.0,4.0,,,1.0,,2.0,,,,,24.0,14.0,6.6,6.0,5.949e-05,3,,1.0,,4.0,,,1.0,,,,0.2072,,,3.0,,,,2.0,,1.0,1.0,,1.0,,,
11369907,home,RWDM Brussels,Romildo Del Piage,,,del-piage,Del Piage,M,5,181.0,72,M,1018259,EUR,955497600,M,23,23,True,,8.0,3.0,2.0,,3.0,5.0,,3.0,,,,,,,,24.0,14.0,6.5,5.0,5.91e-06,0,,1.0,1.0,3.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11369907,home,RWDM Brussels,Djovkar Doudaev,Djokovar Doudaev,,djovkar-doudaev,D. Doudaev,D,4,,42,M,1516613,EUR,1068422400,D,32,32,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,8.0,4.0,6.7,1.0,0.00030691,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369907,home,RWDM Brussels,Théo Gécé,Théo Gécé,,theo-gece,T. Gécé,M,20,,19,M,1174167,EUR,984528000,M,20,20,True,,4.0,4.0,,,4.0,4.0,,,1.0,,1.0,,,,,8.0,5.0,6.4,,3.046e-05,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11369907,home,RWDM Brussels,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198.0,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369907,home,RWDM Brussels,Florian Le Joncour,,,florian-le-joncour,F. L. Joncour,D,3,192.0,51,M,787816,EUR,791769600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369907,home,RWDM Brussels,Niklo Dailly,,,niklo-dailly,N. Dailly,F,81,185.0,25,M,1049196,EUR,1005004800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369907,away,RC Sporting Charleroi,Hervé Koffi,,,herve-koffi,H. Koffi,G,12,187.0,15803,M,867299,EUR,845424000,G,16,16,False,,16.0,12.0,10.0,6.0,9.0,10.0,3.0,6.0,,,12.0,1.0,3.0,4.0,,90.0,29.0,8.1,4.0,0.00228667,0,1.4443,,,,,,,,,,,,,,,,,,,,,,,,HKoffi,
11369907,away,RC Sporting Charleroi,Jonas Bager,,,jonas-bager,J. Bager,D,5,182.0,87,M,541350,EUR,837648000,D,2,2,False,,33.0,22.0,7.0,2.0,16.0,19.0,6.0,15.0,3.0,2.0,3.0,,,,,90.0,45.0,7.3,12.0,0.0121508,1,,3.0,,3.0,1.0,,,1.0,1.0,1.0,0.1204,,,,,1.0,,,,,1.0,,,,,
11369907,away,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187.0,339,M,994282,EUR,1027468800,D,21,21,False,,34.0,30.0,8.0,5.0,20.0,21.0,10.0,13.0,10.0,1.0,6.0,,,,,90.0,48.0,6.9,4.0,0.00576425,0,,4.0,,7.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,
11369907,away,RC Sporting Charleroi,Stefan Knežević,,,stefan-knezevic,S. Knežević,D,5,187.0,77,M,842160,EUR,846633600,D,3,3,False,,53.0,41.0,4.0,1.0,21.0,23.0,20.0,30.0,3.0,1.0,11.0,,,,,90.0,65.0,7.7,12.0,0.0197703,0,,,4.0,,8.0,,,,1.0,1.0,,1.0,1.0,,2.0,,,,2.0,,,,,,,
11369907,away,RC Sporting Charleroi,Žan Rogelj,,,zan-rogelj,Ž. Rogelj,D,21,175.0,87,M,888605,EUR,943488000,M,29,29,False,,51.0,44.0,7.0,6.0,10.0,13.0,36.0,43.0,1.0,3.0,10.0,,,,,90.0,78.0,7.7,13.0,0.154814,1,,1.0,2.0,2.0,4.0,1.0,,,2.0,1.0,0.0056,,,2.0,,5.0,2.0,,1.0,,1.0,,,,,
11369907,away,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,False,,50.0,41.0,4.0,2.0,18.0,19.0,24.0,33.0,,,7.0,,,,,78.0,69.0,7.7,13.0,0.131891,5,,2.0,3.0,7.0,8.0,2.0,2.0,,5.0,5.0,0.2709,1.0,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,
11369907,away,RC Sporting Charleroi,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178.0,500,M,358198,EUR,806716800,M,26,26,False,True,84.0,72.0,6.0,6.0,32.0,34.0,42.0,55.0,2.0,3.0,15.0,,,,,90.0,115.0,8.1,22.0,0.179839,1,,,1.0,4.0,10.0,3.0,,,5.0,2.0,0.0215,4.0,3.0,4.0,1.0,5.0,2.0,,2.0,1.0,,,,,,
11369907,away,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,,99.0,79.0,9.0,7.0,17.0,19.0,65.0,94.0,,,13.0,,,,,90.0,137.0,7.7,43.0,0.427266,1,,2.0,1.0,10.0,7.0,1.0,1.0,,4.0,2.0,0.0483,5.0,2.0,2.0,,14.0,3.0,4.0,4.0,,,,,,AdemZorgane,
11369907,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,M,15,15,False,,59.0,46.0,1.0,1.0,14.0,15.0,32.0,49.0,2.0,1.0,3.0,,,,,90.0,86.0,7.6,22.0,0.0989196,1,,1.0,,4.0,4.0,1.0,,,2.0,2.0,0.0193,3.0,2.0,,,5.0,,,2.0,,1.0,,1.0,,,3.0
11369907,away,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182.0,6574,M,920458,EUR,912643200,F,9,9,False,,42.0,38.0,,,10.0,10.0,29.0,34.0,,,5.0,,,,,82.0,56.0,7.1,9.0,0.0910041,2,,2.0,,10.0,3.0,3.0,,,,,0.424,5.0,3.0,2.0,,2.0,1.0,,,,2.0,,3.0,,,
11369907,away,RC Sporting Charleroi,Ahmed Nadhir Benbouali,Ahmed Nadhir Benbouali,,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190.0,776,M,1177807,EUR,955929600,F,13,13,False,,28.0,20.0,1.0,1.0,5.0,5.0,15.0,23.0,1.0,,2.0,,,,,78.0,46.0,7.0,14.0,0.0133782,3,,4.0,4.0,8.0,5.0,,2.0,1.0,,,0.0681,1.0,1.0,2.0,,,,4.0,,,1.0,,,,,1.0
11369907,away,RC Sporting Charleroi,Ryota Morioka,,,ryota-morioka,R. Morioka,M,,180.0,229,M,109376,EUR,671414400,M,44,44,True,,13.0,12.0,,,2.0,2.0,10.0,11.0,,,1.0,,,,,12.0,15.0,6.9,1.0,0.0438904,0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
11369907,away,RC Sporting Charleroi,Youssuf Sylla,,,youssuf-sylla,Y. Sylla,F,17,191.0,197,M,1099220,EUR,1040256000,F,80,80,True,,5.0,4.0,,,2.0,2.0,2.0,3.0,,,1.0,,,,,12.0,14.0,6.9,4.0,0.00667872,2,,1.0,2.0,4.0,4.0,,1.0,,1.0,1.0,0.1823,,,1.0,1.0,,,2.0,,,1.0,,1.0,,,
11369907,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,True,,6.0,5.0,,,2.0,2.0,3.0,6.0,,,1.0,,,,,8.0,10.0,6.4,5.0,0.00615835,0,,,,2.0,,,,,,,,1.0,,1.0,,2.0,,,,,,,1.0,,,
11369907,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369907,away,RC Sporting Charleroi,Mehdi Boukamir,Mehdi Boukamir,,mehdi-boukamir,M. Boukamir,D,32,188.0,1014,M,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369907,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369907,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
