match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,captain,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist,stat_bigChanceCreated
11391280,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,30.0,19.0,18.0,8.0,14.0,17.0,5.0,13.0,3.0,3.0,90.0,35.0,6.6,11.0,0.00082404,0,-0.0092000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391280,home,Lorient,Nathaniel Adjei,nathaniel-adjei,N. Adjei,D,32,191,432,M,1103079,EUR,1029888000,D,32,32,False,44.0,38.0,6.0,4.0,26.0,29.0,12.0,15.0,9.0,,90.0,57.0,6.6,8.0,0.0243348,0,,Nathaniel Adjei,,1.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391280,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,45.0,36.0,8.0,2.0,32.0,32.0,4.0,13.0,2.0,,90.0,51.0,6.6,9.0,0.0519375,0,,,,2.0,1.0,3.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391280,home,Lorient,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,32.0,30.0,4.0,4.0,15.0,16.0,15.0,16.0,1.0,,72.0,41.0,6.8,4.0,0.0078525,0,,,,,2.0,2.0,4.0,2.0,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391280,home,Lorient,Panos Katseris,panos-katseris,P. Katseris,M,13,175,251,M,1402217,EUR,994291200,M,7,7,False,13.0,10.0,1.0,1.0,4.0,4.0,6.0,15.0,3.0,,82.0,36.0,6.4,12.0,0.0112823,2,,,,,1.0,8.0,3.0,,1.0,,,1.0,,5.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,0.2586,,,,,,,,,,,,,,,
11391280,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,63.0,53.0,4.0,3.0,25.0,32.0,29.0,33.0,14.0,,90.0,87.0,7.2,14.0,0.0269722,2,,,,,2.0,2.0,9.0,1.0,1.0,,4.0,1.0,2.0,,3.0,3.0,,2.0,,3.0,,,,0.0204,True,1.0,2.0,1.0,1.0,1.0,0.2627,,,,,,,,
11391280,home,Lorient,Imrân Louza,imran-louza,I. Louza,M,10,178,3377,M,965943,EUR,925516800,M,6,6,False,41.0,37.0,4.0,3.0,8.0,8.0,29.0,37.0,3.0,,72.0,56.0,7.2,12.0,0.100463,1,,,,,,3.0,4.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,4.0,,1.0,,,,0.0674,,,1.0,,1.0,,,,,,,,,,
11391280,home,Lorient,Benjamin Mendy,benjamin-mendy,B. Mendy,D,23,185,2303,M,139225,EUR,774403200,M,5,5,False,38.0,32.0,3.0,1.0,8.0,10.0,27.0,36.0,2.0,,81.0,61.0,7.0,14.0,0.46035,1,,,,1.0,,2.0,1.0,,1.0,,1.0,2.0,,1.0,,,1.0,8.0,,1.0,,,,0.0214,,3.0,1.0,1.0,,,0.0946,1.0,,,,,,,
11391280,home,Lorient,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,F,10,10,False,28.0,26.0,3.0,3.0,10.0,10.0,16.0,18.0,4.0,,90.0,44.0,6.9,9.0,0.061471,2,,Badredine Bouanani,,1.0,,8.0,6.0,5.0,,,,,4.0,,1.0,,,,,3.0,,1.0,1.0,0.0616,,,1.0,,1.0,,,,bouanani,,,,,,
11391280,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,F,21,21,False,31.0,25.0,1.0,,5.0,8.0,20.0,26.0,7.0,,90.0,57.0,7.7,19.0,0.0939636,2,,,,2.0,,6.0,8.0,1.0,,,,7.0,4.0,1.0,1.0,,3.0,3.0,,5.0,,,,1.0525,,,3.0,2.0,,,1.0116,,,1.0,,,,,
