match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_keyPass,player_sofascoreId,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,stat_goalAssist
10388411,home,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,1,1,False,21.0,18.0,10.0,7.0,14.0,14.0,4.0,7.0,1.0,1.0,1.0,10.0,3.0,3.0,3.0,1.0,90.0,35.0,7.0,3.0,0.0,0.0,0.0014901,0,-0.1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388411,home,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,57.0,49.0,7.0,6.0,23.0,25.0,26.0,32.0,3.0,6.0,5.0,6.0,,,,,90.0,81.0,6.9,11.0,0.2426,0.0,0.0102637,2,,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10388411,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,70.0,59.0,11.0,4.0,41.0,43.0,18.0,28.0,4.0,5.0,5.0,6.0,,,,,90.0,85.0,7.0,12.0,0.0,0.0,0.0142404,0,,5.0,7.0,,,,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10388411,home,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,45.0,39.0,5.0,2.0,22.0,25.0,17.0,20.0,2.0,3.0,7.0,,,,,,67.0,59.0,6.9,8.0,0.2103,0.7018,0.00735819,1,,1.0,3.0,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,
10388411,home,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,42.0,36.0,,,21.0,22.0,15.0,20.0,3.0,5.0,3.0,3.0,,,,,82.0,54.0,6.9,8.0,0.0,0.0,0.0115686,0,,2.0,5.0,,,,,,1.0,,2.0,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,
10388411,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,M,14,14,False,10.0,7.0,2.0,,,1.0,7.0,13.0,1.0,6.0,,3.0,,,,,68.0,24.0,6.4,11.0,0.0527,0.0,0.00703822,1,,1.0,6.0,4.0,3.0,,1.0,,,2.0,1.0,4.0,,,,,,3.0,,,silas,,,,,,,,
10388411,home,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,40.0,31.0,3.0,,15.0,18.0,16.0,22.0,4.0,9.0,2.0,6.0,,,,,90.0,55.0,7.4,11.0,0.0999,0.0694,0.0801694,1,,2.0,4.0,,,,,,1.0,1.0,1.0,,,4.0,2.0,,,1.0,1.0,3.0,endowataru,True,,,,,,,
10388411,home,VfB Stuttgart,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,451,M,997104,EUR,1017360000,M,32,32,False,40.0,33.0,2.0,,15.0,20.0,19.0,21.0,1.0,5.0,,8.0,,,,,90.0,59.0,6.9,13.0,0.1018,0.0,0.153882,1,,2.0,4.0,1.0,,,1.0,,3.0,2.0,,1.0,1.0,2.0,2.0,,,1.0,,1.0,,,1.0,,,,,,
10388411,home,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,M,21,21,False,31.0,24.0,6.0,3.0,12.0,15.0,14.0,25.0,1.0,2.0,,2.0,,,,,71.0,56.0,7.0,17.0,0.0242,0.1921,0.2379,1,,,2.0,,,,,,3.0,,1.0,9.0,1.0,1.0,1.0,,,,1.0,1.0,hiroki_ito38,,2.0,1.0,,,,,
10388411,home,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,10,10,False,21.0,12.0,1.0,,2.0,4.0,13.0,21.0,,3.0,,4.0,,,,,90.0,44.0,7.1,18.0,0.0779,0.0,0.416345,1,,2.0,4.0,2.0,1.0,1.0,,,4.0,1.0,,4.0,,1.0,,,,1.0,,2.0,,,3.0,,1.0,,,,
