match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
14062200,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,27.0,14.0,17.0,4.0,0.0,13.0,13.0,1.0,14.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,90.0,33.0,5.7,13.0,0.00134962,50.689811508959,9.0,28.528258821839,0.002,0,-1.2236,0.03,-0.05,-0.32,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062200,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,6.0,5.0,1.0,,0.0,2.0,3.0,3.0,3.0,1.0,,3.0,,,,,,,17.0,8.0,6.6,1.0,0.0025454,11.186249564161,2.0,3.9113859415277,,0,,0.07,0.0,0.2,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062200,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,3,3,False,20.0,19.0,2.0,1.0,0.0,13.0,13.0,6.0,7.0,1.0,4.0,4.0,5.0,14.0,,,,,90.0,38.0,7.0,1.0,0.00961837,22.359915553762,4.0,7.3346413774201,,0,,-0.12,0.01,0.3,,,,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062200,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,37.0,30.0,6.0,1.0,0.0,23.0,27.0,7.0,10.0,4.0,1.0,8.0,1.0,5.0,3.0,,,,90.0,55.0,7.4,8.0,0.143451,38.748540351491,6.0,10.738723338574,,1,,0.38,0.12,-0.12,,,,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,0.3837,0.1338,3.2905712965492,3.7589833732008,1.0,0.51,,,,,,,,,,,,,,,,,,
14062200,home,VfL Wolfsburg,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,1173172,EUR,1108598400,D,6,6,False,35.0,30.0,3.0,3.0,0.0,17.0,20.0,13.0,15.0,1.0,,3.0,6.0,3.0,5.0,,,,90.0,75.0,7.1,11.0,0.13041,99.932652268733,13.0,66.805084278382,,1,,0.17,0.16,-0.01,,,,,3.0,1.0,1.0,,,,,0.0154,,13.306064747702,27.478796535714,2.0,-0.04,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,,,,,,,,,
14062200,home,VfL Wolfsburg,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20706,M,105734,EUR,698025600,M,24,24,False,36.0,27.0,10.0,6.0,0.0,14.0,17.0,13.0,19.0,1.0,,6.0,3.0,7.0,5.0,,,,90.0,57.0,7.1,16.0,0.134651,100.48043499342,9.0,23.328648608576,,0,,0.36,0.06,0.18,,,,3.0,2.0,2.0,,,,,1.0,,,24.892359488063,28.291507135535,1.0,,4.0,1.0,,,,3.0,1.0,4.0,2.0,chriseriksen8,,,,,,,,
14062200,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,43.0,37.0,8.0,5.0,1.0,19.0,22.0,18.0,21.0,1.0,,1.0,3.0,4.0,6.0,,,,90.0,59.0,8.1,7.0,0.296853,89.415206110421,12.0,56.62283729788,,1,,0.64,0.08,0.43,,,,,1.0,,1.0,,,,2.0,0.0226,,21.559939285664,26.734028951881,1.0,-0.04,2.0,2.0,,,1.0,2.0,2.0,1.0,1.0,,True,1.0,,,,,,
14062200,home,VfL Wolfsburg,Adam Daghim,adam-daghim,A. Daghim,F,11,186,850,M,1180758,EUR,1127865600,M,11,11,False,21.0,16.0,3.0,1.0,0.0,2.0,4.0,14.0,17.0,4.0,,6.0,4.0,4.0,3.0,,,,83.0,42.0,7.4,8.0,0.600466,26.790884051893,5.0,0.24466428511437,,0,,0.53,0.01,0.52,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,1.0,,3.0,2.0,,,,1.0,5.0,,,3.0,,,,,,
14062200,home,VfL Wolfsburg,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180,1146,M,1499696,EUR,1111795200,M,7,7,False,10.0,7.0,,,0.0,2.0,5.0,5.0,5.0,1.0,,6.0,,1.0,1.0,,,,64.0,17.0,6.1,6.0,0.00711754,14.143857954346,3.0,5.7720894573942,,0,,0.03,0.03,-0.12,,,,3.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,
14062200,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,False,15.0,10.0,2.0,1.0,0.0,1.0,2.0,9.0,13.0,1.0,2.0,4.0,5.0,2.0,1.0,,,,64.0,32.0,6.9,9.0,0.0369687,57.478981315873,6.0,46.54597680125,,0,,0.25,0.12,0.16,,,,,1.0,1.0,,1.0,,,2.0,,,18.299926644744,18.527064419384,1.0,,3.0,1.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,
