match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_dispossessed,stat_totalContest,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
10438080,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,29.0,20.0,14.0,6.0,15.0,17.0,5.0,12.0,11.0,1.0,3.0,1.0,90.0,39.0,6.9,10.0,13.920528788056,3.0,3.045,5.355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438080,home,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,False,30.0,21.0,8.0,3.0,9.0,11.0,13.0,21.0,5.0,,,,90.0,59.0,7.8,14.0,41.4850439168,5.0,-8.61,7.245,0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10438080,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,33.0,30.0,3.0,3.0,24.0,25.0,6.0,8.0,,,,,90.0,47.0,7.4,4.0,35.900999417045,6.0,7.14,6.3,1,,,2.0,4.0,9.0,,1.0,1.0,1.0,1.0,,True,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10438080,home,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,51.0,46.0,10.0,7.0,36.0,38.0,10.0,13.0,1.0,,,,90.0,57.0,7.2,5.0,66.79658905254,9.0,50.715,11.655,0,,,1.0,1.0,4.0,1.0,1.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,
10438080,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,False,36.0,30.0,3.0,2.0,16.0,18.0,14.0,20.0,3.0,,,,90.0,64.0,6.7,14.0,55.339109015169,9.0,32.76,11.655,0,2.0,,1.0,3.0,2.0,,1.0,,,,,,,3.0,,2.0,,1.0,2.0,,,,,,,,,,,,
10438080,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,23.0,17.0,3.0,1.0,9.0,12.0,8.0,11.0,6.0,,,,90.0,36.0,7.6,7.0,54.662150768258,9.0,26.67,9.03,2,,,,7.0,1.0,1.0,,4.0,2.0,1.0,,,,6.0,1.0,2.0,4.0,,1.0,2.0,1.0,1.0,1.0,9.1036935361423,1.0,,,,,,
10438080,home,Famalicão,Pelé,,,pele,Pelé,M,,182,155,,78621,EUR,686102400,M,25,25,False,45.0,41.0,3.0,2.0,27.0,28.0,14.0,18.0,6.0,,,,90.0,61.0,7.0,8.0,76.463422821492,9.0,21.63,5.88,0,1.0,,2.0,5.0,3.0,2.0,,1.0,,1.0,,,1.0,4.0,,,1.0,2.0,2.0,,2.0,,,,,,,,,,
10438080,home,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,False,18.0,16.0,1.0,1.0,8.0,8.0,8.0,12.0,1.0,,,,67.0,30.0,7.4,5.0,62.839148194424,5.0,-15.645,6.72,0,2.0,,,4.0,3.0,,,,,,2.0,,,1.0,,4.0,,1.0,,,,,,,,1.0,1.0,,,,
10438080,home,Famalicão,José Luis Rodríguez,,,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,F,19,19,False,15.0,10.0,1.0,,2.0,4.0,9.0,15.0,4.0,,,,67.0,31.0,8.5,11.0,106.57393956564,9.0,85.26,29.925,2,4.0,1.0,,6.0,,,,2.0,1.0,1.0,2.0,,,4.0,1.0,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,77.350642419692,4.0,2.0,1.0,1.0,,,
10438080,home,Famalicão,Álex Millán,,,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,F,9,9,False,13.0,8.0,1.0,1.0,2.0,3.0,6.0,10.0,1.0,,,,67.0,25.0,6.7,8.0,26.57892933532,4.0,10.08,5.67,1,,,1.0,3.0,2.0,,,,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,10.572197548287,1.0,,,,,,
