match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAShot
11369470,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,33.0,29.0,2.0,1.0,3.0,3.0,27.0,41.0,4.0,,90.0,70.0,7.2,28.0,0.373816,2,,11.0,1.0,12.0,5.0,,4.0,2.0,1.0,,,,,,1.0,1.0,0.3296,1.1723,4.0,1.0,,1.0,10.0,3.0,2.0,,,,,,1.0,,,,,,,,
11369470,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,17.0,14.0,2.0,1.0,4.0,4.0,12.0,16.0,,,45.0,25.0,6.9,6.0,0.407261,0,,3.0,2.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,
11369470,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,15.0,13.0,,,2.0,2.0,12.0,16.0,2.0,,45.0,28.0,7.1,7.0,0.139648,1,,3.0,1.0,4.0,5.0,1.0,2.0,,,,,,1.0,,2.0,1.0,0.0462,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
11369470,home,Real Madrid,Joselu,joselu,Joselu,F,9,191,18060,M,joselumato,69418,EUR,638496000,F,14,14,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,,45.0,10.0,6.9,3.0,0.00071693,3,,,,2.0,5.0,1.0,,2.0,,,,,,,,1.0,0.3053,0.2233,,5.0,,1.0,,,,,1.0,,,,,,,,,,,,
11369470,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,13.0,11.0,2.0,,5.0,5.0,6.0,8.0,,,20.0,16.0,6.6,3.0,0.00760548,1,,,,2.0,,,1.0,,,,,,,,,,0.0562,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11369470,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,12,12,True,17.0,13.0,1.0,,6.0,7.0,7.0,10.0,4.0,,8.0,22.0,6.9,5.0,0.00824978,0,,,,4.0,6.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,3.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,
11369470,home,Real Madrid,Diego Piñeiro,diego-pineiro,D. Piñeiro,G,13,185,950,M,,1143588,EUR,1076630400,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arda Guler,,,,,,,
11369470,away,Almería,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,,845797,EUR,915494400,G,25,25,False,43.0,10.0,38.0,5.0,6.0,8.0,4.0,35.0,15.0,1.0,90.0,49.0,6.2,33.0,0.00095873,0,0.2502,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,3.0,,,
11369470,away,Almería,Marc Pubill,marc-pubill,Pubill,D,18,190,2708,M,,1094106,EUR,1056067200,D,18,18,False,13.0,10.0,2.0,1.0,3.0,5.0,7.0,8.0,3.0,,70.0,32.0,6.5,5.0,0.0220898,1,,,,5.0,7.0,3.0,,,,1.0,,1.0,6.0,2.0,1.0,,0.0187,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
11369470,away,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,,1105331,EUR,1073865600,D,2,2,False,16.0,12.0,2.0,,11.0,14.0,1.0,2.0,1.0,,90.0,29.0,6.3,4.0,0.00022691,0,,,,3.0,3.0,,,,,8.0,1.0,,1.0,,,,,,1.0,1.0,,3.0,1.0,1.0,,1.0,,,,,,Kaiky,,,,,1.0,1.0,
11369470,away,Almería,Edgar González,edgar-gonzalez,E. González,D,12,193,375,M,,914522,EUR,859852800,D,3,3,False,22.0,14.0,2.0,,12.0,14.0,2.0,8.0,4.0,,90.0,38.0,7.2,9.0,0.0184928,1,,,,6.0,5.0,1.0,,1.0,1.0,9.0,2.0,,,,,,0.0147,0.403,,5.0,,5.0,,,1.0,,,,,,,,,,,,,,
11369470,away,Almería,Chumi,chumi,Chumi,D,21,186,188,M,,913455,EUR,920332800,D,21,21,False,20.0,15.0,4.0,1.0,12.0,13.0,3.0,7.0,2.0,,90.0,37.0,6.4,7.0,0.00179285,1,,,,4.0,2.0,,1.0,,,9.0,,2.0,1.0,1.0,,,0.0084,,,1.0,,3.0,,,1.0,,,,,1.0,,,,,,,,,
11369470,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,,827942,EUR,882230400,D,15,15,False,16.0,12.0,2.0,,9.0,10.0,5.0,10.0,8.0,,90.0,38.0,6.1,10.0,0.0740269,1,,4.0,2.0,5.0,2.0,,1.0,,,2.0,,,2.0,1.0,,,0.0236,,1.0,,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,
11369470,away,Almería,Sergio Arribas,sergio-arribas,S. Arribas,M,11,174,2229,M,,997203,EUR,1001808000,M,19,19,False,10.0,7.0,1.0,1.0,2.0,5.0,5.0,5.0,2.0,,78.0,18.0,6.6,4.0,0.0126809,2,,,,3.0,3.0,,,,,,,1.0,1.0,,2.0,,0.2362,,2.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,1.0
11369470,away,Almería,Dion Lopy,dion-lopy,D. Lopy,M,17,186,2405,M,,982327,EUR,1012608000,M,6,6,False,26.0,21.0,3.0,2.0,11.0,14.0,10.0,12.0,12.0,,90.0,42.0,6.6,9.0,0.0337387,1,,,,4.0,8.0,1.0,1.0,,,1.0,,,4.0,2.0,3.0,,0.0579,,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11369470,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,,848926,EUR,858643200,M,5,5,False,16.0,12.0,,,7.0,8.0,5.0,11.0,2.0,,85.0,39.0,7.6,8.0,0.285693,0,,3.0,,4.0,10.0,2.0,,,,1.0,,2.0,4.0,3.0,3.0,,,,1.0,2.0,True,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,
11369470,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,,909966,EUR,983232000,M,7,7,False,7.0,4.0,2.0,1.0,1.0,3.0,3.0,5.0,4.0,,78.0,16.0,6.9,7.0,0.0102363,2,,1.0,,3.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,0.5062,0.6961,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,
11369470,away,Almería,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,,1100957,EUR,1059955200,F,29,29,False,13.0,11.0,,,7.0,7.0,4.0,6.0,3.0,,70.0,22.0,6.6,6.0,0.0206487,0,,,,11.0,3.0,1.0,1.0,,,1.0,,,2.0,2.0,,,,,1.0,1.0,,7.0,,,3.0,3.0,,,,,,Marko,Milovanović,,,,,,
11369470,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,,848080,EUR,919641600,D,17,17,True,9.0,7.0,3.0,1.0,3.0,3.0,4.0,6.0,3.0,,20.0,18.0,6.5,3.0,0.00159146,0,,,,2.0,3.0,1.0,,,,,,1.0,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11369470,away,Almería,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,,914213,EUR,881020800,F,9,9,True,1.0,,,,,,,1.0,,,20.0,3.0,6.4,3.0,,0,,,,3.0,,,,,,,,,,,,1.0,,,,,,3.0,,,2.0,,,,,,,Luis,Javier Suárez,,,,,,
11369470,away,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,,1002556,EUR,1015891200,F,14,14,True,7.0,5.0,1.0,1.0,,1.0,5.0,6.0,2.0,,12.0,9.0,6.7,2.0,0.015079,0,,,,2.0,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
11369470,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,,346516,EUR,705196800,F,10,10,True,8.0,5.0,2.0,,1.0,1.0,4.0,9.0,2.0,,12.0,16.0,6.6,7.0,0.00573731,1,,2.0,,1.0,2.0,,,,,,,,1.0,1.0,,,0.027,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,,,,,
11369470,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,,789886,EUR,757468800,M,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,20.0,6.0,6.3,2.0,0.0560367,0,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11369470,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,,139925,EUR,644976000,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,away,Almería,Paco Sanz,sanz-paco,P. Sanz,D,26,188,10,M,,1561756,EUR,1100476800,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paco Sanz,,,,,,,
11369470,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,,964174,EUR,935971200,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,away,Almería,Martin Šviderský,martin-svidersky,M. Šviderský,M,6,180,139,M,,964161,EUR,1033689600,M,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369470,away,Almería,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,,1493216,EUR,1106352000,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcos Peña,,,,,,,
