match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalCross,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_totalContest,player_firstName,player_lastName,stat_accurateCross,stat_wonContest,player_sofascoreId,stat_goals,stat_goalAssist
10388481,home,FC Augsburg,David Čolina,david-colina,D. Čolina,D,38,174,444,M,826020,EUR,963964800,D,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,David,Čolina,,,,,
10388481,home,FC Augsburg,Daniel Caligiuri,daniel-caligiuri,D. Caligiuri,M,,182,214,,40253,EUR,569203200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,home,FC Augsburg,Julian Baumgartlinger,julian-baumgartlinger,J. Baumgartlinger,M,,183,113,,24006,EUR,568080000,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,home,FC Augsburg,Noah Joel Sarenren Bazee,noah-joel-sarenren-bazee,N. J. S. Bazee,F,37,182,134,M,801378,EUR,840585600,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,False,74.0,53.0,34.0,14.0,46.0,51.0,7.0,23.0,8.0,2.0,3.0,,,90.0,81.0,7.1,21.0,0.0,0.0,0.00310721,0,-0.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,18,18,False,38.0,28.0,2.0,,22.0,26.0,6.0,14.0,6.0,,,,,86.0,58.0,6.9,13.0,0.0529,0.0,0.106129,2,,,3.0,3.0,4.0,1.0,,8.0,,1.0,1.0,1.0,1.0,,2.0,,,2.0,2.0,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,67.0,59.0,4.0,1.0,44.0,48.0,15.0,19.0,6.0,,,,,90.0,82.0,7.2,10.0,0.0,0.0,0.0133808,0,,1.0,2.0,3.0,4.0,,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,74.0,72.0,3.0,2.0,57.0,58.0,15.0,16.0,6.0,,,,,90.0,84.0,6.9,4.0,0.0477,0.0,0.0273849,1,,,2.0,1.0,4.0,,,3.0,,,2.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
10388481,away,Borussia M'gladbach,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,25,25,False,35.0,20.0,4.0,2.0,15.0,22.0,5.0,13.0,8.0,,,,,90.0,59.0,6.8,17.0,0.0,0.0,0.00607659,0,,,3.0,2.0,8.0,1.0,,2.0,,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,rbens,,
10388481,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,68.0,58.0,5.0,2.0,31.0,35.0,27.0,33.0,8.0,,,,,89.0,79.0,7.1,10.0,0.0,0.0,0.0292564,0,,1.0,1.0,2.0,6.0,,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,2.0,,,,2.0,,,
10388481,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,42.0,35.0,5.0,4.0,18.0,19.0,17.0,23.0,6.0,,,,,87.0,63.0,7.7,9.0,0.0463,0.0156,0.0187346,2,,,,3.0,10.0,,1.0,2.0,,1.0,6.0,2.0,1.0,3.0,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,
10388481,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,False,14.0,10.0,,,3.0,5.0,8.0,13.0,1.0,,,,,75.0,28.0,6.6,9.0,0.0,0.0,0.0484438,0,,,2.0,3.0,3.0,,,,,,1.0,1.0,1.0,,2.0,,,4.0,,,,,,1.0,,,1.0,,,,
10388481,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,6,6,False,22.0,15.0,,,5.0,8.0,10.0,14.0,,,,,,45.0,29.0,6.6,7.0,0.0,0.0,0.0161485,0,,2.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,1.0,,True,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,31.0,17.0,3.0,1.0,3.0,7.0,17.0,31.0,2.0,,,,,90.0,51.0,7.4,20.0,0.0,0.0,0.181836,0,,4.0,2.0,6.0,9.0,,,,,,3.0,1.0,1.0,2.0,1.0,4.0,,7.0,,,,1.0,,2.0,,,3.0,2.0,,,
10388481,away,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,791702,EUR,870825600,F,10,10,False,21.0,16.0,1.0,,7.0,8.0,9.0,13.0,5.0,,,,,90.0,36.0,6.7,12.0,0.1431,0.1711,0.0122447,2,,3.0,1.0,5.0,6.0,,1.0,,,,1.0,,4.0,2.0,,,,,,,,1.0,1.0,3.0,,,,2.0,m_thuram,,
10388481,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,32,32,True,20.0,16.0,1.0,,7.0,8.0,9.0,12.0,3.0,,,,,45.0,28.0,6.3,7.0,0.0,0.0,0.0223572,0,,,1.0,2.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,
10388481,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,9.0,7.0,1.0,,6.0,6.0,1.0,3.0,,,,,,15.0,14.0,6.4,3.0,0.0,0.0,0.00110192,0,,,2.0,3.0,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
10388481,away,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,832411,EUR,924220800,M,11,11,True,6.0,5.0,,,1.0,2.0,4.0,4.0,2.0,,,,,8.0,7.0,6.6,1.0,0.0,0.0,0.00696034,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Semir Telalović,semir-telalovic,S. Telalović,F,7,187,361,M,1129765,EUR,945907200,F,48,48,True,,,,,,,,,,,,,,8.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,2.0,,,,,,,2.0,,,,,,1.0,2.0,,2.0,0.0,0.0,0.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388481,away,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
