match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,injury,description,confirmed
14572724,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14572724,,1.0,1.0,,90,,,1,,,goal,335724971.0,False,regular,1407720.0,Deniz Gül,,,,,,,
14572724,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,,
14572724,,,,,85,,,6,,,card,124543399.0,False,yellow,976037.0,Jakub Kiwior,,Jakub Kiwior,Argument,False,,,
14572724,,,,,83,,,8,,,substitution,125377611.0,True,injury,,,,,,,True,,
14572724,,,,,74,,,17,,,card,124543343.0,False,yellow,804472.0,Pablo Rosario,,Pablo Rosario,Argument,False,,,
14572724,,,,,72,,,19,,,card,124543332.0,True,yellow,1472288.0,Prince Kwabena Adu,,Prince Kwabena Adu,Time wasting,False,,,
14572724,,,,,71,,,20,,,substitution,125377550.0,False,regular,,,,,,,False,,
14572724,,,,,71,,,20,,,substitution,125377549.0,False,regular,,,,,,,False,,
14572724,,,,,70,,,21,,,card,124543333.0,False,yellow,286085.0,Jan Bednarek,,Jan Bednarek,Foul,False,,,
14572724,,,,,60,,,31,,,substitution,125377452.0,True,regular,,,,,,,False,,
14572724,,,,,56,,,35,,,substitution,125377418.0,False,regular,,,,,,,False,,
14572724,,,,,56,,,35,,,substitution,125377417.0,False,regular,,,,,,,False,,
14572724,,,,,46,,,45,,,substitution,125377366.0,False,regular,,,,,,,False,,
14572724,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14572724,,,,,45,5.0,,1,,,inGamePenalty,118600078.0,False,missed,1503836.0,Samu Aghehowa,,,offTarget,,,Off target,
14572724,,,,,45,4.0,,1,,,card,124543213.0,True,red,58488.0,Matěj Vydra,,Matěj Vydra,Professional handball,False,,,
14572724,,,,,45,3.0,,1,,,varDecision,94029.0,False,penaltyNotAwarded,976037.0,Jakub Kiwior,,,,,,,False
14572724,,,,,45,0.0,,1,,,injuryTime,,,,,,7.0,,,,,,
14572724,,,,,34,,,12,,,substitution,125377220.0,True,injury,,,,,,,True,,
14572724,,,,,13,,,33,,,card,124543149.0,True,yellow,1381224.0,Merchas Doski,,Merchas Doski,Foul,False,,,
14572724,,1.0,0.0,,6,,,40,,,goal,335716042.0,True,regular,952114.0,Lukáš Červ,,,,,,,
14572724,,,,,-5,,,6,,,card,124543909.0,False,yellow,886223.0,Stephen Eustaquio,,Stephen Eustaquio,Argument,False,,,
