match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,player_firstName,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_accurateCross,stat_aerialLost,stat_wonContest,stat_unsuccessfulTouch,stat_penaltyConceded,player_lastName,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_clearanceOffLine
10434091,home,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,23.0,23.0,2.0,2.0,22.0,22.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434091,home,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,170,1475,M,98199,EUR,731376000,D,22,22,False,40.0,38.0,2.0,,10.0,10.0,28.0,32.0,2.0,,5.0,,,,,,,,80.0,53.0,6.8,0,71,2.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
10434091,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,185,186,M,1111781,EUR,980380800,D,15,15,False,51.0,43.0,5.0,3.0,25.0,28.0,18.0,23.0,10.0,3.0,7.0,3.0,2.0,,,,,,90.0,72.0,7.2,3,29,,6.0,3.0,1.0,1.0,1.0,10.0,1.0,Jovan Manev,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10434091,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,76.0,71.0,2.0,2.0,26.0,26.0,45.0,50.0,3.0,1.0,10.0,2.0,1.0,,,,,,90.0,92.0,7.5,2,6,,1.0,1.0,,,,6.0,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10434091,home,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,69.0,60.0,1.0,,19.0,19.0,42.0,60.0,9.0,,8.0,6.0,4.0,,,,,,90.0,104.0,7.0,4,77,10.0,,5.0,1.0,2.0,1.0,23.0,,,2.0,,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
10434091,home,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,False,59.0,49.0,6.0,4.0,12.0,14.0,37.0,46.0,2.0,1.0,5.0,,,,,,,,61.0,70.0,6.8,2,21,1.0,1.0,6.0,,,2.0,13.0,2.0,,2.0,,2.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
10434091,home,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,180,414,M,343527,EUR,718156800,M,20,20,False,20.0,19.0,3.0,2.0,2.0,2.0,18.0,19.0,6.0,,2.0,2.0,1.0,,,,,,62.0,37.0,7.1,3,8,1.0,,4.0,1.0,4.0,2.0,6.0,,,,,2.0,1.0,,,,1.0,1.0,,4.0,,,1.0,,,,,,,,,
10434091,home,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,183,108,M,4252,EUR,457142400,M,88,88,False,99.0,90.0,8.0,5.0,26.0,27.0,65.0,74.0,6.0,1.0,9.0,3.0,3.0,,,,,,90.0,111.0,7.6,0,,2.0,1.0,4.0,,,2.0,11.0,4.0,,2.0,,,,,1.0,2.0,1.0,,2.0,,,,,True,,,,,,,,
10434091,home,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,False,51.0,42.0,2.0,1.0,6.0,6.0,37.0,47.0,7.0,,1.0,2.0,,,,,,,90.0,66.0,7.8,2,,2.0,2.0,3.0,,1.0,,14.0,1.0,,4.0,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,2.0,1.0,,,,,,
10434091,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,F,26,26,False,33.0,28.0,1.0,1.0,,,33.0,43.0,8.0,,2.0,1.0,1.0,,,,,,90.0,65.0,7.7,6,7,10.0,1.0,5.0,,5.0,,17.0,3.0,,4.0,,3.0,2.0,,,1.0,5.0,1.0,1.0,4.0,,,1.0,,1.0,,1.0,,,,,
