match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim
10385381,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,39.0,35.0,1.0,1.0,13.0,15.0,22.0,26.0,,6.0,,,,,90.0,60.0,7.1,13.0,0.1115,0.0,0.17673,1,,,2.0,,,2.0,7.0,7.0,1.0,,,2.0,4.0,3.0,2.0,1.0,,1.0,,,1.0,,5.0,,1.0,,,,1.0,
10385381,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,4.0,3.0,,,,,3.0,4.0,,,,,,,14.0,9.0,6.4,4.0,0.0,0.0,0.00470571,0,,,,,1.0,1.0,3.0,2.0,,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,
10385381,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,M,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,,,,14.0,2.0,6.5,,0.0,0.0,0.00025511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,12.0,4.0,6.5,,0.0,0.0,0.00078211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,home,Newcastle United,Karl Darlow,,,karl-darlow,K. Darlow,G,26,185,574,M,,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,home,Newcastle United,Jonjo Shelvey,Jonjo,Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,home,Newcastle United,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12573,M,st_maximin,347010,EUR,858124800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,away,Chelsea,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,False,39.0,27.0,19.0,8.0,24.0,28.0,3.0,11.0,1.0,11.0,2.0,2.0,,,90.0,52.0,6.7,12.0,0.0,0.0,0.00035423,0,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
10385381,away,Chelsea,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,False,18.0,14.0,1.0,,10.0,11.0,4.0,7.0,3.0,,,,,,45.0,32.0,6.7,5.0,0.0,0.0,0.00137923,0,,True,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10385381,away,Chelsea,Trevoh Chalobah,,,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,59.0,56.0,3.0,3.0,41.0,43.0,15.0,17.0,2.0,5.0,,,,,90.0,72.0,6.9,5.0,0.0,0.0,0.00596744,0,,,1.0,,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,,,,,,
10385381,away,Chelsea,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,kkoulibaly26,126071,EUR,677376000,D,26,26,False,60.0,46.0,10.0,2.0,31.0,37.0,15.0,23.0,3.0,6.0,,,,,90.0,69.0,6.4,15.0,0.0,0.0,0.00409384,0,,,,,2.0,,4.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,
10385381,away,Chelsea,Ruben Loftus-Cheek,,,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,False,2.0,2.0,,,,,2.0,2.0,,,,,,,7.0,2.0,,,0.0,0.0,0.00149901,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10385381,away,Chelsea,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,5,5,False,51.0,43.0,1.0,,31.0,33.0,12.0,18.0,,4.0,,,,,90.0,64.0,6.9,9.0,0.0,0.0,0.00481742,0,,,,,1.0,,3.0,7.0,,,,1.0,4.0,2.0,,1.0,,,,,3.0,,1.0,,,,,,,
10385381,away,Chelsea,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,46.0,37.0,2.0,,17.0,20.0,20.0,27.0,1.0,8.0,,,,,90.0,57.0,6.8,11.0,0.0616,0.0,0.0126624,1,,,1.0,,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
10385381,away,Chelsea,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,M,67,67,False,21.0,17.0,5.0,4.0,12.0,16.0,6.0,9.0,1.0,3.0,,,,,73.0,48.0,6.7,16.0,0.0,0.0,0.0947224,0,,,4.0,1.0,1.0,,8.0,6.0,2.0,5.0,2.0,3.0,1.0,,2.0,,,2.0,,,3.0,,2.0,,,,,,,
10385381,away,Chelsea,Conor Gallagher,,,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,F,23,23,False,32.0,27.0,2.0,1.0,13.0,15.0,15.0,20.0,1.0,6.0,,,,,90.0,59.0,6.9,18.0,0.0539,0.3501,0.039043,1,,,3.0,1.0,3.0,1.0,8.0,4.0,,1.0,,1.0,2.0,2.0,7.0,1.0,,1.0,1.0,1.0,1.0,,3.0,,,,,,,
10385381,away,Chelsea,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,19,19,False,17.0,12.0,1.0,1.0,7.0,8.0,5.0,10.0,1.0,2.0,,,,,73.0,29.0,6.7,9.0,0.0,0.0,0.00565195,0,,,1.0,,1.0,,4.0,4.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,
10385381,away,Chelsea,Armando Broja,,,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,18,18,False,11.0,10.0,,,4.0,4.0,6.0,7.0,,4.0,,,,,73.0,25.0,6.6,9.0,0.1058,0.1819,0.0371111,1,,,,,5.0,,12.0,2.0,,1.0,1.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,6.0,,,,,,,
10385381,away,Chelsea,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,70.0,66.0,5.0,2.0,47.0,47.0,19.0,23.0,6.0,8.0,,,,,83.0,81.0,7.3,4.0,0.0341,0.0,0.00691263,1,,,,,,3.0,,4.0,,,,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,
10385381,away,Chelsea,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,13.0,11.0,1.0,1.0,3.0,4.0,8.0,10.0,,3.0,,,,,45.0,25.0,6.1,11.0,0.0,0.0,0.0074125,0,,,1.0,,1.0,,5.0,3.0,,5.0,2.0,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,
10385381,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,True,16.0,14.0,1.0,1.0,3.0,5.0,11.0,12.0,,1.0,,,,,17.0,24.0,7.0,4.0,0.0,0.0,0.00581693,0,,,1.0,,1.0,,1.0,3.0,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,
10385381,away,Chelsea,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,10.0,9.0,2.0,2.0,3.0,3.0,7.0,12.0,1.0,,,,,,17.0,20.0,7.4,5.0,0.0,0.0,0.033362,0,,,5.0,1.0,,,,4.0,,,,,4.0,2.0,,,,1.0,,,,,,,,,,,,
10385381,away,Chelsea,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,1.0,,,,,17.0,9.0,6.9,1.0,0.0404,0.0,0.00599131,1,,,,,,1.0,,3.0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,
10385381,away,Chelsea,Marcus Bettinelli,,,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,away,Chelsea,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191,3221,M,,770677,EUR,848448000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,away,Chelsea,Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,,1090963,EUR,1067385600,M,56,56,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385381,away,Chelsea,Pierre-Emerick Aubameyang,,,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
