match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_aerialLost,captain,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
11451096,home,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,False,14.0,10.0,5.0,1.0,10.0,12.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,90.0,21.0,7.1,4.0,0.0,0.0,7.242e-05,0,0.1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451096,home,Beşiktaş JK,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,24,24,False,68.0,56.0,6.0,4.0,9.0,10.0,62.0,,9.0,,,,,90.0,95.0,7.7,22.0,0.0,0.0,0.0437726,0,,47.0,4.0,4.0,6.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11451096,home,Beşiktaş JK,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4266,M,606346,EUR,766108800,D,30,30,False,25.0,24.0,2.0,1.0,7.0,8.0,17.0,,4.0,,,,,30.0,29.0,6.8,2.0,0.0,0.0,0.014283,0,,17.0,,1.0,1.0,,,,2.0,,,1.0,,,,ericbailly,1.0,1.0,,,,,,,,,,,,,,,
11451096,home,Beşiktaş JK,Daniel Amartey,,,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,D,12,12,False,88.0,86.0,2.0,1.0,38.0,39.0,49.0,4.0,8.0,,,,,90.0,96.0,7.4,2.0,0.0,0.0,0.0270088,0,,48.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11451096,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,,,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,D,22,22,False,61.0,54.0,4.0,2.0,24.0,25.0,38.0,1.0,4.0,,,,,90.0,88.0,7.6,13.0,0.0,0.0,0.0785373,0,,31.0,2.0,2.0,5.0,1.0,1.0,,2.0,5.0,4.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
11451096,home,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,43.0,38.0,,,10.0,10.0,33.0,1.0,8.0,,,,,72.0,61.0,8.1,8.0,0.1017,0.0,0.0650373,2,,28.0,,2.0,6.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,,
11451096,home,Beşiktaş JK,Amir Hadžiahmetović,,,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,52.0,49.0,3.0,2.0,14.0,14.0,39.0,,3.0,,,,,57.0,63.0,7.7,6.0,0.0,0.0,0.316765,0,,36.0,1.0,2.0,7.0,,3.0,2.0,1.0,3.0,3.0,2.0,,,2.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,
11451096,home,Beşiktaş JK,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,18,18,False,76.0,67.0,6.0,5.0,14.0,14.0,68.0,,8.0,,,,,90.0,107.0,8.0,27.0,0.9544,1.0238,0.208135,4,,53.0,6.0,8.0,2.0,4.0,2.0,,,2.0,,3.0,,,4.0,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,
11451096,home,Beşiktaş JK,Alex Oxlade-Chamberlain,,,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,False,46.0,38.0,7.0,5.0,13.0,13.0,36.0,,6.0,,,,,90.0,66.0,6.3,21.0,0.5931,0.0,0.048468,4,,25.0,3.0,10.0,,2.0,7.0,,,,,1.0,,,2.0,AlexOxChambo,,1.0,,,,1.0,,,3.0,,,1.0,,,,,
11451096,home,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,M,40,40,False,32.0,25.0,,,4.0,6.0,27.0,1.0,7.0,,,,,72.0,54.0,7.1,14.0,0.039,0.112,0.0292558,2,,21.0,1.0,6.0,11.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,,,,2.0,2.0,,,,1.0,,,,1.0,,,1.0,,,,
