match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,captain,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_goalAssist
11067519,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,35.0,25.0,19.0,9.0,21.0,22.0,4.0,13.0,5.0,2.0,3.0,90.0,42.0,7.0,10.0,0.0,0.0,0.00195269,0,0.4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067519,home,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,D,12,12,False,56.0,51.0,8.0,7.0,25.0,27.0,28.0,34.0,6.0,,,90.0,82.0,7.7,9.0,0.0,0.0,0.473993,0,,5.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11067519,home,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,,250351,EUR,736992000,D,13,13,False,39.0,30.0,17.0,11.0,20.0,23.0,10.0,16.0,2.0,,,90.0,54.0,7.5,10.0,0.1063,0.6321,0.00406111,1,,,,1.0,1.0,7.0,1.0,1.0,,5.0,2.0,2.0,1.0,,,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11067519,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,46.0,38.0,4.0,,25.0,26.0,13.0,20.0,4.0,,,90.0,60.0,7.4,9.0,0.0,0.0,0.116918,0,,,,,1.0,7.0,,,1.0,8.0,1.0,3.0,,1.0,1.0,1.0,,,4.0,,,1.0,,True,,,,,,,,,,,
11067519,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,45.0,36.0,4.0,1.0,20.0,23.0,18.0,29.0,5.0,,,90.0,73.0,6.9,15.0,0.1265,0.0,0.0344145,1,,7.0,2.0,1.0,2.0,5.0,1.0,1.0,,2.0,,3.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,
11067519,home,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,False,35.0,32.0,4.0,4.0,15.0,17.0,17.0,20.0,4.0,,,89.0,45.0,5.7,10.0,0.0204,0.0,0.0146098,1,,2.0,,1.0,12.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,1.0,,6.0,1.0,2.0,,,,,,,,
11067519,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,34.0,27.0,8.0,4.0,13.0,17.0,14.0,17.0,6.0,,,89.0,44.0,6.5,8.0,0.0,0.0,0.00869762,0,,,,1.0,6.0,5.0,3.0,2.0,,3.0,,1.0,,,3.0,,,,,,,,2.0,,1.0,,,,,,,,,,
11067519,home,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,,841128,EUR,887500800,M,14,14,False,24.0,17.0,1.0,,7.0,9.0,10.0,16.0,3.0,,,72.0,36.0,6.8,11.0,0.2372,0.1215,0.0220387,2,,1.0,,1.0,3.0,5.0,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,1.0,,4.0,,1.0,,,1.0,,,,,,,
11067519,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,28.0,23.0,1.0,,9.0,11.0,14.0,18.0,,,,89.0,38.0,6.2,10.0,0.088,0.0,0.023517,2,,1.0,,1.0,5.0,2.0,,,,,,,,2.0,2.0,,,,1.0,,,,1.0,,2.0,1.0,,1.0,,,,,,,
11067519,home,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,M,7,7,False,21.0,20.0,3.0,3.0,4.0,4.0,16.0,20.0,4.0,,,89.0,39.0,7.5,7.0,0.3855,0.8289,0.090134,3,,3.0,,,4.0,6.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
