match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_totalOffside,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_lastManTackle
10408293,home,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,184,2223,M,13249,EUR,419040000,G,1,1,False,35.0,22.0,17.0,5.0,22.0,26.0,9.0,1.0,8.0,1.0,1.0,2.0,1.0,90.0,44.0,6.7,13.0,0.0,0.0,0.00012551,0,0.1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408293,home,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,174,5678,M,111803,EUR,731289600,D,23,23,False,24.0,21.0,,,13.0,14.0,10.0,1.0,3.0,,,,,45.0,35.0,6.3,7.0,0.0,0.0,0.0127992,0,,,,17,youssouf_sabaly23,8.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408293,home,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,187,3493,M,158241,EUR,677980800,D,16,16,False,43.0,38.0,3.0,,30.0,32.0,11.0,4.0,2.0,,,,,90.0,51.0,6.6,6.0,0.052,0.0,0.00271174,1,,,,6,germanpezzella,8.0,3.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10408293,home,Real Betis,Edgar González,edgar-gonzalez,E. González,D,193,375,M,914522,EUR,859852800,D,3,3,False,50.0,45.0,5.0,,42.0,45.0,5.0,3.0,4.0,,,,,87.0,60.0,6.5,5.0,0.0,0.0,0.00117892,0,,,,12,,3.0,4.0,4.0,3.0,,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408293,home,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,185,2208,M,855829,EUR,948240000,D,33,33,False,64.0,53.0,5.0,2.0,29.0,35.0,34.0,2.0,7.0,,,,,90.0,91.0,7.6,19.0,0.0497,0.0181,0.163485,1,,,,33,,24.0,4.0,5.0,2.0,,2.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,1.0,5.0,2.0,1.0,1.0,2.0,,,,,,,
10408293,home,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,185,3908,M,609752,EUR,766108800,M,5,5,False,65.0,57.0,4.0,,39.0,43.0,22.0,1.0,10.0,,,,,90.0,78.0,7.2,9.0,0.0,0.0,0.0119614,0,,,,2,guiido_rodriguez,18.0,4.0,8.0,2.0,,,7.0,,2.0,,,,1.0,1.0,5.0,,,,,,,,,,,,,,
10408293,home,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,187,1602,M,137978,EUR,702604800,M,14,14,False,55.0,51.0,5.0,3.0,27.0,28.0,27.0,1.0,4.0,,,,,74.0,60.0,6.6,4.0,0.0,0.0,0.0224239,0,,,,41,,24.0,3.0,2.0,2.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10408293,home,Real Betis,Sergio Canales,sergio-canales,S. Canales,M,176,2979,M,41560,EUR,666662400,M,10,10,False,71.0,61.0,14.0,8.0,17.0,19.0,58.0,,3.0,,,,,90.0,85.0,7.6,16.0,0.0,0.0,0.482654,0,,,,10,,46.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,2.0,1.0,,,6.0,1.0,,,2.0,2.0,1.0,,,,,
10408293,home,Real Betis,Joaquín,joaquin,Joaquín,M,181,477,,1749,EUR,364521600,M,17,17,False,30.0,24.0,,,11.0,14.0,17.0,,4.0,,,,,60.0,43.0,7.1,9.0,0.0,0.0,0.0193545,0,,,,,,13.0,2.0,7.0,,1.0,7.0,,,,,1.0,,,,,1.0,,1.0,6.0,,,,,,True,,,,
10408293,home,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,180,3785,M,345195,EUR,743385600,M,21,21,False,30.0,20.0,,,8.0,12.0,18.0,,5.0,,,,,74.0,52.0,6.7,14.0,0.3682,0.7213,0.0361671,3,,,,22,,12.0,11.0,6.0,4.0,1.0,5.0,1.0,,1.0,,,3.0,,1.0,,2.0,,,3.0,,2.0,,,1.0,,1.0,1.0,,
