match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_totalClearance,captain,stat_outfielderBlock,stat_ownGoals,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId
12450274,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,17,17,False,23.0,18.0,1.0,,0.0,3.0,4.0,15.0,19.0,4.0,1.0,1.0,3.0,,,,90.0,39.0,7.6,9.0,0.0283996,2,,,6.0,8.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,0.0996,,1.0,2.0,,,,,,,,1.0,1.0,0.6758,,,
12450274,home,Auxerre,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180.0,945,M,954044,EUR,1011312000,D,23,23,True,4.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,,,,,,,,17.0,8.0,6.0,2.0,0.00328625,0,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,
12450274,home,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184.0,302,M,801280,EUR,853632000,F,19,19,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,,,,,,,,17.0,6.0,6.3,3.0,2.324e-05,0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,home,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,2.0,,,1.0,,,,16.0,7.0,6.5,1.0,7.456e-05,0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12450274,home,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177.0,2401,M,844942,EUR,900720000,D,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,1.0,,,,10.0,10.0,6.3,2.0,0.00239462,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12450274,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191.0,426,M,936848,EUR,935712000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,8.0,1.0,6.5,,0.00072036,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,home,Auxerre,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185.0,1150,M,920680,EUR,903052800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,home,Auxerre,Yoann Cissé,Yoann,Cissé,yoann-cisse,Y. Cisse,M,45,,12,,1897486,EUR,1102896000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,home,Auxerre,Eros Maddy,,,eros-maddy,E. Maddy,F,34,177.0,225,M,951949,EUR,981331200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,away,Le Havre,Mathieu Gorgelin,,,mathieu-gorgelin,M. Gorgelin,G,16,187.0,120,M,123226,EUR,649814400,G,1,1,False,25.0,20.0,6.0,1.0,0.0,19.0,23.0,1.0,2.0,,,,4.0,1.0,,,90.0,26.0,6.2,5.0,0.00093596,0,-0.3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,away,Le Havre,Loic Négo,,,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600,D,7,7,False,38.0,27.0,7.0,2.0,0.0,10.0,12.0,18.0,29.0,5.0,2.0,2.0,1.0,,,,90.0,59.0,6.9,14.0,0.0804396,0,,3.0,1.0,5.0,,,,,1.0,1.0,,,,,1.0,2.0,5.0,,,,,1.0,1.0,4.0,,,,,,
12450274,away,Le Havre,Étienne Youte Kinkoue,,,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195.0,254,M,980406,EUR,1010966400,D,6,6,False,59.0,56.0,6.0,4.0,0.0,34.0,35.0,22.0,24.0,1.0,,,3.0,,,,90.0,71.0,7.0,5.0,0.0101143,1,,,3.0,3.0,,,1.0,2.0,,,1.0,,,0.145,,1.0,6.0,,,,,,,,,,,,,
12450274,away,Le Havre,Arouna Sangante,,,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600,D,93,93,False,55.0,54.0,,,0.0,40.0,40.0,14.0,15.0,7.0,,,6.0,,,,90.0,69.0,7.7,3.0,0.00370456,1,,,1.0,3.0,1.0,,,2.0,1.0,,1.0,,1.0,0.5354,,6.0,8.0,True,,,,,,,1.0,1.0,0.794,,,
12450274,away,Le Havre,Fodé Ballo-Touré,,,fode-ballo-toure,F. Ballo-Touré,D,97,177.0,1466,M,788170,EUR,852249600,D,97,97,False,37.0,28.0,1.0,,0.0,13.0,19.0,15.0,18.0,4.0,3.0,2.0,3.0,,,,70.0,56.0,6.6,11.0,0.00378957,0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,
12450274,away,Le Havre,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184.0,472,M,1197153,EUR,1052611200,M,23,23,False,50.0,42.0,5.0,2.0,1.0,22.0,22.0,22.0,32.0,4.0,1.0,1.0,4.0,,,,90.0,63.0,7.6,10.0,0.529135,2,,4.0,,3.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0792,2.0,1.0,1.0,,,,,2.0,1.0,2.0,1.0,,0.0437,1.0,,
12450274,away,Le Havre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,M,10,10,False,26.0,23.0,,,0.0,9.0,10.0,15.0,21.0,6.0,,,3.0,,,,89.0,47.0,7.5,9.0,0.062994,1,,5.0,1.0,3.0,,,,2.0,4.0,4.0,2.0,2.0,2.0,0.0903,2.0,,,,,,,1.0,,,,,,1.0,,
12450274,away,Le Havre,Yassine Kechta,,,yassine-kechta,Y. Kechta,M,8,166.0,2008,M,1000442,EUR,1014595200,M,8,8,False,37.0,31.0,5.0,2.0,0.0,12.0,14.0,20.0,29.0,4.0,3.0,1.0,4.0,,,,70.0,57.0,6.7,14.0,0.0392421,1,,6.0,,5.0,,,,1.0,2.0,,1.0,1.0,2.0,0.1337,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,
12450274,away,Le Havre,Abdoulaye Touré,,,abdoulaye-toure,A. Touré,M,94,187.0,3161,M,149732,EUR,762652800,M,94,94,False,47.0,40.0,1.0,1.0,0.0,20.0,22.0,20.0,25.0,3.0,,,10.0,,,,89.0,56.0,6.9,8.0,0.0241845,0,,,,2.0,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,
12450274,away,Le Havre,Issa Soumaré,,,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000,M,45,45,False,21.0,14.0,1.0,,0.0,4.0,7.0,11.0,15.0,8.0,2.0,,8.0,,,,90.0,45.0,7.4,13.0,0.0920469,2,,1.0,1.0,6.0,2.0,,1.0,2.0,3.0,2.0,1.0,5.0,,0.2501,1.0,,2.0,,,,,1.0,,1.0,1.0,,0.248,,,
12450274,away,Le Havre,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191.0,1936,M,1143587,EUR,731289600,F,99,99,False,12.0,11.0,2.0,2.0,0.0,4.0,5.0,7.0,7.0,,,,,,,,43.0,15.0,6.3,3.0,0.0224348,1,,,,3.0,2.0,1.0,,,,,,,2.0,0.2102,,,,,,,,,,,1.0,,0.245,,,
12450274,away,Le Havre,André Ayew,,,andre-ayew,A. Ayew,F,24,176.0,5860,M,27035,EUR,629856000,F,28,28,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,,,,47.0,10.0,6.9,1.0,0.00125192,2,,,,1.0,,,1.0,,,,,1.0,1.0,0.1307,,2.0,,,,,,,,1.0,1.0,,0.7852,,,andreayew10
12450274,away,Le Havre,Timothee Pembele,,,timothee-pembele,T. Pembele,D,32,182.0,700,M,1824137,EUR,1031529600,D,32,32,True,6.0,5.0,,,0.0,4.0,5.0,1.0,1.0,1.0,,,1.0,,,,20.0,12.0,6.6,3.0,0.00028062,0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12450274,away,Le Havre,Yanis Zouaoui,Yanis Zouaoui,,yanis-zouaoui,Y. Zouaoui,D,18,183.0,294,M,1397882,EUR,893721600,D,18,18,True,5.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,12.0,1.0,,,1.0,,,,20.0,16.0,6.8,9.0,0.175495,0,,8.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,
12450274,away,Le Havre,Mahamadou Diawara,Mahamadou Diawara,,mahamadou-diawara,M. Diawara,M,34,187.0,449,M,1402751,EUR,1108512000,M,34,34,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12450274,away,Le Havre,Rassoul Ndiaye,,,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800,M,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,1.0,3.0,,2.0,5.851e-05,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12450274,away,Le Havre,Gabriel Guri,Gabriel Guri,,gabriel-guri,G. Guri,G,1,187.0,40,M,1544530,EUR,1143158400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,away,Le Havre,Stephan Zagadou,Stephan Zagadou,,stephan-zagadou,S. Zagadou,D,29,186.0,159,M,2073555,EUR,1224806400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,away,Le Havre,Daler Kuzyaev,,,daler-kuzyaev,D. Kuzyaev,M,14,182.0,744,M,541426,EUR,727056000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450274,away,Le Havre,Hernani Vaz,Hernani,Vaz,hernani-vaz,H. Vaz,M,,,11,M,1614787,EUR,1095379200,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
