match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_challengeLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_keyPass,stat_shotOffTarget,player_sofascoreId,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_ownGoals
11369783,home,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,23.0,14.0,2.0,1.0,5.0,6.0,9.0,17.0,5.0,,,,,,80.0,42.0,6.8,16.0,0.0451,0.0,0.085176,1,,,,,7.0,,15.0,5.0,2.0,4.0,2.0,,1.0,,1.0,,,3.0,,,,2.0,,,,5.0,2.0,1.0,,,,1.0,
11369783,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,F,11,11,True,20.0,15.0,3.0,1.0,7.0,9.0,8.0,11.0,5.0,,,,,,36.0,29.0,6.9,8.0,0.2615,0.0,0.0847791,2,,Arbnor,Muja,,2.0,,4.0,2.0,,2.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,2.0,,1.0,,,
11369783,home,Royal Antwerp FC,Sam Vines,sam-vines,S. Vines,D,3,178,118,M,894157,EUR,928108800,D,21,21,True,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,,,,10.0,9.0,6.3,5.0,0.0,0.0,0.00239287,0,,,,,,,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
11369783,home,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,169,M,997118,EUR,1023408000,M,30,30,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,,,,,10.0,9.0,6.8,2.0,0.0353,0.0968,0.00547837,1,,,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,
11369783,home,Royal Antwerp FC,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2537,M,1462434,EUR,1155686400,F,9,9,True,4.0,4.0,1.0,1.0,,,4.0,5.0,1.0,,,,,,10.0,7.0,6.5,2.0,0.0,0.0,0.00398609,0,,George,Ilenikhena,1.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
11369783,home,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369783,home,Royal Antwerp FC,Laurit Krasniqi,laurit-krasniqi,L. Krasniqi,D,50,176,57,M,1127285,EUR,995068800,D,50,50,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Laurit,Krasniqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369783,home,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,1020197,EUR,1058659200,F,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369783,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,1,1,False,35.0,15.0,35.0,15.0,1.0,2.0,14.0,33.0,8.0,,2.0,4.0,1.0,1.0,90.0,40.0,7.2,20.0,0.0,0.0,0.0079554,0,-0.6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369783,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187,206,M,1191212,EUR,1027987200,D,66,66,False,23.0,10.0,7.0,1.0,5.0,9.0,5.0,14.0,6.0,,,,,,90.0,40.0,6.7,14.0,0.0,0.0,0.00225724,0,,,,,1.0,2.0,6.0,8.0,,,,,2.0,1.0,4.0,5.0,4.0,1.0,,3.0,1.0,1.0,,,,2.0,,,,,,,
11369783,away,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,111,M,902050,EUR,951523200,D,5,5,False,6.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,,,,,,45.0,15.0,6.8,3.0,0.0,0.0,0.00285845,0,,,,,3.0,5.0,4.0,6.0,,,,,5.0,,2.0,,,1.0,,,,1.0,,,,2.0,,,,,,,
11369783,away,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,31.0,22.0,4.0,2.0,4.0,8.0,18.0,24.0,9.0,,,,,,90.0,50.0,7.3,11.0,0.0,0.0,0.0326717,0,,,,1.0,,2.0,2.0,5.0,,1.0,1.0,,4.0,1.0,5.0,2.0,2.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0
11369783,away,Cercle Brugge,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,M,41,41,False,26.0,14.0,5.0,3.0,1.0,4.0,14.0,31.0,6.0,,,,,,90.0,70.0,7.9,26.0,0.0586,0.0,0.122435,1,,,,9.0,,2.0,4.0,12.0,2.0,1.0,1.0,,3.0,,,7.0,6.0,2.0,,2.0,,,1.0,,,,1.0,1.0,,,,,
11369783,away,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,False,41.0,29.0,7.0,3.0,13.0,14.0,16.0,27.0,20.0,,,,,,86.0,53.0,7.3,12.0,0.0,0.0,0.0118385,0,,,,,,2.0,1.0,8.0,,1.0,1.0,,1.0,,2.0,3.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,
11369783,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,False,25.0,16.0,4.0,1.0,3.0,4.0,13.0,21.0,3.0,,,,,,72.0,30.0,6.5,10.0,0.0151,0.0,0.0113042,1,,,,,1.0,1.0,4.0,2.0,,,,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,1.0,,1.0,,,,,
11369783,away,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,23,23,False,30.0,21.0,1.0,,5.0,6.0,18.0,29.0,10.0,,,,,,86.0,63.0,7.0,20.0,0.0143,0.0,0.160346,1,,,,5.0,,3.0,5.0,5.0,1.0,2.0,,1.0,4.0,2.0,3.0,1.0,,1.0,,2.0,,,2.0,,,,1.0,,,,,,
11369783,away,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,972,M,911851,EUR,979430400,F,10,10,False,13.0,10.0,,,,,10.0,13.0,4.0,,,,,,90.0,49.0,6.4,25.0,0.0,0.0,0.0662259,0,,,,,2.0,1.0,14.0,9.0,9.0,9.0,6.0,,,,,,,2.0,,,,9.0,,,,,,,,,,1.0,
11369783,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,21.0,15.0,,,3.0,4.0,12.0,18.0,2.0,,,,,,90.0,44.0,6.6,18.0,0.1556,0.0971,0.0555546,3,,,,1.0,7.0,4.0,15.0,6.0,4.0,3.0,2.0,,1.0,,,,,,,,,5.0,,1.0,1.0,3.0,1.0,2.0,,,,,
11369783,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,225,M,1002804,EUR,921542400,F,34,34,False,24.0,13.0,,,,1.0,13.0,24.0,5.0,,,,,,90.0,44.0,7.5,16.0,0.3226,0.0,0.156302,2,,,,1.0,6.0,6.0,10.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,3.0,,True,1.0,,2.0,,,,2.0,1.0,1.0,,,,,
11369783,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190,321,M,921180,EUR,961632000,M,3,3,True,5.0,3.0,1.0,1.0,,,3.0,5.0,,,,,,,9.0,6.0,6.6,2.0,0.0,0.0,0.00599111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369783,away,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,M,22,22,True,17.0,12.0,1.0,,8.0,8.0,4.0,9.0,8.0,,,,,,36.0,25.0,6.5,9.0,0.0,0.0,0.00116867,0,,,,,2.0,3.0,5.0,6.0,,2.0,,,,,,,,3.0,,,,2.0,,,,1.0,,,,,,,
11369783,away,Cercle Brugge,Emilio Kehrer,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,7,7,True,6.0,3.0,,,1.0,1.0,2.0,5.0,1.0,,,,,,18.0,12.0,6.7,4.0,0.0,0.0,0.00165689,0,,,,,,1.0,2.0,3.0,,,,,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,
11369783,away,Cercle Brugge,Jordan Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175,96,M,1158020,EUR,1042588800,D,77,77,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,3.0,,,,,,9.0,11.0,7.0,2.0,0.0,0.0,0.00228168,0,,Jordan,Semedo Varela,,,,,3.0,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,
11369783,away,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182,74,M,1101701,EUR,1043625600,M,27,27,True,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,1.0,6.5,,0.0,0.0,0.00129756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369783,away,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369783,away,Cercle Brugge,Robbe Decostere,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
