match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_saves
12499551,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,34.0,30.0,12.0,8.0,0.0,25.0,25.0,5.0,9.0,1.0,10.0,1.0,1.0,1.0,90.0,42.0,6.7,4.0,0.00096875,0,-0.2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499551,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,yan.couto,1002813,EUR,1023062400,D,2,2,False,43.0,40.0,5.0,3.0,0.0,30.0,31.0,10.0,14.0,5.0,3.0,,,,85.0,81.0,6.9,13.0,0.0180282,0,,,,2.0,1.0,6.0,6.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12499551,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,D,23,23,False,82.0,77.0,4.0,3.0,0.0,63.0,66.0,14.0,16.0,4.0,2.0,,,,90.0,90.0,6.9,5.0,0.0118833,0,,,,,2.0,2.0,3.0,1.0,,,,,1.0,1.0,,True,1.0,,,,,,,,,,,,,,,,,
12499551,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,82.0,72.0,14.0,10.0,0.0,54.0,58.0,18.0,24.0,7.0,5.0,,,,90.0,96.0,7.2,10.0,0.0283871,1,,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.1617,,,,,,,,,,,,,
12499551,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,False,46.0,41.0,4.0,3.0,0.0,25.0,26.0,16.0,22.0,5.0,5.0,,,,90.0,68.0,7.4,10.0,0.0893132,0,,,,2.0,3.0,3.0,6.0,,,1.0,,,3.0,2.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,
12499551,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,pascalgross65,48480,EUR,676944000,M,13,13,False,30.0,25.0,3.0,2.0,0.0,17.0,19.0,9.0,15.0,1.0,1.0,,,,61.0,39.0,6.8,8.0,0.273979,0,,,,4.0,,2.0,2.0,,,,,,2.0,,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,
12499551,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,38.0,31.0,5.0,4.0,0.0,21.0,24.0,10.0,14.0,2.0,4.0,,,,90.0,55.0,7.0,9.0,0.022507,0,,,,,1.0,4.0,5.0,,,,,3.0,1.0,,2.0,,1.0,4.0,,3.0,,,,,1.0,,,,,,,,,
12499551,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,M,14,14,False,10.0,8.0,,,0.0,2.0,4.0,6.0,6.0,,,,,,45.0,17.0,6.1,5.0,0.101535,0,,,,,,3.0,1.0,1.0,,3.0,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,
12499551,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,False,23.0,14.0,3.0,1.0,0.0,6.0,7.0,8.0,16.0,5.0,3.0,,,,77.0,40.0,7.0,15.0,0.029999,1,,,,,2.0,7.0,3.0,,3.0,,,,,,3.0,,3.0,1.0,,1.0,0.0765,,,,,,,1.0,1.0,0.2235,,,,
12499551,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,M,43,43,False,17.0,14.0,1.0,1.0,0.0,7.0,8.0,7.0,14.0,,1.0,,,,76.0,34.0,6.7,15.0,0.126322,0,,,,5.0,,5.0,3.0,1.0,,3.0,1.0,,,,4.0,,2.0,,,2.0,,,,,,,,,,,,,,
