match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,captain,stat_dispossessed,player_sofascoreId,stat_accurateCross,stat_unsuccessfulTouch,stat_penaltyConceded,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_lastManTackle,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_penaltyMiss,stat_goals
12764532,home,BSC Young Boys,David von Ballmoos,david-von-ballmoos,D. V. Ballmoos,G,16,192,118,M,242883,EUR,788745600,G,26,26,False,35.0,20.0,22.0,7.0,0.0,14.0,17.0,6.0,18.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,5.0,90.0,42.0,8.0,15.0,0.00780626,0,1.0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Lewin Blum,lewin-blum,L. Blum,D,27,181,164,M,966670,EUR,996192000,D,27,27,False,27.0,26.0,,,0.0,12.0,12.0,14.0,17.0,1.0,,,,,,,,86.0,43.0,6.6,5.0,0.0177705,1,,,,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Sandro Lauper,sandro-lauper,S. Lauper,D,30,185,108,M,801072,EUR,846201600,D,30,30,False,42.0,38.0,8.0,6.0,0.0,22.0,23.0,16.0,19.0,4.0,,,8.0,,,,,90.0,55.0,7.3,4.0,0.00897589,2,,,,,2.0,6.0,2.0,,5.0,1.0,2.0,0.0334,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Loris Benito,loris-benito,L. Benito,D,23,184,189,M,67308,EUR,694742400,D,23,23,False,56.0,49.0,7.0,3.0,0.0,35.0,37.0,14.0,19.0,1.0,1.0,,3.0,,,,,90.0,70.0,6.8,9.0,0.00385345,0,,,,,2.0,7.0,1.0,,5.0,,2.0,,1.0,,2.0,3.0,,,True,1.0,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Jaouen Hadjam,jaouen-hadjam,J. Hadjam,D,3,184,9146,M,1049534,EUR,1048636800,D,3,3,False,34.0,28.0,1.0,,0.0,13.0,16.0,18.0,22.0,8.0,4.0,2.0,3.0,,,,,90.0,64.0,7.0,13.0,0.151836,1,,Jaouen Hadjam,,4.0,2.0,11.0,1.0,1.0,3.0,2.0,5.0,0.0204,2.0,,1.0,2.0,1.0,2.0,,2.0,jaouen.h3,3.0,2.0,1.0,4.0,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Filip Ugrinić,filip-ugrinic,F. Ugrinić,M,23,185,689,M,857482,EUR,915494400,M,7,7,False,58.0,52.0,3.0,1.0,0.0,30.0,33.0,22.0,28.0,7.0,2.0,2.0,8.0,,,,,90.0,73.0,7.5,11.0,0.249597,0,,,,3.0,,4.0,2.0,,2.0,5.0,1.0,,,,,,4.0,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Łukasz Łakomy,lukasz-lakomy,Ł. Łakomy,M,24,181,794,M,1001201,EUR,979776000,M,8,8,False,43.0,35.0,10.0,6.0,0.0,14.0,17.0,21.0,29.0,,1.0,,7.0,,,,,77.0,55.0,7.1,14.0,0.0258195,3,,,,3.0,,2.0,,,,,1.0,0.0923,,2.0,,,,,,,,,2.0,,2.0,1.0,0.0802,,,,,,,,,,,
12764532,home,BSC Young Boys,Alan Virginius,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,M,21,21,False,10.0,8.0,,,0.0,2.0,2.0,7.0,9.0,1.0,,,2.0,,,,,59.0,19.0,6.8,5.0,0.011908,1,,,,1.0,,,,1.0,1.0,1.0,,0.0802,,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Kastriot Imeri,kastriot-imeri,K. Imeri,M,7,173,286,M,865520,EUR,962064000,M,10,10,False,18.0,13.0,,,0.0,4.0,4.0,9.0,15.0,2.0,,,1.0,,,,,59.0,23.0,6.5,7.0,0.0538933,2,,,,1.0,1.0,3.0,1.0,1.0,,,1.0,0.0936,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Joël Monteiro,joel-monteiro,J. Monteiro,M,77,192,365,M,1065154,EUR,933811200,M,77,77,False,23.0,16.0,3.0,3.0,0.0,5.0,7.0,12.0,18.0,10.0,5.0,3.0,7.0,,,,,90.0,49.0,7.4,15.0,0.109372,5,,,,2.0,4.0,9.0,1.0,1.0,,3.0,,0.3408,1.0,4.0,,,2.0,3.0,,2.0,,1.0,2.0,,2.0,,,1.0,,,,,,,,,,
12764532,home,BSC Young Boys,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,746,M,787448,EUR,836006400,F,35,35,False,10.0,8.0,,,0.0,3.0,3.0,5.0,8.0,4.0,1.0,1.0,,,,,,86.0,21.0,7.0,8.0,0.00798889,2,,,,1.0,3.0,6.0,,1.0,1.0,,2.0,0.0927,3.0,,1.0,,,,,1.0,,,4.0,,1.0,1.0,0.026,,,,,,,,,,,
12764532,home,BSC Young Boys,Darian Maleš,darian-males,D. Maleš,M,39,188,208,M,988277,EUR,988848000,M,39,39,True,9.0,7.0,2.0,1.0,0.0,2.0,3.0,5.0,7.0,,,,1.0,,,,,31.0,14.0,6.4,3.0,0.0117254,2,,,,1.0,1.0,4.0,1.0,,,,3.0,0.1066,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Ebrima Colley,colley-ebrima,E. Colley,F,11,179,640,M,928106,EUR,949363200,F,11,11,True,7.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,8.0,2.0,1.0,1.0,2.0,,,,,31.0,14.0,6.7,6.0,0.00050966,1,,,,2.0,1.0,2.0,1.0,1.0,,,,0.0249,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Meschack Elia,meschack-elia,M. Elia,F,12,173,23605,M,862078,EUR,870825600,F,15,15,True,,,,,0.0,,,,,,,,,,,,,13.0,1.0,6.4,1.0,,0,,,,,,,,,,,,,,,,,,,,,meschackelialina,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Zachary Athekame,zachary-athekame,Z. Athekame,D,24,180,1742,M,1409700,EUR,1102896000,D,24,24,True,1.0,,,,0.0,,,,2.0,,,,,,,,,10.0,5.0,6.3,2.0,2.157e-05,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Cédric Itten,cedric-itten,C. Itten,F,13,189,674,M,352290,EUR,851644800,F,9,9,True,4.0,1.0,1.0,,0.0,1.0,1.0,,3.0,1.0,,,,,,,,10.0,6.0,6.4,4.0,1.466e-05,0,,,,,1.0,4.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Marvin Keller,marvin-keller,M. Keller,G,1,187,238,M,1005744,EUR,1017792000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Dario Marzino,dario-marzino,D. Marzino,G,40,184,26,M,797687,EUR,843091200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Mohamed Camara,mohamed-camara,M. Camara,D,5,191,2359,M,881038,EUR,872726400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,Mohamed,Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Abdu Conté,abdu-conte,A. Conté,D,5,183,136,M,851276,EUR,890697600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,home,BSC Young Boys,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1388,M,972523,EUR,948240000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12727,M,16206,EUR,598320000,G,1,1,False,51.0,47.0,12.0,8.0,0.0,45.0,47.0,2.0,4.0,,,,7.0,1.0,,,2.0,90.0,58.0,7.4,4.0,0.00052249,0,0.1062,,,,,,,,1.0,,,,,,,,,,,,yannsommer,,,,,,,,1.0,1.0,,,,,,,,
12764532,away,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10869,M,787505,EUR,827971200,D,28,28,False,54.0,52.0,2.0,2.0,0.0,43.0,45.0,9.0,9.0,4.0,,,1.0,,,,,77.0,68.0,7.4,3.0,0.00459643,0,,,,,1.0,1.0,,,3.0,2.0,,,1.0,,1.0,4.0,1.0,1.0,,,benpavard21,,1.0,,,,,,,,,,,,,,,
12764532,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5703,M,91046,EUR,697248000,D,6,6,False,60.0,59.0,1.0,,0.0,53.0,54.0,6.0,6.0,3.0,,,4.0,,,,,90.0,70.0,7.3,1.0,0.00149841,1,,,,,2.0,2.0,,,5.0,,,0.148,3.0,1.0,2.0,,,,,,Stefandevrij,,,,,,,,,,,,,,,,,
12764532,away,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5511,M,906275,EUR,975456000,D,31,31,False,60.0,52.0,2.0,,0.0,39.0,44.0,13.0,16.0,5.0,1.0,,,,,,,90.0,72.0,7.3,9.0,0.0323833,2,,,,,2.0,3.0,,1.0,4.0,,,0.5524,5.0,,1.0,3.0,,,,,,,,,,1.0,0.2784,,,,1.0,,,,,,,
12764532,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15077,M,759520,EUR,829785600,M,2,2,False,37.0,33.0,3.0,3.0,0.0,19.0,21.0,15.0,20.0,15.0,5.0,3.0,6.0,,,,,90.0,71.0,8.0,14.0,0.179519,2,,,,4.0,1.0,11.0,1.0,,3.0,5.0,5.0,0.3693,4.0,1.0,2.0,,2.0,3.0,,2.0,ddumfries2,1.0,1.0,,2.0,1.0,0.1637,,,,1.0,1.0,1.0,2.0,,,,
12764532,away,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5645,M,835600,EUR,937958400,M,16,16,False,27.0,21.0,,,0.0,15.0,16.0,6.0,11.0,4.0,1.0,,7.0,,,,,90.0,43.0,6.8,9.0,0.00791131,1,,,,,1.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0679,,,,1.0,,3.0,,1.0,davidefrrattesi_22,,1.0,,,,,,,,,,,,,,,
12764532,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21334,M,363856,EUR,855273600,M,23,23,False,74.0,60.0,11.0,6.0,0.0,33.0,35.0,28.0,42.0,5.0,5.0,3.0,7.0,,,,,90.0,97.0,7.2,25.0,0.356088,0,,,,3.0,,10.0,5.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,True,2.0,nicolo_barella,1.0,3.0,,3.0,,,,,,,,,,1.0,1.0,,
12764532,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,37151,EUR,601344000,M,22,22,False,46.0,43.0,5.0,5.0,0.0,17.0,18.0,26.0,28.0,3.0,1.0,1.0,3.0,,,,,61.0,57.0,7.2,4.0,0.098793,2,,,,,,1.0,,2.0,,1.0,,0.0289,,,,,,1.0,,1.0,micki_taryan,,,,,,,,,,,,,1.0,,,,
12764532,away,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7421,M,929199,EUR,915667200,M,30,30,False,21.0,19.0,,,0.0,11.0,12.0,8.0,11.0,3.0,1.0,1.0,4.0,,,,,54.0,32.0,6.9,7.0,0.0110438,0,,,,2.0,,1.0,,,1.0,,,,2.0,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,
12764532,away,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20222,M,812533,EUR,711417600,F,99,99,False,17.0,13.0,,,0.0,2.0,4.0,11.0,14.0,6.0,,,2.0,,,,,76.0,31.0,7.6,7.0,0.0857158,2,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,0.2056,1.0,1.0,,1.0,1.0,3.0,,,mehditaremi9,,1.0,,2.0,,,,,,,,,,1.0,,,
