match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_wonTackle,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_outfielderBlock,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
14429575,home,Neom SC,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190,766,M,845797,EUR,915494400,G,81,81,False,28.0,16.0,13.0,1.0,0.0,16.0,19.0,9.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,4.0,90.0,37.0,6.4,12.0,0.00016237,0.1556,0,0.1853,-0.01,0.07,-0.14,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Abdulmalik Al Oyayari,,,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175,54,M,1210456,EUR,1071014400,D,15,15,False,26.0,20.0,1.0,1.0,0.0,8.0,10.0,16.0,4.0,1.0,1.0,2.0,,,,,89.0,44.0,6.5,9.0,0.0114174,,0,,-0.03,-0.09,-0.15,,12.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Ahmed Hegazy,,,ahmed-hegazy,A. Hegazy,D,26,194,4623,M,159653,EUR,664761600,D,26,26,False,25.0,22.0,5.0,3.0,0.0,17.0,17.0,8.0,,,,1.0,,,,,45.0,26.0,6.6,3.0,0.0202224,,0,,0.25,0.05,-0.13,,5.0,,1.0,,1.0,1.0,,,,,,ahmedhegazy6,True,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Nathan Zeze,Nathan Zeze,,zeze-nathan,N. Zeze,D,44,190,843,M,1154687,EUR,1119052800,D,44,44,False,67.0,59.0,12.0,8.0,0.0,42.0,46.0,21.0,5.0,,,5.0,,,,,90.0,80.0,7.0,8.0,0.172104,,2,,0.23,0.12,0.16,,17.0,,,3.0,2.0,6.0,,1.0,,1.0,2.0,,,1.0,2.0,1.0,1.0,0.3717,0.4487,1.0,-0.58,,,,,,,,,,,
14429575,home,Neom SC,Faris Abdi,,,abdi-faris,A. Faris,D,25,180,62,M,983833,EUR,926208000,D,25,25,False,40.0,35.0,2.0,1.0,0.0,15.0,16.0,24.0,7.0,1.0,1.0,5.0,,,,,90.0,65.0,7.1,9.0,0.0300369,,0,,0.08,0.14,0.19,,20.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,1.0,3.0,,,,,,,,,
14429575,home,Neom SC,Saimon Bouabre,Saïmon Bouabré,,bouabre-saimon,S. Bouabré,M,70,174,1537,M,1426581,EUR,1149120000,M,22,22,False,26.0,20.0,2.0,,0.0,2.0,5.0,21.0,4.0,3.0,,3.0,,,,,82.0,41.0,6.3,12.0,0.0444124,,2,,-0.14,0.49,-0.1,,18.0,,1.0,,8.0,,,2.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.6553,0.4008,2.0,-0.56,1.0,1.0,2.0,,,,,,,,
14429575,home,Neom SC,Amadou Koné,,,kone-amadou,A. Kone,M,72,178,751,M,1586875,EUR,1116028800,M,72,72,False,50.0,45.0,8.0,6.0,0.0,19.0,21.0,29.0,7.0,2.0,2.0,5.0,,,,,90.0,66.0,7.0,7.0,0.0284825,,3,,0.29,0.23,-0.14,,26.0,,,,8.0,,1.0,,1.0,5.0,6.0,,,,,1.0,,0.1082,,1.0,-0.15,1.0,,1.0,2.0,,,,,,,
14429575,home,Neom SC,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174,52,M,1096520,EUR,1079222400,M,6,6,False,33.0,29.0,2.0,,0.0,20.0,21.0,12.0,1.0,,,2.0,1.0,,,,76.0,40.0,6.2,6.0,0.00708871,,2,,-0.18,0.06,-0.21,,9.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,0.0935,,,0.0,,,,2.0,,,,,,,
14429575,home,Neom SC,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11146,M,354808,EUR,808012800,M,10,10,False,31.0,28.0,1.0,1.0,0.0,7.0,8.0,23.0,4.0,4.0,1.0,5.0,,,,,90.0,52.0,7.3,13.0,0.506109,,0,,0.55,0.15,-0.01,,21.0,7.0,,,5.0,,1.0,1.0,1.0,2.0,1.0,said_benrahma11,,2.0,,,,,,4.0,,,,2.0,,3.0,1.0,1.0,,,,
14429575,home,Neom SC,Luciano Rodríguez,,,luciano-rodriguez,L. Rodríguez,F,17,179,4244,M,1099361,EUR,1058313600,F,19,19,False,15.0,13.0,,,0.0,1.0,2.0,13.0,1.0,1.0,,1.0,,,,,90.0,27.0,7.9,8.0,0.339252,,4,,0.46,0.27,0.17,,12.0,1.0,4.0,1.0,7.0,1.0,,,3.0,,,,,1.0,,2.0,1.0,0.5886,0.6935,3.0,0.5,1.0,,1.0,1.0,,,,1.0,,,
14429575,home,Neom SC,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9441,M,50070,EUR,675388800,F,91,91,False,21.0,14.0,2.0,,1.0,5.0,7.0,14.0,2.0,,,2.0,,,,,90.0,30.0,6.4,11.0,0.153503,,2,,0.21,0.03,0.14,,9.0,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,1.0,2.0,lacazettealex,,1.0,1.0,1.0,1.0,0.2163,0.0351,1.0,-0.51,,,,,,,,,,,
14429575,home,Neom SC,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,931837,EUR,915235200,D,4,4,True,17.0,15.0,3.0,1.0,0.0,10.0,11.0,6.0,1.0,,,1.0,,,,,45.0,22.0,6.8,4.0,0.00117928,,0,,0.02,0.05,0.17,,5.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185,72,M,881838,EUR,853027200,M,40,40,True,12.0,10.0,1.0,,0.0,6.0,6.0,6.0,,,,,,,,,14.0,12.0,6.5,2.0,0.00273219,,0,,-0.02,0.02,0.13,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,71,183,56,M,873363,EUR,822528000,F,71,71,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,,8.0,3.0,6.5,,0.00017948,,0,,0.0,,0.13,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Awn Al Saluli,,,awn-al-saluli,A. A. Saluli,D,93,194,64,M,881830,EUR,904694400,D,93,93,True,2.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,,1.0,3.0,,1.0,2.028e-05,,0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184,41,M,818855,EUR,516931200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,804096,EUR,716515200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170,30,M,1106232,EUR,1009411200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173,80,M,1085115,EUR,916617600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429575,home,Neom SC,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175,30,M,1066734,EUR,1013299200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429575,away,Al-Khaleej,Anthony Moris,,,anthony-moris,A. Moris,G,49,184,295,M,39457,EUR,641347200,G,49,49,False,30.0,25.0,14.0,9.0,0.0,21.0,24.0,6.0,1.0,,,9.0,,2.0,2.0,3.0,90.0,43.0,7.5,5.0,0.00120341,0.3883,0,0.5781,0.09,0.01,-0.01,0.36,4.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,
