match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,captain,stat_errorLeadToAGoal,stat_dispossessed,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_punches,player_sofascoreId,stat_bigChanceMissed
12117111,home,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,15.0,11.0,7.0,3.0,0.0,10.0,11.0,1.0,4.0,7.0,2.0,1.0,5.0,76.0,28.0,6.6,4.0,0.00020281,0,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117111,home,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,False,28.0,26.0,3.0,3.0,1.0,15.0,15.0,12.0,17.0,2.0,,,,68.0,41.0,7.1,6.0,0.104393,1,,4.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0612,2.0,,,,,,,,,,,,,,,,,,
12117111,home,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,456,M,963990,EUR,983318400,D,4,4,False,61.0,59.0,2.0,1.0,0.0,40.0,41.0,19.0,22.0,6.0,,,,90.0,70.0,7.0,4.0,0.0966408,1,,2.0,,,4.0,1.0,6.0,1.0,3.0,,,,,1.0,0.0257,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12117111,home,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,54.0,49.0,8.0,3.0,0.0,36.0,37.0,13.0,17.0,2.0,,,,90.0,66.0,5.8,7.0,0.00585474,0,,,,2.0,,4.0,,,4.0,1.0,,1.0,,1.0,,,1.0,,,,,,True,1.0,,,,,,,,,,
12117111,home,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,45.0,44.0,7.0,7.0,0.0,28.0,29.0,19.0,22.0,7.0,,,,78.0,64.0,7.3,5.0,0.203217,0,,6.0,3.0,,1.0,1.0,5.0,,1.0,,1.0,,,,,2.0,,,4.0,3.0,Lucas Esquivel,,,,1.0,,,,,,,,,
12117111,home,Athletico,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,35.0,30.0,3.0,2.0,0.0,14.0,15.0,16.0,20.0,1.0,,,,90.0,50.0,6.9,8.0,0.00841839,3,,,,3.0,4.0,9.0,6.0,2.0,1.0,2.0,1.0,1.0,,,0.1105,,2.0,,2.0,1.0,,,,,,4.0,1.0,0.0493,,,,,,
12117111,home,Athletico,Fernandinho,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,False,51.0,40.0,9.0,3.0,0.0,14.0,14.0,27.0,39.0,9.0,,,,90.0,62.0,7.9,14.0,0.0898398,1,,2.0,1.0,,,2.0,6.0,,,,,1.0,2.0,2.0,0.0445,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,0.4119,1.0,,,,,
12117111,home,Athletico,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,15.0,12.0,,,0.0,4.0,4.0,8.0,14.0,1.0,,,,68.0,25.0,6.5,8.0,0.0514446,1,,3.0,,,,3.0,1.0,1.0,,,,2.0,,2.0,0.027,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,
12117111,home,Athletico,Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,False,31.0,25.0,3.0,2.0,0.0,5.0,6.0,20.0,28.0,4.0,,,,68.0,41.0,7.1,10.0,0.159547,1,,3.0,,,,2.0,3.0,,,,1.0,,1.0,1.0,0.0213,1.0,2.0,2.0,,,,,,,1.0,,1.0,0.0757,,,,,,
12117111,home,Athletico,Julimar,julimar,Julimar,F,20,188,376,M,1167536,EUR,980380800,M,20,20,False,23.0,20.0,1.0,1.0,0.0,8.0,8.0,13.0,18.0,2.0,,,,87.0,36.0,6.3,9.0,0.0875179,0,,3.0,1.0,3.0,1.0,7.0,4.0,,,,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,
12117111,home,Athletico,Pablo,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,False,18.0,13.0,2.0,2.0,0.0,8.0,8.0,5.0,10.0,2.0,,,,90.0,27.0,7.0,6.0,0.118528,2,,,,3.0,2.0,7.0,5.0,,1.0,,,1.0,,5.0,0.0327,,,,3.0,2.0,,,,,,1.0,1.0,0.0309,,,1.0,,,
12117111,home,Athletico,Madson,madson,Madson,D,22,182,227,M,243439,EUR,695260800,D,22,22,True,8.0,6.0,,,0.0,3.0,3.0,4.0,8.0,1.0,,,,22.0,13.0,6.6,5.0,0.0276535,0,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
