match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_wonContest,stat_interceptionWon,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_keyPass,stat_accurateCross,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside
11401865,home,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,43.0,18.0,41.0,16.0,2.0,5.0,16.0,38.0,1.0,1.0,1.0,10.0,5.0,5.0,90.0,50.0,7.1,25.0,0.0,0.0,0.0175101,0,-0.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401865,home,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,16.0,10.0,2.0,1.0,4.0,5.0,6.0,14.0,3.0,,,4.0,,,80.0,45.0,6.4,21.0,0.1217,0.0,0.00350745,2,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401865,home,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,34.0,26.0,4.0,1.0,16.0,19.0,10.0,16.0,2.0,1.0,2.0,6.0,,,90.0,45.0,6.1,10.0,0.0,0.0,0.0153748,0,,1.0,3.0,,2.0,,,,,,1.0,,1.0,Sherel,Floranus,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11401865,home,Almere City FC,Damian van Bruggen,damian-van-bruggen,D. v. Bruggen,D,14,184,62,M,285991,EUR,827107200,D,4,4,False,23.0,18.0,8.0,3.0,11.0,12.0,7.0,11.0,3.0,,3.0,3.0,,,90.0,28.0,6.1,5.0,0.0,0.0,0.00860552,0,,,3.0,,,,,1.0,,,,,2.0,,,3.0,,,True,1.0,,,,,,,,,,,,,,,
11401865,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,False,17.0,10.0,4.0,,6.0,8.0,4.0,9.0,1.0,,2.0,7.0,,,68.0,27.0,6.2,9.0,0.0,0.0,0.00887339,0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
11401865,home,Almere City FC,Manel Royo,manel-royo,Royo,D,23,184,35,M,867318,EUR,762393600,D,23,23,False,12.0,7.0,3.0,3.0,1.0,2.0,6.0,17.0,3.0,1.0,1.0,4.0,,,45.0,32.0,6.5,13.0,0.0,0.0,0.020804,0,,7.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
11401865,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,39,39,False,11.0,9.0,,,2.0,3.0,7.0,9.0,3.0,1.0,,3.0,,,45.0,17.0,6.5,3.0,0.0841,0.043,0.0177676,2,,1.0,,,,,1.0,,,,,,,Jochem van de Kamp,,,,,,2.0,1.0,,,,,,,,,,,,,,
11401865,home,Almere City FC,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,15,15,False,36.0,22.0,8.0,2.0,11.0,16.0,11.0,20.0,12.0,3.0,3.0,16.0,,,90.0,50.0,6.6,16.0,0.0,0.0,0.0365521,0,,,7.0,2.0,,,,,4.0,4.0,,,4.0,,,3.0,,3.0,,3.0,,1.0,,,,,,,,,,,,,
11401865,home,Almere City FC,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,28,28,False,22.0,16.0,2.0,1.0,3.0,3.0,14.0,21.0,8.0,1.0,3.0,6.0,,,90.0,40.0,6.5,10.0,0.0342,0.0,0.0511818,1,,2.0,6.0,2.0,,1.0,,,5.0,2.0,,,2.0,Stije Resink,,1.0,,,,3.0,,,1.0,,,,,,,,,,,,
11401865,home,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,F,9,9,False,23.0,12.0,1.0,,5.0,8.0,7.0,15.0,8.0,,1.0,1.0,,,90.0,39.0,6.8,16.0,0.063,0.0,0.0259073,2,,,9.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,,7.0,,,,6.0,,1.0,,,,,,,,,,,,,
