match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goodHighClaim,stat_punches,stat_goalAssist
11451072,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173.0,24917,M,KAktürkoğlu,903324,EUR,908928000,F,7,7,False,,14.0,5.0,1.0,,1.0,3.0,6.0,18.0,1.0,5.0,,,,82.0,31.0,6.8,18.0,0.270817,2,,,,3.0,1.0,6.0,1.0,,,,,2.0,,,2.0,,,7.0,2.0,,2.0,0.1615,3.0,2.0,,,,,1.0,,,,,
11451072,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187.0,2987,M,,103457,EUR,677808000,G,19,19,True,,12.0,8.0,10.0,6.0,3.0,3.0,5.0,9.0,,1.0,,,1.0,30.0,14.0,6.8,4.0,0.00079829,0,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11451072,home,Galatasaray,Tetê,tete,Tetê,F,21,175.0,4004,M,Tete,980327,EUR,950572800,F,20,20,True,,11.0,7.0,2.0,,3.0,3.0,4.0,8.0,2.0,2.0,,,,30.0,20.0,6.5,10.0,0.261054,0,,,,2.0,,6.0,2.0,1.0,,,,5.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
11451072,home,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181.0,1610,M,,991493,EUR,707443200,M,27,27,True,,14.0,8.0,3.0,,3.0,6.0,5.0,10.0,3.0,2.0,2.0,,,15.0,22.0,6.7,8.0,0.00672009,1,,,,,,,,,,,1.0,,,1.0,,,,2.0,,1.0,,0.0197,,,,,,,,,,,,
11451072,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186.0,13210,M,barisalperyilmaz,904096,EUR,959040000,F,53,53,True,,10.0,6.0,,,1.0,1.0,5.0,9.0,4.0,1.0,,,,8.0,13.0,6.9,5.0,0.0534584,1,,,,,3.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,0.0515,,,,,,,,,,,,
11451072,home,Galatasaray,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,,930775,EUR,944611200,F,21,21,True,,7.0,5.0,,,2.0,2.0,3.0,5.0,5.0,1.0,1.0,,,8.0,15.0,6.9,5.0,0.0417855,0,,,,2.0,2.0,3.0,,,,,,2.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
11451072,home,Galatasaray,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182.0,1611,M,,1008884,EUR,1042675200,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169.0,10127,M,driesmertens,32493,EUR,547257600,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185.0,2104,M,,142619,EUR,741657600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,home,Galatasaray,Angeliño,angelino,Angeliño,M,3,171.0,3334,M,,848355,EUR,852336000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,home,Galatasaray,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,45633,M,bakambu17,115665,EUR,671328000,F,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,,236746,EUR,724636800,G,1,1,False,,31.0,7.0,28.0,4.0,3.0,6.0,4.0,25.0,,11.0,,1.0,1.0,90.0,41.0,6.1,25.0,0.00063339,0,-1.3459,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
11451072,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,,155998,EUR,766368000,D,2,2,False,,25.0,16.0,7.0,2.0,6.0,11.0,10.0,15.0,8.0,5.0,4.0,,,90.0,56.0,6.2,19.0,0.00404788,1,,,,2.0,2.0,8.0,3.0,1.0,3.0,,1.0,2.0,,,4.0,2.0,,1.0,,,,0.0239,,,1.0,,0.1253,,,,,,,
11451072,away,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,,158293,EUR,750816000,D,4,4,False,,26.0,17.0,8.0,1.0,15.0,18.0,2.0,8.0,4.0,7.0,,,,90.0,37.0,7.3,10.0,0.00084832,1,,,,3.0,4.0,3.0,,,6.0,,,,,,,,2.0,,,,,0.0875,,,1.0,1.0,0.1557,,,,,,,
11451072,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,,111811,EUR,725846400,D,5,5,False,,19.0,10.0,5.0,1.0,7.0,10.0,3.0,9.0,3.0,,,,,90.0,26.0,6.3,9.0,0.00152732,1,,,,,1.0,,,,3.0,,,,,2.0,,,1.0,,,1.0,,0.0264,,,,,,1.0,,,,,,
11451072,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,,919225,EUR,773107200,D,12,12,False,,27.0,20.0,6.0,4.0,8.0,12.0,12.0,15.0,8.0,6.0,4.0,,,90.0,43.0,6.9,12.0,0.0947934,0,,,,,1.0,3.0,2.0,,1.0,,3.0,,,2.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
11451072,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,,797820,EUR,900633600,M,6,6,False,,26.0,15.0,2.0,1.0,7.0,12.0,8.0,14.0,6.0,3.0,,,,85.0,36.0,6.9,11.0,0.0062921,1,,,,3.0,5.0,6.0,1.0,,2.0,5.0,,,2.0,1.0,,,1.0,,,,,0.0138,,,1.0,,0.0234,,,,,,,
11451072,away,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,129,M,,979593,EUR,942019200,M,97,97,False,,9.0,8.0,,,2.0,2.0,6.0,9.0,,3.0,,,,71.0,23.0,6.3,10.0,0.00286481,0,,,,2.0,,6.0,1.0,2.0,2.0,2.0,,5.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,,254979,EUR,761529600,M,10,10,False,True,34.0,24.0,3.0,1.0,10.0,12.0,14.0,25.0,5.0,2.0,1.0,,,90.0,46.0,6.5,14.0,0.0693586,1,,,,3.0,,9.0,4.0,1.0,,1.0,1.0,,2.0,2.0,2.0,2.0,,3.0,,,,0.0414,1.0,1.0,,,,,,,,,,
11451072,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,,128196,EUR,732844800,M,35,35,False,,43.0,34.0,4.0,4.0,14.0,15.0,21.0,31.0,5.0,6.0,,,,89.0,59.0,7.3,12.0,0.0964809,2,,,,1.0,2.0,5.0,2.0,,3.0,,,,2.0,1.0,2.0,2.0,,3.0,1.0,1.0,,0.0685,3.0,1.0,,,,,,,,,,1.0
11451072,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,,822228,EUR,694137600,M,7,7,False,,18.0,12.0,,,3.0,3.0,9.0,15.0,5.0,9.0,1.0,,,90.0,40.0,6.7,16.0,0.0156945,3,,,,3.0,,8.0,,2.0,1.0,,1.0,5.0,1.0,1.0,5.0,3.0,,,,2.0,,0.4472,2.0,,1.0,,0.034,1.0,,,,,,
11451072,away,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,,848680,EUR,878428800,F,9,9,False,,11.0,10.0,,,3.0,3.0,7.0,8.0,4.0,2.0,1.0,,,90.0,22.0,7.3,6.0,0.23351,2,,,,3.0,1.0,6.0,,1.0,,,1.0,3.0,1.0,,3.0,2.0,,,,1.0,1.0,0.2337,1.0,,1.0,,0.0303,,1.0,,,,,
11451072,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,,1392102,EUR,1145491200,D,58,58,True,,9.0,3.0,,,2.0,3.0,1.0,6.0,2.0,,1.0,,,19.0,19.0,6.5,8.0,0.00059036,0,,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,,795133,EUR,839548800,M,17,17,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,16.0,7.0,6.4,,0.00032721,0,,,,2.0,,5.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,22,M,,993902,EUR,985824000,F,11,11,True,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,,893007,EUR,873936000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,6,M,,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,Hasan Yesilyurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,,1548530,EUR,1162857600,F,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451072,away,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,19,180.0,26,M,,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
