match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,captain,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget
11401895,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,29.0,18.0,2.0,,7.0,11.0,11.0,18.0,3.0,,,80.0,38.0,9.4,12.0,0.0269911,3,,,,,,,2.0,2.0,,,,,,,1.0,,,1.0,0.4604,1.0,1.0,1.0,,2.0,,,,,,vangelis_pavlidis,3.0,3.0,1.0,1.3804
11401895,home,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,25.0,20.0,2.0,,13.0,14.0,7.0,11.0,3.0,,,25.0,30.0,6.7,6.0,0.00564696,0,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,
11401895,home,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,8.0,8.0,,,3.0,3.0,5.0,6.0,,,,25.0,10.0,6.4,2.0,0.00916323,0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,7.0,7.0,,,2.0,2.0,6.0,6.0,,,,25.0,13.0,6.6,2.0,0.192517,0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,8.0,7.0,2.0,1.0,4.0,5.0,3.0,3.0,2.0,,,10.0,16.0,7.0,2.0,0.0101904,1,,,,,,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,0.0344,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,True,1.0,1.0,,,1.0,1.0,,,1.0,,,10.0,1.0,6.5,,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Bruno Martins Indi,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Đorđe Mihailović,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,home,AZ Alkmaar,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,36.0,31.0,8.0,3.0,28.0,30.0,3.0,6.0,5.0,1.0,,90.0,39.0,6.0,5.0,0.00047418,0,-1.6196,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,False,15.0,9.0,,,5.0,8.0,4.0,8.0,1.0,,,71.0,37.0,6.1,13.0,0.00937547,0,,,,,1.0,,3.0,,1.0,1.0,,,,,2.0,,,3.0,,,,,1.0,,,,1.0,,,,,,,
11401895,away,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,68.0,64.0,5.0,3.0,56.0,57.0,8.0,11.0,6.0,,,90.0,82.0,6.7,6.0,0.00398662,0,,,,,,,4.0,5.0,,,,,,,2.0,4.0,2.0,2.0,,,1.0,,1.0,2.0,,2.0,1.0,1.0,True,,,,,
11401895,away,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,65.0,60.0,7.0,6.0,51.0,52.0,9.0,13.0,2.0,,,82.0,75.0,6.6,6.0,0.00507206,0,,,,,,,5.0,3.0,1.0,,,,,,4.0,2.0,,,,,1.0,,2.0,2.0,,,3.0,,,,,,,
11401895,away,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,18.0,18.0,2.0,2.0,10.0,10.0,9.0,13.0,1.0,,,90.0,39.0,6.6,7.0,0.0343334,0,,,,,5.0,1.0,3.0,4.0,,,,,,,3.0,3.0,1.0,3.0,,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,
11401895,away,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,28,28,False,27.0,25.0,2.0,1.0,10.0,10.0,15.0,17.0,4.0,,,90.0,34.0,6.3,3.0,0.0637545,0,,,,,,,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,
11401895,away,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,63.0,55.0,8.0,5.0,32.0,35.0,24.0,30.0,5.0,,,90.0,79.0,7.3,12.0,0.0722682,2,,,,,2.0,1.0,1.0,4.0,1.0,,,,1.0,,,3.0,2.0,2.0,0.068,1.0,1.0,,,,,1.0,1.0,,,thomhaye,1.0,,,0.12
11401895,away,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,42.0,37.0,2.0,1.0,25.0,25.0,12.0,17.0,4.0,,,82.0,49.0,6.6,6.0,0.00505206,0,,,,,,,,3.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Patrik Wålemark,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,24,24,False,10.0,8.0,,,2.0,3.0,6.0,8.0,6.0,,,71.0,29.0,6.7,10.0,0.00996847,2,,,,,1.0,,8.0,6.0,1.0,5.0,2.0,,1.0,,1.0,3.0,2.0,2.0,0.0467,,,1.0,1.0,,,,,3.0,,,1.0,,,0.0227
11401895,away,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,F,11,11,False,6.0,3.0,,,2.0,4.0,1.0,2.0,,,,71.0,21.0,6.6,10.0,0.00015692,2,,,,,,,3.0,2.0,1.0,,,,1.0,,2.0,,,6.0,0.1191,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,0.0383
11401895,away,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7357,M,965357,EUR,992217600,F,20,20,False,20.0,15.0,1.0,1.0,4.0,6.0,11.0,16.0,2.0,,,90.0,46.0,6.6,18.0,0.0305674,2,,,,,2.0,,8.0,7.0,,7.0,2.0,,,2.0,,5.0,2.0,5.0,0.0873,2.0,,,1.0,,,,1.0,2.0,,osamesahraoui,,,,
11401895,away,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,M,45,45,True,7.0,6.0,1.0,1.0,2.0,2.0,5.0,6.0,1.0,,,19.0,10.0,6.6,1.0,0.0523753,0,,Oliver Braude,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,F,17,17,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,19.0,9.0,6.4,3.0,0.0022525,0,,Ché,Nunnely,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,11,186,589,M,1173573,EUR,1049673600,F,9,9,True,8.0,7.0,,,4.0,4.0,3.0,4.0,1.0,,,19.0,10.0,6.6,1.0,0.00132868,1,,Daniel Karlsbakk,,,,,1.0,,,,,,1.0,,,,,,0.0479,,,,,1.0,,,,,,,,,,
11401895,away,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,12.0,10.0,1.0,,7.0,7.0,3.0,5.0,3.0,,,8.0,14.0,6.4,3.0,0.00072058,0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,True,10.0,10.0,,,4.0,4.0,6.0,6.0,1.0,,,8.0,10.0,6.5,,0.00730595,0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11401895,away,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Djenahro Nunumete,djenahro-nunumete,D. Nunumete,D,21,179,65,M,1000673,EUR,1012176000,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Melle Witteveen,melle-witteveen,M. Witteveen,M,25,174,50,M,1441150,EUR,1056412800,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,8,175,333,M,1142270,EUR,1075507200,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401895,away,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
