match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialLost,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,stat_bigChanceMissed,captain,stat_goals,player_firstName,player_lastName,stat_totalOffside,stat_errorLeadToAGoal,stat_accurateKeeperSweeper,stat_penaltyWon,stat_penaltyMiss
10385660,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,30,30,False,18.0,13.0,,,8.0,10.0,5.0,9.0,11.0,,2.0,,1.0,,,,,,,90.0,33.0,7.5,13.0,0.3355,0.31,0.0193504,2,,1.0,1.0,,4.0,5.0,,4.0,,1.0,,,,1.0,1.0,,1.0,,,2.0,6.0,,1.0,,,,1.0,,,1.0,,,,
10385660,home,Fulham,Shane Duffy,shane-duffy,S. Duffy,D,4,193,483,M,55570,EUR,694224000,D,5,5,True,16.0,14.0,2.0,,13.0,14.0,1.0,2.0,,,2.0,,,,,,,,,13.0,18.0,4.2,2.0,0.1559,0.0,0.00027172,1,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,
10385660,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,7.0,6.0,,,3.0,3.0,3.0,4.0,1.0,,3.0,,,,,,,,,13.0,9.0,6.2,1.0,0.0234,0.0,0.0187273,1,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385660,home,Fulham,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,862223,EUR,932774400,F,11,11,True,5.0,3.0,,,2.0,3.0,1.0,2.0,2.0,,2.0,,,,,,,,,8.0,7.0,6.4,2.0,0.0,0.0,0.00307401,0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10385660,home,Fulham,Neeskens Kebano,neeskens-kebano,N. Kebano,M,92,172,576,M,137786,EUR,700185600,M,7,7,True,6.0,4.0,,,2.0,2.0,3.0,5.0,,,,,,,,,,,,8.0,13.0,7.3,3.0,0.0,0.0,0.0612737,0,,,1.0,1.0,1.0,4.0,,,,,,3.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
10385660,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,,,,,,,,,,,,,,,,,,,,8.0,2.0,6.7,,0.0,0.0,0.0,0,,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385660,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385660,home,Fulham,Cédric Soares,cedric-soares,C. Soares,M,21,172,2806,M,44760,EUR,683596800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385660,home,Fulham,Matthew Max Dibley-Dias,matthew-max-dibley-dias,M. M. Dibley-Dias,M,18,171,62,M,1461519,EUR,1066867200,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385660,home,Fulham,Luke Harris,luke-harris,L. Harris,M,28,177,240,M,1134729,EUR,1112486400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385660,away,Leicester City,Daniel Iversen,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,False,19.0,11.0,9.0,1.0,10.0,11.0,1.0,8.0,,,6.0,,,,1.0,,,2.0,1.0,90.0,25.0,5.2,8.0,0.0,0.0,0.00011754,0,-2.0365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10385660,away,Leicester City,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,27,27,False,32.0,23.0,7.0,3.0,15.0,20.0,9.0,14.0,4.0,1.0,8.0,,1.0,,,,,,,90.0,50.0,6.0,14.0,0.1064,0.0,0.0588913,1,,,2.0,1.0,2.0,2.0,,,,,2.0,,,,1.0,,,1.0,,3.0,3.0,,,,,,,,,,,,,
10385660,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,56.0,48.0,5.0,1.0,41.0,43.0,7.0,13.0,4.0,2.0,8.0,,1.0,,,,,,,90.0,69.0,6.0,10.0,0.0604,0.0,0.00194991,1,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,
10385660,away,Leicester City,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,758608,EUR,832809600,D,4,4,False,49.0,37.0,10.0,3.0,28.0,31.0,9.0,18.0,6.0,1.0,9.0,,2.0,,,,,,,90.0,61.0,6.4,13.0,0.0,0.0,0.0043772,0,,,,,4.0,6.0,,,,,3.0,2.0,1.0,,,soyuncu_caglar,,,3.0,1.0,4.0,,,,,,,,,,,,,
10385660,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,32.0,20.0,10.0,2.0,9.0,13.0,12.0,22.0,4.0,,6.0,,2.0,,,,,,,76.0,54.0,5.9,19.0,0.0,0.0,0.0447392,0,,,3.0,1.0,,5.0,,1.0,,,,4.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
10385660,away,Leicester City,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,34.0,31.0,1.0,,18.0,18.0,13.0,16.0,1.0,,4.0,,,,,,,,,60.0,43.0,6.6,3.0,0.082,0.0178,0.0152332,3,,,,,,2.0,1.0,,,1.0,1.0,,,1.0,2.0,youritielemans,,2.0,,,,,1.0,1.0,,True,,,,,,,,
10385660,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,42,42,False,32.0,25.0,2.0,2.0,15.0,16.0,10.0,16.0,4.0,,5.0,,2.0,,,,,,,76.0,46.0,6.5,10.0,0.0,0.0,0.00730527,0,,,,,,3.0,,1.0,,,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,
10385660,away,Leicester City,Dennis Praet,dennis-praet,D. Praet,M,8,181,725,M,135647,EUR,768873600,M,26,26,False,14.0,10.0,2.0,1.0,4.0,5.0,6.0,9.0,5.0,,1.0,,1.0,,,,,,,45.0,21.0,6.1,7.0,0.0,0.0,0.00749226,0,,,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,
10385660,away,Leicester City,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,28.0,21.0,6.0,4.0,3.0,3.0,19.0,31.0,8.0,,1.0,,1.0,,,,,,,90.0,65.0,8.2,19.0,1.5005,1.0892,0.15454,6,,1.0,6.0,1.0,,11.0,1.0,1.0,1.0,2.0,,2.0,1.0,4.0,5.0,Madders,2.0,2.0,,1.0,,,10.0,5.0,1.0,,1.0,,,,,,1.0,
10385660,away,Leicester City,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,M,7,7,False,14.0,9.0,1.0,,,2.0,9.0,14.0,7.0,,2.0,,3.0,,,,,,,90.0,32.0,7.6,11.0,0.2857,1.508,0.00688607,3,,,2.0,,,3.0,,1.0,,3.0,1.0,,,2.0,,,,,,1.0,1.0,,3.0,1.0,,,2.0,,,1.0,,,,
10385660,away,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,10.0,5.0,,,4.0,4.0,1.0,6.0,1.0,,3.0,,,,,,,,,76.0,19.0,6.8,7.0,1.1266,1.2054,0.00165454,3,,,,,1.0,4.0,,,,3.0,,,,1.0,,Vardy7,,,,1.0,1.0,,2.0,2.0,1.0,,,,,3.0,,,1.0,1.0
10385660,away,Leicester City,Tetê,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,F,37,37,True,15.0,13.0,2.0,1.0,7.0,8.0,6.0,7.0,4.0,,2.0,,,,,,,,,45.0,25.0,6.8,5.0,0.0537,0.0,0.00233256,1,,,,,,5.0,1.0,1.0,,,,,,2.0,,Tete,1.0,,,1.0,1.0,,4.0,3.0,,,,,,,,,,
10385660,away,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,25,25,True,20.0,16.0,1.0,1.0,7.0,9.0,9.0,11.0,2.0,,3.0,,,,,,,,,30.0,26.0,6.6,6.0,0.0,0.0,0.00906328,0,,,,,1.0,3.0,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
10385660,away,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,11.0,10.0,,,5.0,6.0,6.0,6.0,3.0,,2.0,,,,,,,,,14.0,20.0,6.6,3.0,0.0,0.0,0.0156409,0,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,
10385660,away,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,True,12.0,11.0,1.0,,5.0,5.0,6.0,7.0,3.0,,3.0,,2.0,,,,,,,14.0,17.0,6.5,3.0,0.0,0.0,0.00377391,0,,,,,,2.0,,1.0,,,,,,,,kdh_8,,,,1.0,,,2.0,2.0,,,,,,,,,,
10385660,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,14.0,4.0,7.0,2.0,0.0,0.0,0.382652,0,,1.0,,,,,1.0,,1.0,,,,,,1.0,patsondaka,,,,2.0,,,,,,,,,,,,,,
10385660,away,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385660,away,Leicester City,Jonny Evans,jonny-evans,J. Evans,D,,188,4344,M,30144,EUR,568166400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,6jevans,,,,,,,,,,,,,,,,,,
10385660,away,Leicester City,Ricardo Pereira,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385660,away,Leicester City,Harry Souttar,harry-souttar,H. Souttar,D,15,198,591,M,808680,EUR,909014400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
