match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,injury,from,playerName,reason,rescinded,description
10385660,FT,5.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385660,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,
10385660,,5.0,3.0,,89,,,2,,,goal,,168813988.0,False,regular,855647.0,Harvey Barnes,,,,,,
10385660,,,,,82,,,9,,,substitution,,121766789.0,True,regular,,,False,,,,,
10385660,,,,,82,,,9,,,substitution,,121766788.0,True,regular,,,False,,,,,
10385660,,,,,82,,,9,,,substitution,,121766787.0,True,regular,,,False,,,,,
10385660,,5.0,2.0,,81,,,10,,,goal,,168813965.0,False,penalty,356398.0,James Maddison,,penalty,,,,
10385660,,,,,77,,,14,,,substitution,,121766764.0,True,regular,,,False,,,,,
10385660,,,,,77,,,14,,,substitution,,121766763.0,True,regular,,,False,,,,,
10385660,,,,,76,,,15,,,substitution,,121766759.0,False,regular,,,False,,,,,
10385660,,,,,76,,,15,,,substitution,,121766758.0,False,regular,,,False,,,,,
10385660,,,,,76,,,15,,,substitution,,121766757.0,False,regular,,,False,,,,,
10385660,,,,,70,,,21,,,card,,120754634.0,False,yellow,887581.0,Boubakary Soumaré,,,Boubakary Soumaré,Foul,False,
10385660,,5.0,1.0,,70,,,21,,,goal,,168813940.0,True,regular,31417.0,Willian,,,,,,
10385660,,,,,66,,,25,,,inGamePenalty,,118422495.0,False,missed,173827.0,Jamie Vardy,,,,goalkeeperSave,,Goalkeeper save
10385660,,,,,60,,,31,,,substitution,,121766693.0,False,regular,,,False,,,,,
10385660,,4.0,1.0,,59,,,32,,,goal,,168813915.0,False,regular,855647.0,Harvey Barnes,,,,,,
10385660,,,,,58,,,33,,,card,,120754617.0,False,yellow,356398.0,James Maddison,,,James Maddison,Argument,False,
10385660,,4.0,0.0,,51,,,40,,,goal,,168813891.0,True,regular,82566.0,Tom Cairney,,,,,,
10385660,,,,,46,,,45,,,substitution,,121766667.0,False,regular,,,False,,,,,
10385660,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385660,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,
10385660,,3.0,0.0,,44,,,2,,,goal,,168813760.0,True,regular,82566.0,Tom Cairney,,,,,,
10385660,,,,,24,,,22,,,card,,120754597.0,False,yellow,855647.0,Harvey Barnes,,,Harvey Barnes,Foul,False,
10385660,,2.0,0.0,,18,,,28,,,goal,,168813685.0,True,regular,891920.0,Carlos Vinícius,,,,,,
10385660,,1.0,0.0,,10,,,36,,,goal,,168813677.0,True,regular,31417.0,Willian,,,,,,
