match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialWon,stat_fouls,stat_interceptionWon,stat_challengeLost,stat_shotOffTarget,stat_keyPass,stat_outfielderBlock,stat_wasFouled,player_lastName,stat_accurateCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goals
13472841,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,18.0,15.0,6.0,3.0,0.0,14.0,14.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,26.0,5.9,3.0,0.00344261,0,-0.3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472841,home,Red Bull Bragantino,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,False,,31.0,28.0,1.0,,0.0,11.0,11.0,17.0,20.0,1.0,4.0,,,,,,,90.0,57.0,6.2,13.0,0.0455558,1,,Nathan,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0621,,,,,,,,,,,,,,,,,
13472841,home,Red Bull Bragantino,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,4,4,False,,58.0,51.0,7.0,2.0,0.0,27.0,28.0,24.0,30.0,4.0,2.0,,,,,,,79.0,65.0,6.5,8.0,0.0146481,0,,Alix Vinicius,1.0,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
13472841,home,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188,417,M,551774,EUR,812592000,D,14,14,False,,79.0,73.0,15.0,11.0,0.0,43.0,45.0,30.0,34.0,4.0,3.0,,,,,,,90.0,84.0,6.6,6.0,0.0262581,0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
13472841,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,,69.0,63.0,4.0,2.0,0.0,27.0,27.0,36.0,42.0,2.0,6.0,,,,,,,90.0,94.0,6.9,12.0,0.105228,1,,,3.0,6.0,6.0,1.0,2.0,,,3.0,3.0,,0.0245,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
13472841,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,,23.0,20.0,,,0.0,8.0,9.0,12.0,14.0,,2.0,,,,,,,69.0,37.0,7.0,5.0,0.0188121,1,,,,1.0,6.0,,1.0,,1.0,3.0,1.0,,0.0283,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,
13472841,home,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,5,5,False,,47.0,42.0,3.0,2.0,0.0,16.0,16.0,26.0,31.0,1.0,4.0,,,,,,,79.0,56.0,6.9,7.0,0.0946203,0,,,2.0,2.0,4.0,,2.0,2.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
13472841,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,948004,EUR,917827200,M,33,33,False,,12.0,10.0,,,0.0,,,10.0,12.0,,,,,,,,,45.0,12.0,6.5,2.0,0.0171664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472841,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,10,10,False,,42.0,31.0,4.0,1.0,0.0,7.0,10.0,24.0,32.0,1.0,4.0,,,,,,,90.0,65.0,7.0,17.0,0.0686752,4,,Jhon Jhon,4.0,6.0,8.0,,6.0,3.0,2.0,4.0,1.0,,0.2445,,2.0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,0.6051,,,,
13472841,home,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,,28.0,23.0,1.0,1.0,0.0,10.0,10.0,13.0,18.0,,6.0,,,,,,,69.0,47.0,6.9,12.0,0.0156498,0,,Lucas Barbosa,6.0,5.0,4.0,1.0,,,,2.0,2.0,,,1.0,3.0,,,,,,1.0,,,2.0,,,,,,
