match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOwnHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_jerseyNumber,stat_aerialWon,stat_outfielderBlock,captain,stat_dispossessed,stat_fouls,stat_totalOffside,stat_wasFouled,stat_blockedScoringAttempt,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,player_sofascoreId
10433948,home,Ümraniyespor,Orkun Özdemir,,,orkun-ozdemir,O. Özdemir,G,190.0,20,M,953335,EUR,798595200,G,13,13,False,24.0,4.0,23.0,4.0,1.0,4.0,23.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,90.0,31.0,6.5,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433948,home,Ümraniyespor,Strahil Popov,,,strahil-popov,S. Popov,D,185.0,50,M,52001,EUR,652060800,D,90,90,False,33.0,22.0,11.0,3.0,17.0,10.0,19.0,1.0,7.0,,,,,,90.0,53.0,6.7,16.0,0,13.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10433948,home,Ümraniyespor,Allyson,,,allyson,Allyson,D,184.0,69,M,809194,EUR,656640000,D,33,33,False,34.0,32.0,4.0,3.0,21.0,11.0,13.0,3.0,3.0,,,,,,90.0,44.0,7.0,4.0,0,21.0,,,3.0,3.0,4.0,,1.0,2.0,2.0,2.0,,3,2.0,1.0,,,,,,,,,,,,,,,,,
10433948,home,Ümraniyespor,Tomislav Glumac,,,tomislav-glumac,T. Glumac,D,194.0,39,M,93736,EUR,674179200,D,44,44,False,28.0,21.0,5.0,2.0,19.0,7.0,10.0,6.0,6.0,,,,,,90.0,44.0,6.9,7.0,0,15.0,1.0,1.0,,1.0,3.0,1.0,3.0,1.0,1.0,,,44,2.0,1.0,True,,,,,,,,,,,,,,,,
10433948,home,Ümraniyespor,Onur Atasayar,,,atasayar-onur,O. Atasayar,D,184.0,9,M,785819,EUR,788918400,D,16,16,False,23.0,17.0,2.0,,14.0,4.0,10.0,,6.0,,,,,,78.0,34.0,6.1,9.0,0,13.0,1.0,,1.0,6.0,,1.0,1.0,,,,1.0,16,,,,1.0,3.0,1.0,,,,,,,,,,,,,
10433948,home,Ümraniyespor,Serkan Göksu,,,serkan-goksu,S. Göksu,M,182.0,8,M,595044,EUR,737769600,M,8,8,False,19.0,16.0,2.0,2.0,8.0,9.0,11.0,1.0,5.0,,,,,,68.0,31.0,7.0,5.0,0,7.0,,,,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,8,,,,,,,1.0,,,,,,,,,,,,
10433948,home,Ümraniyespor,Isaac Sackey,,,isaac-sackey,I. Sackey,M,190.0,64,M,292965,EUR,765417600,M,5,5,False,24.0,19.0,4.0,2.0,13.0,7.0,11.0,7.0,5.0,,,,,,90.0,42.0,6.9,6.0,1,12.0,,,,2.0,4.0,1.0,2.0,1.0,,,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
10433948,home,Ümraniyespor,Durel Avounou,,,durel-avounou,D. Avounou,M,179.0,115,M,878635,EUR,875145600,M,14,14,False,15.0,9.0,4.0,1.0,10.0,2.0,5.0,,8.0,,,,,,73.0,30.0,5.8,12.0,2,7.0,,,1.0,5.0,4.0,,2.0,,,1.0,,92,1.0,,,1.0,1.0,,3.0,,2.0,2.0,1.0,1.0,,,,,,,
10433948,home,Ümraniyespor,Geraldo,,,geraldo,Geraldo,M,170.0,192,M,244089,EUR,690854400,F,29,29,False,15.0,11.0,3.0,,2.0,11.0,14.0,,5.0,,,,,,73.0,34.0,7.8,12.0,2,1.0,1.0,1.0,,3.0,6.0,,,1.0,,3.0,1.0,29,,,,1.0,1.0,1.0,2.0,,4.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,
10433948,home,Ümraniyespor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,191.0,738,M,284767,EUR,741225600,F,18,18,False,24.0,16.0,,,8.0,11.0,16.0,2.0,4.0,,,,,,90.0,38.0,8.7,12.0,3,5.0,,,4.0,7.0,12.0,1.0,,2.0,2.0,1.0,,18,9.0,,,2.0,1.0,2.0,1.0,,,,,3.0,,,,2.0,,,
