match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_accurateCross,stat_totalContest,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_shotOffTarget,stat_penaltyWon,stat_wonContest,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyMiss,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_clearanceOffLine
10434111,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,99,99,False,,24.0,24.0,,,2.0,2.0,22.0,22.0,1.0,,,90.0,32.0,9.5,1.0,6,,,,1.0,,3.0,1.0,4.0,1.0,,,,,,1.0,,,2.0,,1.0,5.0,1.0,,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,
10434111,home,Galatasaray,Bafetimbi Gomis,bafetimbi-gomis,B. Gomis,F,,184,1063,M,,3530,EUR,492134400,F,18,18,True,,1.0,,,,,,,1.0,1.0,,,25.0,4.0,6.3,2.0,2,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10434111,home,Galatasaray,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9108,M,nicolozaniolo,864898,EUR,930873600,M,17,17,True,,16.0,13.0,2.0,2.0,1.0,1.0,12.0,15.0,1.0,,,24.0,23.0,7.4,5.0,3,,,,,,3.0,2.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
10434111,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,22,22,True,,19.0,19.0,,,8.0,8.0,11.0,13.0,1.0,,,17.0,23.0,6.9,2.0,0,,,2.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,
10434111,home,Galatasaray,Juan Mata,juan-mata,J. Mata,M,64,170,3301,M,,28367,EUR,578188800,M,64,64,True,,21.0,20.0,2.0,1.0,4.0,4.0,16.0,18.0,4.0,,,17.0,23.0,6.8,2.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10434111,home,Galatasaray,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,,552680,EUR,779500800,D,2,2,True,,13.0,12.0,,,4.0,4.0,8.0,10.0,,,,15.0,18.0,6.1,3.0,0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10434111,home,Galatasaray,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,,190179,EUR,806803200,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,F,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,home,Galatasaray,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,,98198,EUR,745027200,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,,825850,EUR,923529600,G,25,25,False,,25.0,6.0,24.0,5.0,4.0,6.0,2.0,19.0,15.0,1.0,10.0,90.0,48.0,7.4,19.0,0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,1.0,1.0,,
10434111,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,,993108,EUR,924307200,D,80,80,False,,19.0,15.0,4.0,2.0,9.0,11.0,7.0,9.0,5.0,,,90.0,40.0,5.3,10.0,0,,,1.0,2.0,,8.0,2.0,,,3.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,4.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
10434111,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,,359332,EUR,835228800,D,5,5,False,,15.0,10.0,4.0,1.0,7.0,8.0,3.0,7.0,3.0,,,55.0,24.0,5.4,6.0,0,,,,1.0,2.0,5.0,2.0,,,4.0,2.0,2.0,,,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,
10434111,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,,68228,EUR,687571200,D,4,4,False,,30.0,25.0,2.0,1.0,19.0,24.0,6.0,6.0,3.0,,,90.0,41.0,5.8,6.0,0,,,,1.0,1.0,3.0,2.0,,,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,,595396,EUR,780019200,D,11,11,False,,36.0,24.0,10.0,4.0,14.0,19.0,10.0,17.0,6.0,,,90.0,60.0,6.2,15.0,1,,,,1.0,1.0,4.0,6.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,5.0,,,,,,3.0,,,,,,,,,,,,1.0
10434111,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,,280447,EUR,837820800,M,10,10,False,,29.0,22.0,2.0,,13.0,18.0,9.0,12.0,9.0,,,90.0,49.0,6.3,12.0,2,,,1.0,,,4.0,8.0,,2.0,,,2.0,2.0,2.0,,2.0,,,,5.0,,,3.0,,,4.0,,,,,,,,,,,,
10434111,away,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180,416,M,,546220,EUR,782352000,M,43,43,False,True,23.0,21.0,3.0,3.0,10.0,11.0,11.0,13.0,6.0,,,67.0,36.0,6.1,7.0,2,,,1.0,1.0,1.0,8.0,4.0,,1.0,,,,,,1.0,1.0,3.0,1.0,,3.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,
10434111,away,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177,60,M,,174141,EUR,703468800,M,17,17,False,,7.0,5.0,,,2.0,2.0,6.0,10.0,1.0,,,45.0,21.0,6.6,6.0,0,,,5.0,1.0,1.0,2.0,4.0,,,1.0,,,,,1.0,2.0,,,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
10434111,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,,344009,EUR,771984000,M,7,7,False,,17.0,13.0,2.0,1.0,4.0,4.0,9.0,16.0,1.0,,,45.0,23.0,6.3,7.0,0,,,3.0,1.0,,3.0,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,
10434111,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,,859748,EUR,763344000,M,20,20,False,,16.0,14.0,,,6.0,7.0,8.0,13.0,4.0,,,73.0,30.0,6.1,10.0,0,,,4.0,1.0,,4.0,3.0,,,,1.0,,2.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,,180981,EUR,718588800,F,27,27,False,,19.0,14.0,,,12.0,14.0,2.0,5.0,1.0,,,67.0,33.0,6.6,9.0,3,,,,2.0,3.0,4.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,1.0,
10434111,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,,1173638,EUR,1063497600,D,54,54,True,,12.0,10.0,2.0,,10.0,10.0,,2.0,,,,45.0,17.0,6.3,3.0,0,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,,984096,EUR,928195200,M,89,89,True,,22.0,19.0,4.0,3.0,13.0,15.0,6.0,7.0,4.0,,,45.0,27.0,6.5,4.0,0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,,332963,EUR,769564800,M,3,3,True,,12.0,10.0,2.0,1.0,8.0,8.0,2.0,4.0,1.0,,,23.0,13.0,6.5,2.0,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181,25,,,5810,EUR,537926400,F,23,23,True,,11.0,7.0,,,5.0,6.0,2.0,5.0,3.0,,,23.0,13.0,6.7,5.0,0,,,,3.0,,3.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
10434111,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,,781408,EUR,822268800,D,28,28,True,,4.0,4.0,,,3.0,3.0,1.0,2.0,1.0,,,17.0,7.0,6.8,1.0,0,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
10434111,away,Kayserispor,Cenk Gönen,cenk-gonen,C. Gönen,G,,190,21,M,,43556,EUR,572400000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Ahmet Kağan Malatyalı,ahmet-kagan-malatyali,A. K. Malatyalı,D,19,180,3,M,,1096284,EUR,1057795200,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Berat Eskin,eskin-berat,B. Eskin,M,24,176,7,M,,1484658,EUR,1097625600,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175,340,,,49351,EUR,627868800,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434111,away,Kayserispor,Ethem Balcı,ethem-balci,E. Balcı,F,88,184,6,M,,1216030,EUR,1055808000,F,32,32,True,,,,,,,,,,,,,,,,,0,Ethem Balci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
