match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_errorLeadToAShot,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_penaltyWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_lastManTackle,stat_goalAssist,stat_hitWoodwork,stat_goodHighClaim,stat_outfielderBlock,stat_penaltyMiss
10388231,home,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,F,10,10,False,22.0,14.0,,2.0,4.0,19.0,,3.0,,,,,,87.0,33.0,7.5,11.0,0.9709,0.9886,0.195478,3,,,,,13.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,
10388231,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,5.0,3.0,,2.0,2.0,3.0,,2.0,3.0,,,,,14.0,10.0,7.6,3.0,0.0419,0.4055,0.428763,1,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,
10388231,home,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,6.0,5.0,,3.0,3.0,3.0,,,1.0,,,,,13.0,7.0,6.5,1.0,0.0,0.0,0.00092497,0,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388231,home,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,True,4.0,2.0,,1.0,3.0,1.0,,,,,,,,3.0,5.0,,2.0,0.0,0.0,0.00794529,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,4.0,2.0,,1.0,2.0,2.0,,,2.0,,,,,3.0,4.0,,2.0,0.0,0.0,0.00114971,0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388231,home,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,True,1.0,1.0,,,,1.0,,,,,,,,8.0,2.0,6.5,1.0,0.0,0.0,0.00300135,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,DaniOlmo,,,,,,,,,,,,,,
10388231,home,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1031,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,home,RB Leipzig,Caden Clark,caden-clark,C. Clark,M,23,180,354,M,1025266,EUR,1053993600,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,False,30.0,17.0,21.0,9.0,12.0,18.0,,,7.0,5.0,,1.0,6.0,90.0,42.0,7.3,13.0,0.0,0.0,0.00443646,0,0.439,,,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10388231,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,32.0,18.0,6.0,12.0,17.0,17.0,1.0,3.0,7.0,,,,,90.0,48.0,6.3,18.0,0.0,0.0,0.107109,0,,,,2.0,8.0,2.0,2.0,2.0,,,1.0,,,,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,41.0,34.0,4.0,27.0,29.0,12.0,,3.0,2.0,,,,,90.0,48.0,6.0,7.0,0.0,0.0,0.00357723,0,,,,,7.0,,,2.0,1.0,,2.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,43.0,39.0,9.0,33.0,36.0,7.0,1.0,4.0,5.0,,,,,90.0,58.0,6.8,5.0,0.0,0.0,0.00251815,0,,,,7.0,6.0,,,2.0,,1.0,,,6.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,39.0,29.0,5.0,19.0,26.0,14.0,,4.0,7.0,,,,,90.0,52.0,6.2,13.0,0.0,0.0,0.00383468,0,,,,1.0,10.0,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
10388231,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,6,6,False,38.0,32.0,,22.0,26.0,12.0,,1.0,3.0,,,,,90.0,49.0,6.1,9.0,0.0,0.0,0.00615906,0,,,,,10.0,,,6.0,2.0,,1.0,,2.0,,1.0,,1.0,,1.0,,,True,2.0,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,29.0,26.0,1.0,16.0,17.0,12.0,,8.0,8.0,,,,,89.0,56.0,6.4,13.0,0.1026,0.0868,0.00616906,1,,,,,10.0,,,8.0,2.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,23,23,False,27.0,20.0,4.0,14.0,16.0,12.0,,3.0,8.0,,,,,89.0,43.0,6.4,9.0,0.0,0.0,0.125354,0,,,,2.0,6.0,1.0,,6.0,5.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
10388231,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,32,32,False,22.0,15.0,2.0,7.0,11.0,11.0,,2.0,3.0,,,,,71.0,27.0,6.6,8.0,0.1289,0.0,0.229925,1,,,,1.0,8.0,,,3.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
10388231,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,16.0,10.0,1.0,6.0,9.0,7.0,,1.0,5.0,,,,,72.0,23.0,5.5,7.0,0.8396,0.9848,0.00322749,2,,,,,4.0,,,5.0,1.0,,1.0,,1.0,1.0,,,,1.0,3.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,1.0
10388231,away,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,791702,EUR,870825600,F,10,10,False,22.0,17.0,1.0,7.0,7.0,15.0,1.0,1.0,4.0,,,,,89.0,43.0,6.6,13.0,0.5273,0.4138,0.0186403,3,,,,1.0,10.0,,,4.0,,1.0,1.0,,3.0,,,,5.0,,2.0,,,,1.0,,m_thuram,1.0,,,2.0,,,1.0,,,,1.0,,1.0,
10388231,away,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,832411,EUR,924220800,M,11,11,True,6.0,5.0,,2.0,2.0,5.0,,1.0,2.0,,,,,19.0,9.0,6.5,3.0,0.0,0.0,0.00142501,0,,,,,3.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,23996,EUR,588556800,M,13,13,True,4.0,4.0,,2.0,2.0,2.0,,2.0,,,,,,18.0,7.0,6.5,1.0,0.0,0.0,0.0038893,0,,,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,2.0,1.0,,,,2.0,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.00094932,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,1.0,1.0,,,,2.0,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.00146468,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Semir Telalović,semir-telalovic,S. Telalović,F,7,187,361,M,1129765,EUR,945907200,F,48,48,True,2.0,1.0,,,,2.0,1.0,1.0,,,,,,1.0,3.0,,2.0,0.0,0.0,0.00054289,0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Florian Dimmer,florian-dimmer,F. Dimmer,G,33,190,14,M,1430783,EUR,1105747200,G,49,49,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Florian Dimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388231,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
