match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon
12437848,home,Real Betis,Vitor Roque,vitor-roque,V. Roque,F,9,174.0,73281,M,1150391,EUR,1109548800,F,8,8,False,16.0,12.0,,,0.0,6.0,7.0,7.0,10.0,4.0,,,,,90.0,48.0,6.7,18.0,0.0951046,1,,Vitor Roque,,VRoque,1.0,1.0,15.0,,,5.0,6.0,4.0,4.0,13.0,5.0,4.0,,3.0,1.0,,3.0,1.0,0.0804,,1.0,2.0,,,,,,,,,
12437848,home,Real Betis,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,596,M,827519,EUR,874886400,D,15,15,True,7.0,4.0,1.0,,0.0,2.0,3.0,2.0,4.0,,,,,,14.0,10.0,4.3,3.0,0.00042596,0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12437848,home,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,6,6,True,22.0,19.0,2.0,1.0,0.0,11.0,13.0,8.0,10.0,,,,,,45.0,37.0,6.6,5.0,0.00450369,1,,,,,1.0,,6.0,3.0,1.0,,2.0,1.0,4.0,4.0,,,,1.0,1.0,,1.0,,0.0054,2.0,,,1.0,,0.13,,,,,,
12437848,home,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,16,16,True,16.0,16.0,,,0.0,11.0,11.0,5.0,6.0,1.0,,,,,30.0,32.0,6.7,3.0,0.00166316,0,,,,,1.0,,5.0,4.0,,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,
12437848,home,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,True,14.0,8.0,1.0,,0.0,2.0,3.0,6.0,11.0,1.0,,,,,19.0,18.0,6.5,6.0,0.00135992,0,,,,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12437848,home,Real Betis,Mateo Flores,mateo-flores,M. Flores,M,46,178.0,185,M,1893864,EUR,1081296000,M,46,46,True,12.0,9.0,1.0,1.0,0.0,7.0,8.0,2.0,4.0,3.0,,,,,19.0,16.0,6.4,4.0,0.00163897,0,,,,,,,2.0,1.0,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
12437848,home,Real Betis,Francisco Vieites,francisco-vieites,F. Vieites,G,13,196.0,313,M,929975,EUR,926035200,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,home,Real Betis,Germán García,german-garcia,G. García,G,30,,72,M,1415725,EUR,1072915200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Germán García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,home,Real Betis,Iker Losada,iker-losada,I. Losada,M,18,175.0,443,M,992331,EUR,996624000,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,home,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,bakambu17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,home,Real Betis,Juanmi,juanmi,Juanmi,F,7,169.0,648,M,96369,EUR,737856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,990659,EUR,983404800,G,13,13,False,33.0,18.0,24.0,9.0,0.0,10.0,11.0,8.0,22.0,11.0,,1.0,,1.0,90.0,42.0,6.6,15.0,0.00419848,0,-0.5679,,,,,,2.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,
12437848,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,40.0,31.0,3.0,2.0,0.0,17.0,19.0,14.0,24.0,6.0,,,,,90.0,71.0,7.1,15.0,0.0109052,1,,,,,3.0,,7.0,3.0,5.0,,1.0,2.0,4.0,6.0,,1.0,,2.0,1.0,,1.0,,0.0167,2.0,,,1.0,,0.0457,,,,,,
12437848,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,36.0,31.0,8.0,4.0,0.0,23.0,24.0,8.0,12.0,1.0,,,,,90.0,47.0,6.9,5.0,0.00751161,0,,,,abdel.abqar,,,2.0,4.0,2.0,,1.0,2.0,,4.0,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183.0,821,M,985262,EUR,973814400,D,22,22,False,41.0,38.0,4.0,2.0,0.0,23.0,23.0,15.0,18.0,2.0,,,,,90.0,53.0,6.6,6.0,0.00757437,0,,,,,,,5.0,4.0,,2.0,,3.0,3.0,6.0,1.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179.0,623,M,984789,EUR,966988800,D,3,3,False,29.0,23.0,,,0.0,9.0,9.0,14.0,25.0,2.0,,,,,90.0,81.0,7.0,25.0,0.00711349,0,,,,,5.0,,12.0,1.0,1.0,2.0,1.0,2.0,,10.0,3.0,2.0,,11.0,8.0,,2.0,,,1.0,,,,,,,,,,,
12437848,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,32.0,24.0,2.0,1.0,0.0,12.0,12.0,12.0,20.0,2.0,,,,,64.0,39.0,6.6,9.0,0.00655107,0,,,,,,,4.0,,,1.0,,,,4.0,,1.0,,3.0,2.0,,4.0,,,,,1.0,,,,,,,,,
12437848,away,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,False,59.0,51.0,4.0,3.0,0.0,18.0,19.0,33.0,40.0,5.0,,,,,90.0,79.0,7.3,12.0,0.0272827,0,,,,,,,9.0,3.0,,3.0,,3.0,2.0,6.0,1.0,,,7.0,6.0,,1.0,,,1.0,,,,,,True,,,,,
12437848,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,M,7,7,False,29.0,18.0,3.0,,2.0,7.0,9.0,14.0,31.0,3.0,,,,,90.0,64.0,8.2,27.0,0.358276,0,,,,,11.0,3.0,11.0,,2.0,2.0,3.0,2.0,2.0,8.0,2.0,7.0,,2.0,,,1.0,,,,4.0,4.0,,,,,,2.0,,,
12437848,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,28.0,24.0,2.0,2.0,0.0,7.0,7.0,17.0,21.0,5.0,,,,,77.0,35.0,6.9,5.0,0.0462901,1,,,,,,,2.0,,,1.0,,4.0,1.0,4.0,,,,1.0,,,,,0.1131,,,,1.0,,0.0483,,,,,,
12437848,away,Deportivo Alavés,Tomás Conechny,tomas-conechny,T. Conechny,F,17,170.0,499,M,822607,EUR,891216000,M,10,10,False,34.0,24.0,2.0,2.0,0.0,7.0,7.0,17.0,27.0,2.0,,,,,77.0,45.0,6.3,14.0,0.0060569,1,,,,,,,4.0,1.0,,3.0,2.0,2.0,1.0,9.0,1.0,,1.0,1.0,1.0,,5.0,,0.1552,3.0,,,,,,,,,1.0,1.0,
12437848,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186.0,1005,M,84972,EUR,627955200,F,17,17,False,23.0,17.0,1.0,,0.0,5.0,7.0,12.0,17.0,3.0,,,,,88.0,41.0,9.5,12.0,0.0094076,4,,,,,1.0,,4.0,,,5.0,2.0,2.0,1.0,5.0,,,,1.0,1.0,,4.0,1.0,1.1301,,,,3.0,3.0,1.5067,,,,,,1.0
12437848,away,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180.0,1253,M,831253,EUR,867628800,F,11,11,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,,,,26.0,10.0,6.8,1.0,0.012887,0,,,,,,,2.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12437848,away,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,873717,EUR,891216000,M,23,23,True,10.0,7.0,3.0,1.0,0.0,1.0,1.0,6.0,9.0,1.0,,,,,13.0,12.0,6.6,3.0,0.0105876,1,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,1.0,,0.0291,,,,,,,,,,,1.0,
12437848,away,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178.0,370,M,566894,EUR,752457600,F,19,19,True,7.0,5.0,1.0,,0.0,1.0,1.0,4.0,8.0,3.0,,,,,13.0,16.0,6.6,7.0,0.0113022,1,,,,,2.0,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,,0.0421,,,,,,,,,,,1.0,
12437848,away,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186.0,2593,M,1468046,EUR,1013558400,D,12,12,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,,,,,2.0,4.0,,1.0,5.198e-05,0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Adrián Rodríguez,adrian-rodriguez,A. Rodríguez,G,13,195.0,228,M,965822,EUR,976579200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190.0,89,M,1122488,EUR,1019692800,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191.0,1959,M,879875,EUR,936489600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180.0,222,M,799195,EUR,692582400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Hugo Novoa,hugo-novoa-ramos,H. N. Ramos,M,2,182.0,231,M,1001967,EUR,1043366400,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Daouda Doumbia,daouda-doumbia,D. Doumbia,M,6,188.0,30,M,1892523,EUR,1009843200,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437848,away,Deportivo Alavés,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183.0,829,M,355072,EUR,875577600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
