match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoalsOnTarget,player_lastName,stat_dispossessed,stat_errorLeadToAShot,stat_lastManTackle,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_penaltyWon,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
12441674,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184.0,981,M,891210,EUR,905126400,F,18,18,False,11.0,8.0,,,0.0,1.0,1.0,8.0,11.0,2.0,,,,,,80.0,24.0,7.5,7.0,0.0403211,3,,Ion,1.0,1.0,8.0,4.0,,,2.0,,1.0,1.0,2.0,2.0,2.0,0.8988,5.0,1.0,,,0.7845,Nicolaescu,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,
12441674,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180.0,1946,M,962056,EUR,1014940800,D,15,15,True,14.0,12.0,3.0,2.0,0.0,9.0,10.0,3.0,4.0,1.0,,,,,,45.0,20.0,6.6,3.0,0.00206433,0,,,,,1.0,,,,,5.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180.0,97,M,987523,EUR,990489600,D,2,2,True,11.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,6.0,,,,,,,26.0,21.0,6.8,11.0,0.00114151,0,,,,1.0,2.0,3.0,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179.0,71,M,1126965,EUR,1057363200,M,21,21,True,3.0,1.0,,,0.0,1.0,3.0,,,,,,,,,10.0,7.0,6.8,2.0,6.053e-05,0,,,,4.0,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Miloš Luković,milos-lukovic,M. Luković,F,22,184.0,1062,M,1165974,EUR,1132272000,F,24,24,True,3.0,3.0,,,0.0,,,3.0,3.0,2.0,,,,,,10.0,9.0,6.7,2.0,0.00721787,0,,Milos Lukovic,,1.0,4.0,2.0,,,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,
12441674,home,SC Heerenveen,Eser Gürbüz,eser-gurbuz,E. Gürbüz,F,50,182.0,193,M,1586644,EUR,1173139200,F,50,50,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.00071721,0,,Eser Gürbüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188.0,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,22,190.0,124,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186.0,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Robin Bouw,robin-bouw,R. Bouw,D,34,182.0,16,M,2019195,EUR,1145836800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,Robin Bouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180.0,3825,M,331837,EUR,745027200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alirezajb,,
12441674,home,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,6,173.0,86,M,817978,EUR,852508800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,home,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,9,189.0,309,M,1888815,EUR,1111795200,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193.0,2142,M,1012928,EUR,1042761600,G,22,22,False,55.0,30.0,33.0,8.0,0.0,23.0,25.0,7.0,30.0,14.0,2.0,3.0,4.0,,,90.0,65.0,7.5,25.0,0.0119728,0,1.2642,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12441674,away,NEC Nijmegen,Lefteris Lyratzis,lefteris-lyratzis,L. Lyratzis,D,19,172.0,188,M,850774,EUR,951177600,D,19,19,False,17.0,12.0,2.0,1.0,0.0,8.0,10.0,4.0,8.0,1.0,,,,,,81.0,32.0,6.8,11.0,0.0211736,0,,Lefteris,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,,2.0,,,,,2.0,,Lyratzis,,,,,,,,,,1.0,,1.0,,,,,
12441674,away,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,31.0,25.0,3.0,1.0,0.0,18.0,20.0,7.0,11.0,2.0,,,,,,45.0,37.0,6.5,8.0,0.0030005,0,,,,1.0,2.0,2.0,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14345,M,361780,EUR,862012800,D,24,24,False,62.0,54.0,8.0,3.0,0.0,42.0,44.0,12.0,19.0,3.0,,,,,,90.0,79.0,6.8,11.0,0.00441711,0,,,1.0,1.0,3.0,4.0,1.0,,,5.0,3.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,c.verdonk,,
12441674,away,NEC Nijmegen,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,D,5,5,False,30.0,19.0,7.0,3.0,0.0,6.0,8.0,15.0,29.0,,,,,,,90.0,58.0,7.1,21.0,0.180917,0,,,7.0,1.0,4.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,4.0,,,,,,,,,,2.0,,2.0,,1.0,,,,,
12441674,away,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167.0,193,M,961685,EUR,1014508800,M,71,71,False,50.0,40.0,6.0,1.0,0.0,25.0,27.0,15.0,23.0,2.0,,,,,,90.0,59.0,6.4,12.0,0.0121805,0,,,,,3.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,True,1.0,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,47.0,35.0,5.0,2.0,0.0,22.0,27.0,13.0,20.0,7.0,,,,,,81.0,62.0,6.7,16.0,0.00660687,0,,Kodai Sano,,2.0,4.0,7.0,2.0,2.0,,2.0,,,4.0,3.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,False,17.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,11.0,2.0,,,,,,60.0,32.0,6.6,8.0,0.00416968,0,,Sami Ouaissa,,,5.0,4.0,,,,,3.0,1.0,2.0,1.0,,,1.0,,,1.0,,,4.0,,,,,,,,1.0,,,,,,,,
12441674,away,NEC Nijmegen,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172.0,213,M,385708,EUR,822873600,M,32,32,False,20.0,11.0,2.0,1.0,0.0,3.0,4.0,8.0,16.0,4.0,,,,,,90.0,32.0,7.1,12.0,0.0976556,3,,,,2.0,4.0,5.0,,,2.0,1.0,3.0,1.0,1.0,,1.0,0.3549,1.0,1.0,2.0,,0.2443,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,
12441674,away,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172.0,611,M,1199057,EUR,1021680000,M,10,10,False,16.0,8.0,1.0,,0.0,7.0,8.0,2.0,10.0,2.0,,,,,,60.0,29.0,6.5,15.0,0.0987118,0,,,2.0,1.0,4.0,2.0,,,,,,,4.0,1.0,,,2.0,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,
12441674,away,NEC Nijmegen,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180.0,1146,M,1499696,EUR,1111795200,F,9,9,False,16.0,7.0,,,0.0,2.0,6.0,5.0,10.0,2.0,,,,,,90.0,29.0,6.2,15.0,0.0100919,2,,,,3.0,8.0,5.0,,,1.0,,1.0,1.0,3.0,1.0,1.0,0.1478,3.0,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,
12441674,away,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,4,4,True,28.0,19.0,2.0,,0.0,16.0,18.0,3.0,10.0,2.0,,,,,,45.0,39.0,6.6,9.0,0.00209032,1,,,,6.0,3.0,10.0,1.0,1.0,1.0,2.0,,,,3.0,2.0,0.1141,1.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,1.0
12441674,away,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,F,11,11,True,4.0,1.0,,,0.0,,,1.0,6.0,1.0,,,,,,30.0,12.0,6.6,7.0,0.00313834,0,,Basar Onal,2.0,,3.0,1.0,,,,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
12441674,away,NEC Nijmegen,Koki Ogawa,koki-ogawa,K. Ogawa,F,18,186.0,1469,M,831860,EUR,870998400,F,18,18,True,6.0,2.0,,,0.0,1.0,1.0,1.0,5.0,,,,,,,30.0,9.0,6.6,6.0,0.00049552,0,,,,4.0,6.0,4.0,1.0,,,,,,,,,,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,True,1.0,,1.0,,0.0,,1.0,,,1.0,,,,,,9.0,6.0,6.6,1.0,8.38e-06,0,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185.0,123,M,1146304,EUR,1066262400,M,8,8,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,9.0,2.0,6.4,1.0,0.00110293,0,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Yousri Sbai,yousri-sbai,Y. Sbai,D,23,,59,M,2026504,EUR,1091923200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175.0,133,M,877456,EUR,905990400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178.0,570,M,10077,EUR,517536000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441674,away,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181.0,102,M,893748,EUR,887760000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
