match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,length,injury,description,from
12451073,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12451073,,,,,90,2.0,,1,,,card,Theo Chennahi,Foul,False,121715398.0,True,yellow,1634349.0,Theo Chennahi,,,,
12451073,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,4.0,,,
12451073,,,,,86,,,5,,,substitution,,,,123288249.0,True,regular,,,,False,,
12451073,,,,,86,,,5,,,substitution,,,,123288248.0,True,regular,,,,False,,
12451073,,,,,86,,,5,,,substitution,,,,123288250.0,False,regular,,,,False,,
12451073,,3.0,1.0,,84,,,7,,,goal,,,,190110613.0,True,regular,954060.0,Tanguy Coulibaly,,,,
12451073,,,,,76,,,15,,,substitution,,,,123288100.0,False,regular,,,,False,,
12451073,,,,,73,,,18,,,substitution,,,,123288055.0,True,regular,,,,False,,
12451073,,,,,73,,,18,,,substitution,,,,123288056.0,True,regular,,,,False,,
12451073,,,,,69,,,22,,,card,Birama Touré,Argument,False,121715271.0,True,yellow,246507.0,Birama Touré,,,,
12451073,,,,,63,,,28,,,substitution,,,,123287923.0,False,regular,,,,False,,
12451073,,,,,63,,,28,,,substitution,,,,123287922.0,False,regular,,,,False,,
12451073,,,,,62,,,29,,,substitution,,,,123287921.0,False,regular,,,,False,,
12451073,,,,,62,,,29,,,card,Modibo Sagnan,Foul,False,121715232.0,True,yellow,904759.0,Modibo Sagnan,,,,
12451073,,,,,60,,,31,,,inGamePenalty,,goalkeeperSave,,118501186.0,True,missed,848458.0,Arnaud Nordin,,,Goalkeeper save,
12451073,,,,,56,,,35,,,card,Jordan Ferri,Foul,False,121715195.0,True,yellow,123229.0,Jordan Ferri,,,,
12451073,,2.0,1.0,,50,,,41,,,goal,,,,190106871.0,False,regular,123264.0,Jonas Martin,,,,
12451073,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12451073,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,3.0,,,
12451073,,,,,39,,,7,,,substitution,,,,123287488.0,True,injury,,,,True,,
12451073,,,,,26,,,20,,,card,Jonas Martin,Foul,False,121714732.0,False,yellow,123264.0,Jonas Martin,,,,
12451073,,,,,16,,,30,,,card,Wahbi Khazri,Foul,False,121714684.0,True,yellow,51640.0,Wahbi Khazri,,,,
12451073,,2.0,0.0,,12,,,34,,,goal,,,,190101441.0,True,regular,51640.0,Wahbi Khazri,,,,
12451073,,1.0,0.0,,6,,,40,,,goal,,,,190100915.0,True,penalty,848458.0,Arnaud Nordin,,,,penalty
