match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_ownGoals,stat_errorLeadToAShot,stat_errorLeadToAGoal
13472842,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,20.0,14.0,12.0,6.0,0.0,8.0,9.0,6.0,11.0,3.0,1.0,90.0,23.0,6.1,6.0,0.00297517,72.33660657529,9.0,14.652955670309,0.0,0,-1.2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472842,home,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,,1106603,EUR,1074211200,D,4,4,False,40.0,34.0,7.0,5.0,0.0,13.0,13.0,21.0,27.0,2.0,,90.0,64.0,6.7,11.0,0.0122492,146.56912368928,15.0,81.161174231074,3.0,0,,Agustín Giay,2.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,30.162219172443,74.948520784203,,,,,,,,,,,,,,,,,,,,,,,,,,
13472842,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,45.0,40.0,10.0,6.0,0.0,26.0,26.0,14.0,19.0,4.0,,90.0,63.0,6.8,6.0,0.00786391,101.79034840467,14.0,80.168208935147,1.0,1,,,6.0,8.0,,,3.0,6.0,1.0,1.0,1.0,4.0,15.795550630583,15.816396555474,,True,1.0,1.0,1.0,2.0,1.0,2.0,0.0723,,,,,,,,,,,,,,,,,
13472842,home,Palmeiras,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,,973737,EUR,922924800,D,3,3,False,46.0,39.0,12.0,10.0,0.0,18.0,20.0,21.0,26.0,3.0,,90.0,60.0,7.1,8.0,0.0111484,200.2315968313,22.0,133.95435282928,0.0,0,,,4.0,9.0,,,3.0,3.0,2.0,1.0,2.0,4.0,,,,,,,4.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
13472842,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,31.0,27.0,7.0,4.0,1.0,11.0,12.0,16.0,19.0,2.0,,90.0,58.0,7.3,16.0,0.804254,123.70552002664,13.0,49.500831280104,1.0,2,,,2.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,7.6316077809829,15.027532365628,,,11.0,5.0,,,,,0.0812,5.0,1.0,1.0,2.0,,,,,,,,,,,,,
13472842,home,Palmeiras,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,,331397,EUR,799718400,M,30,30,False,35.0,26.0,2.0,,0.0,9.0,10.0,17.0,25.0,1.0,,90.0,49.0,7.4,12.0,0.0123466,65.180898040298,9.0,10.780022850735,0.0,4,,,8.0,8.0,1.0,1.0,,2.0,2.0,,1.0,3.0,,,,,,,4.0,,1.0,,0.2513,1.0,3.0,,1.0,2.0,2.0,1.0,0.6217,,,,,,,,,
13472842,home,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,,977677,EUR,926553600,M,5,5,False,53.0,46.0,9.0,7.0,0.0,19.0,21.0,27.0,32.0,6.0,,81.0,60.0,6.9,9.0,0.0183662,119.42360431601,19.0,65.31676470345,1.0,1,,,3.0,3.0,,,,1.0,1.0,2.0,1.0,1.0,13.736718016646,13.779182885788,,,,,1.0,,1.0,,0.0194,,,,,2.0,,,,,,,,,,,,
13472842,home,Palmeiras,Mauricio,mauricio,Mauricio,M,18,174,5655,M,,986233,EUR,993168000,M,18,18,False,39.0,34.0,2.0,1.0,0.0,12.0,13.0,22.0,26.0,5.0,,82.0,45.0,7.4,6.0,0.238401,65.532453140661,12.0,-1.0840123556613,0.0,1,,,6.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,0.5792,1.0,1.0,,,3.0,1.0,1.0,0.9834,1.0,,,,,,,,
13472842,home,Palmeiras,Facundo Torres,facundo-torres,F. Torres,M,17,177,5945,M,,874572,EUR,955584000,F,17,17,False,27.0,21.0,2.0,2.0,1.0,4.0,5.0,17.0,22.0,3.0,,85.0,39.0,7.3,11.0,0.832064,108.10614072773,10.0,73.710866542848,4.0,2,,,4.0,4.0,2.0,,,1.0,,1.0,2.0,1.0,18.101068743771,62.575640267282,,,2.0,,1.0,,,,0.0263,2.0,,1.0,1.0,1.0,1.0,,0.0707,,,,,,,,,
13472842,home,Palmeiras,Vitor Roque,vitor-roque,V. Roque,F,9,174,72751,M,VRoque,1150391,EUR,1109548800,F,9,9,False,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,4.0,,81.0,36.0,7.3,9.0,0.368481,93.940334702695,11.0,45.812093203556,5.0,6,,Vitor Roque,6.0,8.0,3.0,2.0,,,,3.0,6.0,2.0,10.307861339849,59.15538374418,,,1.0,,,,1.0,,1.0911,2.0,1.0,,2.0,2.0,3.0,,0.5674,,2.0,,,,,,,
