match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,player_firstName,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goals
12436941,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,,10.0,7.0,2.0,2.0,0.0,2.0,3.0,5.0,8.0,2.0,,,73.0,30.0,7.4,10.0,0.0415216,2,,1.0,,2.0,10.0,4.0,,,,,1.0,2.0,1.0,1.0,2.0,0.2628,2.0,4.0,,,,,2.0,2.0,,RJimenez9,2.0,2.0,0.461,,2.0,1.0
12436941,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,True,,12.0,11.0,,,0.0,4.0,4.0,7.0,8.0,3.0,,,24.0,17.0,6.9,1.0,0.00638397,0,,,,2.0,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12436941,home,Fulham,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,826139,EUR,944784000,F,19,19,True,,11.0,8.0,,,0.0,1.0,1.0,7.0,10.0,2.0,,,24.0,20.0,7.0,5.0,0.00518251,2,,,,,3.0,4.0,1.0,,1.0,,,2.0,,,1.0,0.0772,,,,,,,1.0,2.0,2.0,reissnelson,1.0,1.0,0.0562,,,
12436941,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,,13.0,12.0,,,0.0,4.0,4.0,9.0,10.0,3.0,,,17.0,16.0,6.9,1.0,0.130397,0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,
12436941,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,True,,2.0,1.0,1.0,1.0,0.0,,,1.0,2.0,1.0,,,17.0,7.0,6.6,3.0,0.00269951,0,,,,1.0,5.0,3.0,,,,,,,,1.0,1.0,,,2.0,,,,,,2.0,1.0,RodrigoMuniz019,1.0,,,,,
12436941,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,6.0,4.0,,,0.0,1.0,2.0,4.0,6.0,1.0,,,11.0,10.0,6.7,3.0,0.0755963,0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,
12436941,home,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436941,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436941,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436941,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436941,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,,30.0,18.0,14.0,2.0,0.0,16.0,20.0,2.0,10.0,6.0,3.0,4.0,90.0,37.0,6.9,12.0,0.00019491,0,-0.2082,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436941,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,False,,23.0,18.0,4.0,2.0,0.0,5.0,7.0,13.0,17.0,3.0,,,90.0,47.0,7.0,9.0,0.028485,0,,1.0,,,3.0,5.0,,,,3.0,2.0,3.0,2.0,2.0,,,1.0,1.0,,,,,1.0,,,awbissaka,2.0,,,,,
12436941,away,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,,43.0,36.0,8.0,4.0,0.0,24.0,27.0,12.0,16.0,1.0,,,90.0,60.0,7.4,8.0,0.00442991,2,,,,4.0,1.0,6.0,,1.0,,10.0,1.0,2.0,1.0,,1.0,0.0949,,1.0,,,,1.0,1.0,,,,,1.0,0.0097,,1.0,
12436941,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,26,26,False,,39.0,30.0,6.0,2.0,0.0,15.0,18.0,15.0,21.0,4.0,,,90.0,52.0,6.9,10.0,0.00252826,0,,,,3.0,4.0,6.0,,,,4.0,1.0,,,1.0,2.0,,,2.0,,,,1.0,1.0,2.0,2.0,,,,,,,
12436941,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,False,,16.0,15.0,,,0.0,3.0,4.0,14.0,15.0,1.0,,,57.0,32.0,6.7,8.0,0.0462437,0,,3.0,2.0,,2.0,1.0,1.0,,,1.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,
12436941,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,False,,39.0,32.0,4.0,1.0,0.0,15.0,19.0,17.0,20.0,5.0,,,82.0,60.0,6.9,10.0,0.0102906,0,,,,1.0,7.0,8.0,,,,1.0,3.0,5.0,3.0,2.0,3.0,,1.0,1.0,,,,,,1.0,,EdsonAlvarez19,2.0,,,,,
12436941,away,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,False,,33.0,27.0,2.0,1.0,0.0,17.0,19.0,10.0,15.0,4.0,,,70.0,44.0,6.5,8.0,0.00827566,0,,1.0,,,4.0,4.0,2.0,,,,,3.0,,1.0,1.0,,,,,,,,,,,guiido_rodriguez,1.0,,,,,
12436941,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,True,13.0,12.0,,,1.0,4.0,5.0,8.0,10.0,,,,90.0,38.0,7.1,10.0,0.0855983,2,,2.0,,,11.0,7.0,,,1.0,1.0,1.0,3.0,2.0,2.0,4.0,0.2756,2.0,2.0,,,1.0,1.0,2.0,4.0,2.0,jarrodbowen,3.0,1.0,0.3466,,,
12436941,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,,7.0,4.0,1.0,,0.0,,,4.0,7.0,1.0,,,45.0,14.0,6.6,5.0,0.00189941,2,,,,1.0,5.0,1.0,,2.0,,1.0,,,,,,0.0682,,4.0,,,,1.0,1.0,1.0,,,,,,,,
12436941,away,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,M,14,14,False,,21.0,20.0,2.0,2.0,0.0,7.0,7.0,15.0,17.0,5.0,,,90.0,45.0,7.2,9.0,0.0695579,2,,3.0,2.0,,12.0,9.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,0.0293,2.0,3.0,,,,,2.0,6.0,5.0,Kudus,4.0,,,1.0,,
12436941,away,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,False,,10.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,9.0,1.0,,,45.0,22.0,6.3,13.0,0.00481218,1,,2.0,,,6.0,,1.0,,1.0,,,,,,,0.0235,,2.0,,,,,1.0,,,MichailAntonio,3.0,,,,,
12436941,away,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,F,7,7,True,,11.0,6.0,,,0.0,3.0,4.0,3.0,7.0,3.0,,,45.0,21.0,6.6,8.0,0.00617408,0,,,,,5.0,2.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,1.0,,1.0,,csummerville7,2.0,,,,1.0,
12436941,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,True,,25.0,18.0,4.0,3.0,0.0,11.0,13.0,8.0,16.0,6.0,,,45.0,36.0,6.4,14.0,0.0735827,1,,4.0,1.0,1.0,10.0,1.0,1.0,1.0,,,,,,,3.0,0.0186,1.0,2.0,,,,,,,,Paqueta,4.0,,,,,
12436941,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,True,,15.0,11.0,1.0,,0.0,5.0,6.0,6.0,9.0,3.0,,,33.0,25.0,6.5,8.0,0.00312393,0,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,
12436941,away,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,4,4,True,,6.0,5.0,,,0.0,4.0,5.0,1.0,1.0,2.0,,,20.0,14.0,6.3,3.0,0.00035229,0,,,,,8.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,Carlos10Soler,2.0,,,,,
12436941,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,True,,2.0,,,,0.0,,2.0,,,,,,8.0,4.0,7.4,3.0,,1,,,,,,,,,,,,,,,,0.2461,,,,,,,1.0,,,,,1.0,0.5257,,,1.0
12436941,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,lukasz.fabianski,,,,,,
12436941,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436941,away,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436941,away,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
