match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_outfielderBlock,stat_lastManTackle,stat_hitWoodwork
12448317,home,Almere City FC,Baptiste Guillaume,baptiste-guillaume,B. Guillaume,F,19,189.0,97,M,320919,EUR,803260800,F,21,21,False,15.0,9.0,1.0,,0.0,1.0,1.0,8.0,14.0,5.0,,,67.0,27.0,7.6,8.0,0.043621,4,,11.0,5.0,13.0,,1.0,1.0,1.0,2.0,1.0,,4.0,,,,,,,,1.0,,0.5878,1.0,1.0,1.0,,1.0,2.0,1.0,0.488,,,,,
12448317,home,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,11,182.0,132,M,999033,EUR,1039996800,F,11,11,True,6.0,4.0,,,0.0,4.0,4.0,,2.0,1.0,,,45.0,22.0,6.3,9.0,3.255e-05,0,,1.0,11.0,5.0,,,3.0,2.0,1.0,1.0,2.0,3.0,,,,,3.0,2.0,,,1.0,,,1.0,,,,,,,,,,,
12448317,home,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172.0,5595,M,954066,EUR,994464000,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,,,23.0,5.0,6.7,,0.0015975,0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175.0,108,M,352552,EUR,840844800,D,2,2,True,8.0,2.0,3.0,,0.0,2.0,5.0,,3.0,2.0,,,19.0,12.0,6.4,9.0,9.112e-05,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Guus Beaumont,guus-beaumont,G. Beaumont,M,24,,17,M,1046940,EUR,1020988800,M,36,36,True,4.0,,4.0,,0.0,,3.0,,1.0,,,,11.0,7.0,6.2,6.0,,0,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Logan Delaurier-Chaubet,logan-delaurier-chaubet,L. Delaurier-Chaubet,M,22,173.0,92,M,1170533,EUR,1019433600,F,27,27,True,,,,,0.0,,,,,,,,10.0,2.0,6.5,,,0,,,1.0,,,,,,,,,1.0,Logan Delaurier,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191.0,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198.0,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184.0,56,M,911846,EUR,983836800,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,James Lawrence,james-lawrence,J. Lawrence,D,4,188.0,53,M,193462,EUR,714441600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182.0,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,home,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190.0,162,M,875437,EUR,880934400,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187.0,465,M,809408,EUR,806716800,G,1,1,False,27.0,25.0,9.0,7.0,0.0,20.0,20.0,5.0,7.0,8.0,1.0,1.0,90.0,32.0,6.8,2.0,0.00496117,0,-0.512,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12448317,away,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187.0,435,M,74545,EUR,682732800,D,7,7,False,52.0,41.0,5.0,2.0,0.0,9.0,11.0,34.0,46.0,3.0,,,90.0,73.0,7.6,16.0,0.317127,3,,1.0,3.0,2.0,,,1.0,1.0,2.0,,2.0,1.0,,,5.0,2.0,,,,2.0,,0.2002,1.0,,,True,,1.0,1.0,0.2659,,,,,
12448317,away,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185.0,163,M,827103,EUR,856828800,D,5,5,False,98.0,90.0,8.0,4.0,0.0,30.0,34.0,60.0,64.0,4.0,,,90.0,107.0,7.0,10.0,0.072958,0,,1.0,10.0,3.0,2.0,,2.0,1.0,,,,8.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
12448317,away,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185.0,131,M,76160,EUR,666144000,D,43,43,False,100.0,84.0,13.0,6.0,1.0,39.0,45.0,45.0,55.0,9.0,,,90.0,114.0,7.6,16.0,0.308128,0,,2.0,5.0,6.0,6.0,1.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,
12448317,away,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188.0,79,M,1125984,EUR,1050192000,D,22,22,False,21.0,15.0,1.0,1.0,0.0,9.0,10.0,6.0,13.0,3.0,,,65.0,46.0,7.1,11.0,0.0143433,0,,2.0,3.0,4.0,5.0,,2.0,2.0,,,2.0,,Finn Stam,,2.0,,1.0,,,,1.0,,,,,,,,,,,,3.0,,
12448317,away,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177.0,234,M,1424404,EUR,1094688000,M,14,14,False,22.0,16.0,2.0,,0.0,5.0,5.0,11.0,19.0,3.0,,,90.0,29.0,6.3,9.0,0.0306113,0,,2.0,4.0,3.0,1.0,,1.0,,1.0,,2.0,,Jorg Schreuders,,2.0,,,,,,,,,2.0,,,,,,,,,,,
12448317,away,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177.0,335,M,839953,EUR,968284800,M,8,8,False,75.0,66.0,5.0,3.0,0.0,24.0,26.0,43.0,52.0,6.0,,,90.0,89.0,7.1,14.0,0.183076,0,,1.0,3.0,5.0,2.0,,3.0,2.0,2.0,1.0,,1.0,,,3.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,
12448317,away,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182.0,103,M,1121402,EUR,1047340800,M,18,18,False,81.0,70.0,7.0,7.0,0.0,21.0,29.0,49.0,59.0,5.0,,,90.0,107.0,8.0,21.0,0.101364,2,,4.0,6.0,11.0,2.0,,4.0,3.0,,2.0,1.0,2.0,Tika de Jonge,,7.0,,3.0,1.0,1.0,2.0,,0.137,,,,,,,,,,,1.0,,
12448317,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189.0,1455,M,1121400,EUR,1065225600,M,10,10,False,68.0,53.0,9.0,6.0,0.0,9.0,9.0,44.0,61.0,7.0,,,90.0,89.0,7.1,24.0,0.169661,1,,,5.0,3.0,2.0,,1.0,,2.0,1.0,,,Luciano Valente,,2.0,,4.0,2.0,1.0,1.0,,0.0131,1.0,,,,,,,,,,,,
12448317,away,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175.0,255,M,992569,EUR,1013040000,F,29,29,False,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,1.0,,,65.0,19.0,6.7,7.0,0.00334222,1,,2.0,4.0,3.0,1.0,,,,2.0,1.0,,2.0,,,,,1.0,1.0,,1.0,,0.1671,,,,,,,,,,,,,1.0
12448317,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180.0,457,M,1413536,EUR,1073347200,F,26,26,False,23.0,13.0,,,0.0,2.0,3.0,11.0,20.0,2.0,,,85.0,40.0,7.0,17.0,0.105796,0,,5.0,12.0,8.0,1.0,,1.0,1.0,4.0,1.0,4.0,6.0,Thom van Bergen,,,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,
12448317,away,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173.0,77,M,1481249,EUR,1076025600,D,2,2,True,13.0,10.0,2.0,,0.0,3.0,3.0,7.0,12.0,1.0,,,25.0,23.0,6.8,5.0,0.00417485,0,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185.0,358,M,907520,EUR,966038400,F,9,9,True,9.0,7.0,1.0,,0.0,2.0,2.0,5.0,7.0,,,,25.0,12.0,6.5,3.0,0.0165165,0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,True,6.0,2.0,,,0.0,1.0,2.0,1.0,4.0,,,,10.0,8.0,6.7,5.0,0.0107871,1,,,3.0,,,,,,1.0,,,3.0,,,,,,,,,,0.0467,,,,,,1.0,,0.0176,,,,,
12448317,away,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191.0,47,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Dirk Baron,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181.0,296,M,1121401,EUR,1109289600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Thijmen Blokzijl,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,6,182.0,5611,M,235404,EUR,737424000,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,126,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Fofin Turay,turay-fofin,F. Turay,F,24,178.0,65,M,1481251,EUR,1086566400,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448317,away,FC Groningen,Noam Emeran,noam-emeran,N. Emeran,F,23,179.0,445,M,1069509,EUR,1032825600,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Noam Emeran,,,,,,,,,,,,,,,,,,,,,,
