match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside
11450106,home,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,15.0,12.0,1.0,1.0,1.0,2.0,11.0,13.0,,1.0,,4.0,,,,,62.0,25.0,7.2,9.0,0.164513,0,,,,1.0,6.0,,,1.0,,1.0,1.0,,5.0,,,,,,4.0,1.0,,,,,2.0,1.0,1.0,
11450106,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,F,18,18,True,14.0,10.0,,,1.0,2.0,10.0,15.0,,,,4.0,,,,,28.0,22.0,6.6,8.0,0.0307116,1,,,,,3.0,,,,,1.0,2.0,0.0318,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,
11450106,home,Konyaspor,Bouly Junior Sambou,sambou-bouly-junior,B. J. Sambou,F,32,183,317,M,1121419,EUR,912470400,F,25,25,True,10.0,6.0,1.0,,3.0,3.0,3.0,7.0,1.0,2.0,,1.0,,,,,28.0,14.0,6.5,7.0,0.00217649,0,,Bouly Junior Sambou,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,
11450106,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,6.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,15.0,13.0,6.6,3.0,0.00029339,0,,Ogulcan Ülgün,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,
11450106,home,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,F,70,70,True,6.0,4.0,,,1.0,2.0,3.0,4.0,,2.0,,,1.0,,,,15.0,11.0,6.7,4.0,0.00128323,1,,,,,2.0,,1.0,,1.0,2.0,2.0,0.0475,,,,,,,,,,,1.0,,,,,1.0
11450106,home,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,2.0,2.0,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,14.0,3.0,6.6,,3.31e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,home,Konyaspor,Metehan Mert,metehan-mert,M. Mert,D,14,189,20,M,962535,EUR,925516800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,home,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,home,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,,179,114,M,136262,EUR,698889600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,False,32.0,20.0,16.0,4.0,17.0,18.0,3.0,14.0,1.0,2.0,,6.0,,1.0,,,90.0,38.0,6.4,12.0,0.00044041,0,-0.0424,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11450106,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,189627,EUR,749174400,D,70,70,False,46.0,37.0,10.0,7.0,18.0,19.0,19.0,27.0,,5.0,4.0,2.0,2.0,,,,90.0,77.0,7.2,16.0,0.0298559,1,,,,,4.0,2.0,1.0,,2.0,3.0,1.0,0.0372,,,,,,,2.0,1.0,,,2.0,,,,,
11450106,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,56.0,51.0,3.0,2.0,37.0,40.0,14.0,16.0,1.0,2.0,,4.0,1.0,,,,90.0,63.0,7.1,5.0,0.0516482,1,,,,1.0,2.0,,1.0,4.0,,,1.0,0.0871,1.0,1.0,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,52.0,48.0,6.0,3.0,35.0,37.0,13.0,15.0,,,2.0,3.0,,,,,81.0,54.0,6.4,4.0,0.00304296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,1008884,EUR,1042675200,D,35,35,False,46.0,36.0,5.0,2.0,18.0,23.0,18.0,23.0,1.0,10.0,2.0,5.0,7.0,,,,90.0,64.0,7.3,14.0,0.00571485,0,,,,,2.0,1.0,,,5.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,
11450106,away,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183,28,M,867848,EUR,955152000,M,23,23,False,23.0,20.0,2.0,1.0,10.0,10.0,11.0,16.0,,5.0,1.0,5.0,5.0,,,,81.0,38.0,6.9,6.0,0.0270249,1,,,,1.0,1.0,,,,,1.0,1.0,0.1047,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,1.0
11450106,away,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,30,30,False,34.0,29.0,3.0,2.0,18.0,20.0,11.0,14.0,1.0,3.0,1.0,4.0,1.0,,,,45.0,44.0,6.7,8.0,0.00742815,1,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,0.0181,,,True,,,,,,,,1.0,,2.0,,,
11450106,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,130,M,182385,EUR,724809600,M,8,8,False,48.0,42.0,10.0,9.0,22.0,25.0,22.0,26.0,1.0,3.0,1.0,4.0,1.0,,,,90.0,60.0,7.2,9.0,0.0256653,2,,,,1.0,3.0,,2.0,,,,,0.1209,1.0,1.0,,3.0,2.0,,,,,,1.0,,2.0,,,
11450106,away,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,80,172,1462,M,833613,EUR,924998400,F,80,80,False,16.0,14.0,1.0,1.0,3.0,4.0,11.0,15.0,,1.0,,2.0,1.0,,,,45.0,24.0,6.8,7.0,0.239217,0,,,,2.0,3.0,1.0,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,15.0,9.0,1.0,1.0,2.0,5.0,7.0,10.0,2.0,5.0,1.0,3.0,,,,,90.0,27.0,6.9,11.0,0.0136975,1,,,,9.0,10.0,,,,,4.0,,0.0122,,,,,,,3.0,2.0,1.0,,1.0,0.0447,,,,
11450106,away,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,21,179,811,M,1384968,EUR,944611200,F,29,29,False,15.0,11.0,2.0,,6.0,7.0,6.0,12.0,1.0,3.0,,4.0,,,,,89.0,30.0,6.8,12.0,0.23519,1,,Renaldo Cephas,,2.0,4.0,,1.0,,,2.0,,0.1033,2.0,,,4.0,1.0,,2.0,1.0,,,1.0,,1.0,,,
11450106,away,MKE Ankaragücü,Alexis Flips,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,19,19,True,8.0,3.0,1.0,,,2.0,3.0,7.0,,4.0,,1.0,1.0,,,,45.0,20.0,6.7,10.0,0.0032806,0,,,,,4.0,,,,1.0,2.0,2.0,,,,,1.0,,,2.0,1.0,,,2.0,,1.0,,,
11450106,away,MKE Ankaragücü,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,173,M,126236,EUR,693273600,M,17,17,True,14.0,11.0,2.0,2.0,4.0,5.0,7.0,12.0,,3.0,,2.0,,,,,45.0,24.0,6.8,9.0,0.00643996,1,,,,,,,,,,2.0,,0.0153,,,,3.0,,1.0,1.0,1.0,,,2.0,,,,,
11450106,away,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,4,189,161,M,858148,EUR,852076800,D,45,45,True,10.0,9.0,,,7.0,8.0,2.0,2.0,,1.0,,1.0,,,,,9.0,15.0,6.9,1.0,0.00046252,0,,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,
11450106,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,7,7,True,3.0,2.0,,,,,2.0,5.0,,1.0,,,,,,,9.0,6.0,6.8,3.0,0.0480606,0,,,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,
11450106,away,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,11,189,335,M,331751,EUR,768182400,F,9,9,True,1.0,,,,,,,1.0,1.0,1.0,,,,,,,11.0,2.0,6.5,2.0,,0,,,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186,92,M,126077,EUR,625276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,Atakan Cankaya,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Cem Türkmen,cem-turkmen,C. Türkmen,M,18,173,69,M,997127,EUR,1017360000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450106,away,MKE Ankaragücü,Federico Macheda,federico-macheda,F. Macheda,F,41,184,327,M,50130,EUR,682819200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,Federico,Macheda,,,,,,,,,,,,,,,,,,,,,,,,,
