match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_wasFouled,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId
14566986,home,Kairat Almaty,Temirlan Anarbekov,,,temirlan-anarbekov,T. Anarbekov,G,77,189,8783,M,1005884,EUR,1066089600,G,77,77,False,14.0,13.0,5.0,4.0,0.0,12.0,12.0,1.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,90.0,22.0,10.0,1.0,0.00061744,18.972,5.16225,0.0,1.3807,0,2.3401,0.03,-0.01,0.27,0.93,3.67,1.39,0.08,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566986,home,Kairat Almaty,Erkin Tapalov,,,erkin-tapalov,E. Tapalov,D,20,179,335,M,890314,EUR,747014400,D,20,20,False,32.0,24.0,3.0,,0.0,7.0,8.0,17.0,24.0,2.0,2.0,,,,,45.0,48.0,7.1,14.0,0.0946469,28.836,5.32107,5.0,,0,,0.11,0.19,0.15,,1.33,2.75,0.83,0.3,0.12,2.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
14566986,home,Kairat Almaty,Aleksandr Martynovich,,,aleksandr-martynovich,A. Martynovich,D,14,192,436,M,56544,EUR,556934400,D,14,14,False,113.0,104.0,8.0,5.0,0.0,28.0,31.0,76.0,82.0,4.0,2.0,,,,,90.0,125.0,9.4,12.0,0.149711,27.36,9.7744,4.0,,0,,0.72,0.43,0.63,,2.9,5.16,1.32,0.32,0.07,,2.0,3.0,4.0,5.0,1.0,,2.0,1.0,1.0,2.0,True,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
14566986,home,Kairat Almaty,Egor Sorokin,,,egor-sorokin,E. Sorokin,D,80,189,283,M,603944,EUR,815443200,D,80,80,False,83.0,69.0,7.0,3.0,0.0,27.0,30.0,42.0,53.0,3.0,1.0,,,,,90.0,96.0,8.0,15.0,0.0667085,28.26,9.61641,6.0,,2,,0.43,0.33,-0.02,,2.93,4.98,1.2,0.41,0.1,1.0,,10.0,1.0,10.0,,,,,,,,,,,3.0,1.0,1.0,1.0,0.0517,-0.23,,,,,,,,,,,
14566986,home,Kairat Almaty,Luís Mata,,,luis-mata,L. Mata,D,3,180,286,M,318947,EUR,868147200,D,3,3,False,41.0,33.0,4.0,2.0,0.0,12.0,17.0,21.0,24.0,,3.0,,,,,90.0,64.0,7.1,13.0,0.0757086,29.664,10.77396,12.0,,1,,0.08,0.04,-0.01,,2.82,5.32,1.7,0.68,0.25,4.0,,3.0,2.0,5.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,0.0302,0.01,1.0,1.0,,,,,,,,,
14566986,home,Kairat Almaty,Dan Glazer,,,dan-glazer,D. Glazer,M,18,178,220,M,801381,EUR,843177600,M,18,18,False,35.0,31.0,2.0,,0.0,7.0,8.0,24.0,27.0,,3.0,,,,,61.0,42.0,7.3,6.0,0.0858906,25.416,6.90315,1.0,,0,,0.38,0.13,-0.03,,1.84,3.53,1.24,0.27,0.03,,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
14566986,home,Kairat Almaty,Ofri Arad,,,arad-ofri,O. Arad,M,15,182,525,M,840780,EUR,905472000,M,15,15,False,75.0,66.0,6.0,3.0,0.0,13.0,14.0,53.0,61.0,2.0,5.0,,,,,89.0,95.0,7.5,12.0,0.124281,27.684,9.9511,4.0,,3,,0.44,0.3,0.15,,2.72,5.3,1.47,0.37,0.1,2.0,2.0,1.0,5.0,9.0,3.0,2.0,4.0,2.0,,2.0,,,,,1.0,3.0,1.0,1.0,0.2144,-0.46,,2.0,1.0,1.0,0.0391,,,,,,
14566986,home,Kairat Almaty,Aleksandr Mrynskiy,Aleksandr Mrynskiy,,aleksandr-mrynskiy,A. Mrynskiy,D,24,175,198,M,1101824,EUR,1089849600,M,24,24,False,36.0,31.0,2.0,,0.0,10.0,10.0,21.0,26.0,1.0,2.0,,,,,90.0,55.0,6.9,11.0,0.189682,28.836,10.92167,8.0,,1,,0.38,0.12,-0.04,,2.96,5.45,1.69,0.65,0.18,4.0,1.0,2.0,3.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,,0.0271,-0.18,1.0,1.0,,,,,,,,,
14566986,home,Kairat Almaty,Jorginho,,,jorge-gabriel-costa-monteiro,J. G. C. Monteiro,M,7,169,1144,M,913111,EUR,879033600,M,7,7,False,29.0,22.0,,,0.0,3.0,4.0,19.0,25.0,,2.0,,,,,90.0,47.0,6.1,14.0,0.0801186,30.168,9.86015,13.0,,3,,-0.21,0.19,0.14,,3.14,4.42,1.37,0.65,0.28,1.0,2.0,,5.0,3.0,1.0,1.0,1.0,,5.0,1.0,,,,,2.0,2.0,3.0,,0.3677,-0.55,,1.0,,,,1.0,1.0,,,,
14566986,home,Kairat Almaty,Valeriy Gromyko,,,valeri-gromyko,V. Gromyko,M,55,177,540,M,797646,EUR,853977600,M,55,55,False,43.0,36.0,1.0,1.0,0.0,5.0,5.0,31.0,38.0,,4.0,,,,,89.0,62.0,6.7,14.0,0.260055,28.476,10.02651,9.0,,5,,0.23,0.25,-0.02,,2.8,4.88,1.54,0.65,0.15,6.0,1.0,1.0,4.0,5.0,1.0,,4.0,3.0,1.0,3.0,,1.0,,,1.0,,4.0,1.0,0.2252,-0.64,2.0,,,,,1.0,,,,,
