match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_ownGoals,stat_fouls,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_wonTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_totalOffside,stat_punches,stat_outfielderBlock
11408392,home,Vizela,Francesco Ruberto,francesco-ruberto,F. Ruberto,G,12,184,22,M,335305,EUR,732499200,G,1,1,False,29.0,27.0,10.0,9.0,22.0,23.0,5.0,6.0,5.0,2.0,2.0,90.0,34.0,7.0,3.0,0.00139849,0,-0.0586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408392,home,Vizela,Tomás Silva,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,53.0,41.0,6.0,2.0,7.0,10.0,35.0,55.0,4.0,,,90.0,92.0,7.1,30.0,0.0702482,1,,,,12.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0284,2.0,,,,,,,,,,,,,,,
11408392,home,Vizela,Jota Gonçalves,jota-goncalves,J. Gonçalves,D,6,186,40,M,987565,EUR,961200000,D,4,4,False,76.0,66.0,5.0,,20.0,23.0,46.0,54.0,2.0,,,90.0,88.0,6.2,11.0,0.0336922,0,,,,1.0,,5.0,3.0,9.0,4.0,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,
11408392,home,Vizela,Anderson,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,58.0,53.0,2.0,,22.0,22.0,31.0,36.0,3.0,,,90.0,70.0,6.8,5.0,0.0155951,1,,,,,,3.0,2.0,7.0,5.0,,,,3.0,1.0,,,3.0,0.0205,,1.0,,3.0,1.0,,,,,,,,,,,
11408392,home,Vizela,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,19,19,False,29.0,21.0,3.0,,7.0,10.0,14.0,19.0,4.0,,,62.0,40.0,6.5,9.0,0.0125334,2,,,,,,,4.0,2.0,6.0,,1.0,1.0,1.0,,1.0,1.0,,0.3875,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11408392,home,Vizela,Alberto Soro,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600,M,29,29,False,39.0,34.0,2.0,1.0,6.0,6.0,29.0,37.0,1.0,,,72.0,54.0,7.3,12.0,0.0619844,1,,,,4.0,1.0,1.0,,4.0,3.0,,1.0,,1.0,,1.0,2.0,1.0,0.0336,3.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,0.3482,,,,,
11408392,home,Vizela,Aleksandar Busnić,aleksandar-busnic,A. Busnić,M,22,191,34,M,905761,EUR,881193600,M,22,22,False,12.0,11.0,1.0,,4.0,4.0,7.0,8.0,1.0,,,30.0,15.0,6.2,1.0,0.0545884,1,,,,,,3.0,,4.0,1.0,,,1.0,,,1.0,,,0.3558,,,,1.0,,,1.0,,,,,,,,,
11408392,home,Vizela,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,51.0,45.0,5.0,4.0,12.0,12.0,36.0,54.0,3.0,,,90.0,78.0,7.3,19.0,0.0899693,2,,,,15.0,3.0,,1.0,3.0,3.0,1.0,,1.0,2.0,2.0,1.0,,1.0,0.0768,1.0,2.0,,,1.0,,,1.0,,,,True,,,,
11408392,home,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,M,6,6,False,41.0,35.0,1.0,1.0,6.0,7.0,31.0,42.0,5.0,,,90.0,65.0,7.1,16.0,0.123433,0,,,,8.0,2.0,1.0,1.0,3.0,2.0,,,,1.0,1.0,,4.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,
11408392,home,Vizela,Samuel Essende,samuel-essende,S. Essende,F,9,192,6433,M,855808,EUR,885513600,F,99,99,False,17.0,10.0,,,2.0,3.0,8.0,14.0,3.0,,,90.0,23.0,6.7,10.0,0.0234337,0,,,,,,6.0,3.0,12.0,5.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,4.0,,,,1.0,,,,,essende.s,1.0,,
