match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_outfielderBlock,stat_bigChanceCreated,stat_challengeLost,stat_goalAssist,stat_penaltyWon,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
10878416,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192.0,4027,M,252669,EUR,727228800.0,G,1,1,False,17.0,16.0,3.0,3.0,15.0,16.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,90.0,24.0,7.2,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878416,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177.0,7755,M,252821,EUR,753408000.0,D,22,22,False,71.0,66.0,1.0,1.0,19.0,22.0,47.0,51.0,3.0,2.0,,,,,,90.0,91.0,7.5,8.0,2,nelsonsemedo50,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10878416,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193.0,1558,M,958916,EUR,988588800.0,D,4,4,False,100.0,92.0,7.0,4.0,30.0,33.0,62.0,67.0,2.0,9.0,,,,,,90.0,107.0,7.2,8.0,0,,,2.0,,3.0,2.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10878416,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192.0,1256,M,894474,EUR,864345600.0,D,23,23,False,100.0,96.0,8.0,8.0,39.0,39.0,57.0,62.0,,9.0,,,,,,90.0,104.0,7.2,6.0,0,,1.0,3.0,1.0,4.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10878416,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180.0,796,M,1013928,EUR,1032307200.0,D,64,64,False,73.0,68.0,2.0,1.0,8.0,8.0,66.0,80.0,1.0,5.0,,,,,,90.0,106.0,7.6,17.0,1,,15.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,2.0,,,,6.0,2.0,1.0,3.0,,,,,,,,,,,,,
10878416,home,Wolverhampton,Joe Hodge,hodge-joe,J. Hodge,M,10,172.0,265,M,988882,EUR,1031961600.0,M,59,59,False,40.0,36.0,2.0,1.0,5.0,6.0,31.0,35.0,,4.0,,,,,,45.0,50.0,6.6,6.0,3,,1.0,,,1.0,3.0,,1.0,1.0,,,1.0,,,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,
10878416,home,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181.0,15472,M,280955,EUR,858211200.0,M,8,8,False,104.0,97.0,13.0,10.0,27.0,30.0,71.0,76.0,2.0,7.0,,,,,,90.0,121.0,7.7,8.0,3,rubenneves,2.0,1.0,1.0,2.0,3.0,,,2.0,,2.0,2.0,,1.0,,,,,1.0,,,,1.0,True,1.0,,,,,,,,,,
10878416,home,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171.0,1563,M,6562,EUR,526521600.0,M,28,28,False,71.0,64.0,2.0,2.0,10.0,12.0,54.0,59.0,,2.0,,,,,,61.0,79.0,7.1,10.0,1,,,,1.0,1.0,3.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,
10878416,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3599,M,280979,EUR,849225600.0,F,17,17,False,33.0,29.0,4.0,2.0,4.0,5.0,26.0,29.0,,4.0,,,,,,61.0,47.0,6.9,9.0,1,,1.0,1.0,,5.0,2.0,2.0,,,,,2.0,1.0,1.0,2.0,,,,1.0,1.0,,3.0,1.0,,,,1.0,,,,,,,,
10878416,home,Wolverhampton,Diego Costa,diego-costa,Diego Costa,F,,187.0,4454,,21212,EUR,592185600.0,F,29,29,False,23.0,20.0,,,4.0,4.0,16.0,20.0,1.0,4.0,,,,,,81.0,33.0,6.6,5.0,5,diego.costa,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,
10878416,home,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3019,M,308764,EUR,814233600.0,F,10,10,False,42.0,27.0,2.0,1.0,2.0,3.0,25.0,41.0,1.0,1.0,,,,,,69.0,52.0,7.4,18.0,2,,2.0,,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,4.0,1.0,,,,1.0,,,,,,,,
10878416,home,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178.0,12799,M,286165,EUR,822528000.0,F,37,37,True,15.0,12.0,2.0,1.0,4.0,6.0,11.0,13.0,1.0,1.0,,,,,,45.0,27.0,6.9,7.0,0,adamatrd,4.0,2.0,1.0,6.0,2.0,,,,,,,,2.0,1.0,,,,3.0,3.0,1.0,2.0,,,,,,,,,,,,,
10878416,home,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183.0,19609,M,945122,EUR,904176000.0,M,27,27,True,27.0,25.0,2.0,2.0,6.0,8.0,19.0,19.0,,,,,,,,29.0,35.0,7.1,2.0,1,matheusnunes,,,,,3.0,,,,,,,,,,1.0,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,
10878416,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177.0,6339,M,786186,EUR,822614400.0,F,11,11,True,11.0,9.0,,,2.0,2.0,7.0,11.0,1.0,1.0,,,,,,29.0,16.0,7.1,4.0,1,Hwangso,2.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,
10878416,home,Wolverhampton,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189.0,17486,M,192442,EUR,673401600.0,F,9,9,True,5.0,2.0,1.0,,1.0,1.0,2.0,5.0,1.0,3.0,,,,,,21.0,14.0,7.3,6.0,4,RJimenez9,1.0,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,
10878416,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179.0,45066,M,931278,EUR,991785600.0,D,3,3,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,,9.0,5.0,7.4,1.0,1,r_aitnouri,,,,2.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,
10878416,home,Wolverhampton,Matija Šarkić,matija-sarkic,M. Šarkić,G,,192.0,166,M,862812,EUR,869616000.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
