match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_goalAssist,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
12189936,home,New York City FC II,Tomás Romero,Tomás Romero,,tomas-romero,T. Romero,G,30,185.0,118,M,1107895,EUR,977184000,G,30,30,False,47.0,34.0,17.0,6.0,31.0,39.0,3.0,8.0,1.0,1.0,2.0,15.0,1.0,3.0,1.0,1.0,6.0,2.0,90.0,64.0,8.0,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189936,home,New York City FC II,Rio Hope-Gund,Rio Hope-Gund,,rio-hope-gund,R. Hope-Gund,D,14,183.0,14,M,1108956,EUR,935107200,D,2,2,False,55.0,46.0,10.0,3.0,31.0,34.0,15.0,21.0,2.0,5.0,9.0,4.0,,,,,,,90.0,70.0,6.8,9.0,0,True,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189936,home,New York City FC II,Christopher Tiao,,,christopher-tiao,C. Tiao,D,,180.0,22,M,1893751,EUR,991180800,D,68,68,False,29.0,21.0,3.0,1.0,12.0,17.0,9.0,13.0,2.0,6.0,3.0,4.0,,,,,,,90.0,51.0,6.3,14.0,0,,,,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12189936,home,New York City FC II,Alexander Hauschild,Alexander Hauschild,,alexander-hauschild,A. Hauschild,D,,,3,M,1809804,EUR,1142380800,D,61,61,False,54.0,39.0,10.0,5.0,31.0,39.0,8.0,15.0,3.0,4.0,14.0,1.0,,,,,,,90.0,71.0,7.3,15.0,0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12189936,home,New York City FC II,Christian McFarlane,Christian McFarlane,,mcfarlane-christian,C. McFarlane,D,46,183.0,1759,M,1142916,EUR,1169683200,D,18,18,False,30.0,23.0,2.0,1.0,13.0,18.0,10.0,14.0,1.0,3.0,6.0,1.0,,,,,,,88.0,59.0,6.3,19.0,0,,4.0,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,
12189936,home,New York City FC II,Jake Rozhansky,,,jake-rozhansky,J. Rozhansky,M,,173.0,3,,922674,EUR,836438400,M,70,70,False,36.0,21.0,13.0,7.0,11.0,20.0,10.0,16.0,2.0,5.0,4.0,3.0,,,,,,,90.0,48.0,7.3,16.0,0,,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12189936,home,New York City FC II,Piero Elias,Piero Elias,,piero-elias,P. Elias,M,,,31,M,1809786,EUR,1031443200,M,42,42,False,26.0,19.0,2.0,2.0,6.0,10.0,13.0,17.0,1.0,7.0,3.0,5.0,,,,,,,80.0,47.0,7.4,12.0,1,,2.0,2.0,4.0,1.0,1.0,,2.0,1.0,3.0,4.0,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,
12189936,home,New York City FC II,Agustin Ojeda,Agustin Ojeda,,agustin-ojeda,A. Ojeda,M,26,168.0,347,M,1191921,EUR,1087603200,M,26,26,False,27.0,19.0,,,4.0,6.0,16.0,26.0,,3.0,2.0,2.0,,,,,,,90.0,43.0,6.5,18.0,0,,4.0,2.0,,,5.0,1.0,4.0,1.0,,4.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
12189936,home,New York City FC II,Taylor Calheira,Taylor Calheira,,taylor-calheira,T. Calheira,F,9,185.0,32,M,1823642,EUR,1019779200,M,99,99,False,36.0,16.0,4.0,,3.0,11.0,13.0,25.0,2.0,5.0,1.0,2.0,,,,,,,90.0,54.0,6.8,25.0,3,,3.0,2.0,1.0,,,5.0,8.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,
12189936,home,New York City FC II,Malachi Jones,Malachi Jones,,malachi-jones,M. Jones,F,88,178.0,50,M,1652363,EUR,1064275200,M,88,88,False,22.0,16.0,2.0,1.0,10.0,12.0,6.0,16.0,1.0,6.0,2.0,6.0,,,,,,,90.0,62.0,6.8,31.0,3,,9.0,4.0,,,6.0,3.0,12.0,,,10.0,,1.0,2.0,,,,3.0,,,,,,1.0,2.0,1.0,1.0,,,,,,
