match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_ownGoals,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_clearanceOffLine,stat_hitWoodwork
14025135,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,25.0,21.0,6.0,2.0,0.0,20.0,21.0,1.0,4.0,1.0,7.0,1.0,90.0,29.0,5.1,5.0,0.00010844,21.509802832268,6.0,5.88,3.78,0,-2.7102,0.01,-0.04,-0.57,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,37.0,32.0,2.0,,0.0,24.0,27.0,8.0,10.0,,2.0,,45.0,48.0,6.1,5.0,0.00486505,34.876647293726,6.0,-12.705,0.31500000000001,0,,0.01,0.08,-0.51,,1.0,2.0,5.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,112.0,103.0,13.0,8.0,0.0,70.0,73.0,33.0,39.0,3.0,8.0,,90.0,129.0,5.6,11.0,0.0131095,252.81485844309,34.0,107.625,15.645,0,,0.32,0.11,-1.0,,1.0,3.0,2.0,1.0,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,49.0,44.0,1.0,1.0,0.0,29.0,32.0,15.0,17.0,9.0,3.0,,90.0,65.0,5.9,6.0,0.0136249,81.294930333021,11.0,60.795,14.28,0,,0.04,0.06,-0.56,,3.0,6.0,5.0,2.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,D,30,30,False,39.0,31.0,,,0.0,13.0,15.0,18.0,24.0,1.0,7.0,,90.0,55.0,4.8,12.0,0.0120678,120.09949971902,13.0,57.33,18.06,1,,-0.33,0.1,-0.92,,2.0,6.0,2.0,2.0,2.0,,2.0,,,,1.0,,1.0,,,1.0,,,,,1.0,3.0,1.0,0.0405,-0.4,,,,,,,,,,,,,,
14025135,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,20,20,False,22.0,16.0,,,0.0,12.0,14.0,4.0,8.0,,2.0,,45.0,34.0,6.5,11.0,0.0121971,72.333603111892,8.0,-10.185,5.565,0,,-0.24,0.02,-0.07,,1.0,2.0,4.0,2.0,1.0,2.0,,,3.0,1.0,,1.0,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
14025135,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,88.0,83.0,4.0,4.0,0.0,45.0,48.0,38.0,40.0,1.0,4.0,,90.0,99.0,6.4,6.0,0.0243444,292.40866812336,42.0,72.135,11.445,0,,0.1,0.25,-0.72,,,3.0,6.0,4.0,3.0,1.0,2.0,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
14025135,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,False,43.0,33.0,1.0,1.0,1.0,15.0,19.0,18.0,24.0,2.0,3.0,,82.0,57.0,6.3,17.0,0.24512,58.137530865265,7.0,-27.405,4.935,0,,0.16,-0.45,-0.36,,,3.0,1.0,,,1.0,,,5.0,1.0,2.0,1.0,,,,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,
14025135,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,False,41.0,39.0,1.0,,0.0,15.0,16.0,24.0,25.0,,1.0,,74.0,55.0,7.0,6.0,0.016376,169.66833698212,17.0,86.52,36.015,4,,-0.16,0.33,-0.29,,,3.0,1.0,,,,,,,,,2.0,2.0,1.0,,2.0,,,,,,1.0,,0.183,0.45,,,esr,2.0,2.0,1.0,0.736,,,,,,,
14025135,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,67.0,60.0,4.0,3.0,0.0,26.0,27.0,34.0,40.0,,5.0,,90.0,78.0,8.0,14.0,0.138771,295.85846180785,28.0,114.24,46.62,1,,0.36,0.36,-0.28,,,2.0,1.0,,,,,,4.0,,,1.0,2.0,1.0,,,,,,,,,,0.0529,0.56,1.0,,alexanderiwobi,,1.0,1.0,0.1677,,,,,,,
14025135,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,15.0,13.0,1.0,1.0,0.0,6.0,7.0,7.0,8.0,,3.0,,73.0,24.0,6.7,5.0,0.0148863,25.840632979327,6.0,3.8850000000001,4.095,1,,0.17,0.06,-0.05,,3.0,4.0,4.0,,,2.0,,,,,1.0,,,,,1.0,,,,2.0,1.0,3.0,3.0,0.1636,-0.32,,,RJimenez9,,,,,,,,,,,
14025135,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,True,36.0,33.0,3.0,2.0,0.0,20.0,20.0,13.0,16.0,2.0,1.0,,45.0,56.0,6.5,8.0,0.0202624,79.796559867473,12.0,49.14,23.625,0,,0.05,0.05,-0.26,,,,3.0,3.0,2.0,,,,4.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,F,19,19,True,22.0,18.0,4.0,3.0,0.0,7.0,7.0,11.0,15.0,,3.0,,45.0,39.0,8.9,12.0,0.0193608,157.28183264116,13.0,35.91,12.915,4,,0.04,0.16,-0.01,,1.0,5.0,2.0,,,,,,1.0,,,4.0,2.0,2.0,,,,,,,1.0,1.0,,0.2845,0.94,1.0,,chukwuezesamuel8,1.0,2.0,2.0,1.005,,,,,,,
14025135,home,Fulham,Jonah Kusi-Asare,jonah-kusi-asare,J. Kusi-Asare,F,18,196,3959,M,1503757,EUR,1183507200,F,18,18,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,17.0,7.0,6.4,1.0,0.00685699,,,,,0,,-0.06,,-0.01,,2.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
14025135,home,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,1546231,EUR,1167782400,M,24,24,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,16.0,4.0,6.5,2.0,1.56e-05,75.843964347981,2.0,73.815,37.17,1,,-0.02,0.13,-0.05,,,1.0,,,,,,,1.0,,1.0,,,,,,,Joshua King,,,,,,0.1865,-0.51,,,,,1.0,,,1.0,,,,,,
14025135,home,Fulham,Kevin,kevin,Kevin,M,22,176,5325,M,1112879,EUR,1041638400,F,22,22,True,11.0,8.0,,,0.0,2.0,2.0,6.0,9.0,,,,8.0,21.0,6.9,7.0,0.330709,36.693785112574,4.0,33.81,14.91,0,,0.47,0.09,-0.05,,,4.0,2.0,,,,1.0,,2.0,1.0,1.0,1.0,3.0,2.0,,,,Kevin,,,,,,,,1.0,,,,,,,,1.0,,,,,
14025135,home,Fulham,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025135,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025135,away,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,25,25,False,29.0,25.0,12.0,8.0,0.0,20.0,21.0,5.0,8.0,1.0,5.0,1.0,90.0,35.0,6.4,4.0,0.00337597,39.5452028838,8.0,-15.435,0.52499999999999,0,-2.0913,0.11,0.01,-0.5,-0.58,,,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,donnarumma,,,,,,,1.0,1.0,0.188,,
14025135,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,D,27,27,False,47.0,39.0,5.0,2.0,0.0,19.0,21.0,20.0,26.0,5.0,3.0,,90.0,77.0,6.4,13.0,0.113789,125.53293375282,16.0,-18.165,9.03,0,,0.07,0.05,-0.77,,,3.0,9.0,4.0,2.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,,,,3.0,,1.0,,,,1.0,,matheusnunes,,,,,,,,,,,
14025135,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,318941,EUR,863568000,D,3,3,False,63.0,56.0,6.0,1.0,0.0,39.0,43.0,17.0,20.0,6.0,6.0,,90.0,77.0,6.0,7.0,0.011366,127.98402263383,17.0,-40.845,8.61,0,,0.24,0.05,-0.67,,1.0,1.0,4.0,,,1.0,,,,,,,,,,2.0,,,,3.0,,,,,,,,RúbenD,,,,,,,,,,,
