match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalOffside
13981423,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,37.0,35.0,6.0,4.0,0.0,33.0,33.0,2.0,4.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,90.0,41.0,7.1,2.0,0.0191026,0.0168,0,0.2904,0.15,0.01,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981423,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,False,25.0,19.0,1.0,,0.0,15.0,16.0,4.0,9.0,,,,,,,,70.0,38.0,6.8,6.0,0.00401328,,0,,-0.04,0.04,0.13,,,,1.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981423,home,Como,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,1403348,EUR,1104969600,D,14,14,False,74.0,69.0,5.0,3.0,0.0,53.0,56.0,16.0,18.0,3.0,2.0,,,,,,90.0,87.0,7.6,5.0,0.0126569,,2,,0.17,0.17,0.3,,,,3.0,1.0,9.0,,2.0,4.0,3.0,,,1.0,2.0,2.0,2.0,0.1232,1.0,-0.55,,,,,,,,,,,,,,,,,,,,,,
13981423,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,73.0,69.0,3.0,1.0,0.0,57.0,58.0,12.0,15.0,1.0,2.0,,,,,,90.0,78.0,6.2,5.0,0.00263986,,1,,-0.21,0.05,0.18,,,,1.0,5.0,1.0,,,,,,1.0,3.0,1.0,,1.0,0.2355,,-0.67,,,,,,,,,,,,,,,,,,,,,,
13981423,home,Como,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,3,3,False,51.0,45.0,3.0,2.0,0.0,18.0,20.0,27.0,31.0,1.0,1.0,,,,,,90.0,78.0,7.0,11.0,0.0791307,,0,,0.25,-0.15,0.25,,,,,5.0,5.0,,1.0,4.0,4.0,,3.0,,3.0,1.0,,,,,alexxv_5,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
13981423,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,60.0,58.0,4.0,4.0,0.0,34.0,35.0,24.0,25.0,,2.0,,,,,,78.0,67.0,7.5,2.0,0.0382061,,1,,0.28,0.06,0.2,,Maximo Perrone,,,2.0,4.0,1.0,1.0,4.0,1.0,,,1.0,,,1.0,0.0618,1.0,0.0,maxiperrone16,,,,,,,,,,,,,,,,,,,,,
13981423,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,61.0,57.0,2.0,1.0,0.0,28.0,30.0,29.0,31.0,,3.0,,,,,,90.0,81.0,7.6,13.0,0.417587,,2,,0.81,-0.51,0.0,,,,,4.0,2.0,,,1.0,1.0,1.0,,,2.0,,1.0,0.0639,1.0,-0.08,,6.0,1.0,,,True,2.0,1.0,0.2692,,,,,,,,,,,,,
13981423,home,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,31,31,False,41.0,35.0,2.0,1.0,0.0,14.0,14.0,21.0,27.0,1.0,3.0,,,,,,90.0,66.0,6.9,15.0,0.178545,,4,,0.37,0.26,-0.03,,,,,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.0,2.0,0.2804,4.0,-0.53,,7.0,2.0,,3.0,,,2.0,0.5703,1.0,1.0,,,,,,,,,,,
13981423,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,10,10,False,39.0,32.0,3.0,2.0,1.0,10.0,10.0,22.0,29.0,,2.0,,,,,,78.0,60.0,8.7,12.0,0.209766,,4,,0.36,0.12,-0.02,,,,,7.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,,5.0,3.0,2.0,0.1768,3.0,0.51,nicopaz1o,,,,1.0,,2.0,2.0,0.5794,,,2.0,1.0,,,,,,,,,
13981423,home,Como,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185,4146,M,1800245,EUR,1132531200,M,17,17,False,27.0,24.0,,,0.0,5.0,5.0,19.0,22.0,1.0,4.0,,,,,,89.0,52.0,7.0,15.0,0.12005,,1,,0.38,0.29,0.13,,,,2.0,10.0,8.0,,1.0,,,3.0,,,9.0,3.0,1.0,0.029,2.0,-0.21,,,,,1.0,,4.0,,,,,,,,,,,,,,,
