match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_outfielderBlock,stat_fouls,stat_clearanceOffLine,stat_errorLeadToAShot,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_goodHighClaim
13329565,home,Birmingham City,Jay Stansfield,,,jay-stansfield,J. Stansfield,F,28,187,1008,M,1013987,EUR,1038096000,F,28,28,False,13.0,9.0,,,0.0,4.0,5.0,5.0,8.0,8.0,1.0,,7.0,,,,,,77.0,36.0,6.4,11.0,,2,,1.0,,4.0,2.0,4.0,1.0,1.0,,,2.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,
13329565,home,Birmingham City,Willum Thor Willumsson,,,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,True,6.0,4.0,,,0.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,,,,,,28.0,12.0,6.4,5.0,,0,1.0,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,
13329565,home,Birmingham City,Alfie May,,,alfie-may,A. May,F,26,176,378,M,336633,EUR,741571200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,,,,,,,,14.0,6.0,6.5,2.0,,1,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,
13329565,home,Birmingham City,Krystian Bielik,,,krystian-bielik,K. Bielik,D,5,189,1875,M,573812,EUR,883872000,D,6,6,True,12.0,9.0,,,0.0,6.0,6.0,3.0,6.0,3.0,1.0,1.0,4.0,,,,,,13.0,18.0,6.0,5.0,,0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
13329565,home,Birmingham City,Lyndon Dykes,,,lyndon-dykes,L. Dykes,F,99,188,514,M,846204,EUR,813024000,F,17,17,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,3.0,,2.0,,,,,,,13.0,11.0,6.8,3.0,,0,,2.0,1.0,4.0,,3.0,3.0,,,,,,,,,,,1.0,,,,,,,,,
13329565,home,Birmingham City,Grant Hanley,,,grant-hanley,G. Hanley,D,4,188,318,M,95791,EUR,690595200,D,31,31,True,12.0,8.0,3.0,,0.0,6.0,6.0,2.0,6.0,,,,,,,,,,21.0,14.0,6.7,4.0,,1,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
13329565,home,Birmingham City,Ryan Allsop,,,ryan-allsop,R. Allsop,G,21,189,77,M,52023,EUR,708739200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329565,home,Birmingham City,Alfons Sampsted,,,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329565,home,Birmingham City,Luke Harris,,,luke-harris,L. Harris,M,28,177,241,M,1134729,EUR,1112486400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329565,home,Birmingham City,Lukas Jutkiewicz,,,lukas-jutkiewicz,L. Jutkiewicz,F,,181,89,M,20220,EUR,607046400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329565,away,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4650,M,162653,EUR,703641600,G,22,22,False,28.0,17.0,16.0,6.0,0.0,14.0,17.0,3.0,11.0,,,2.0,9.0,3.0,4.0,,,,90.0,39.0,7.0,11.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,npope29,1.0
13329565,away,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4844,M,980634,EUR,1037059200,D,21,21,False,58.0,51.0,5.0,2.0,0.0,25.0,26.0,27.0,36.0,3.0,1.0,2.0,7.0,,,,,,90.0,82.0,7.1,15.0,3.0,1,4.0,1.0,,3.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,
13329565,away,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,1000,M,150396,EUR,775785600,D,17,17,False,62.0,56.0,16.0,13.0,0.0,37.0,41.0,19.0,21.0,2.0,1.0,2.0,4.0,,,,,,90.0,71.0,6.8,7.0,,0,,,2.0,5.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,
13329565,away,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4556,M,99090,EUR,705369600,D,33,33,False,44.0,40.0,6.0,3.0,0.0,24.0,26.0,16.0,18.0,5.0,1.0,1.0,2.0,,,,,,55.0,50.0,6.1,8.0,,0,,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,
13329565,away,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,811,M,368134,EUR,811382400,D,13,13,False,53.0,42.0,9.0,5.0,0.0,25.0,30.0,17.0,26.0,2.0,,4.0,4.0,,,,,,90.0,80.0,6.9,15.0,,0,3.0,2.0,2.0,4.0,,,,,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,
13329565,away,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1663,M,866191,EUR,878169600,M,36,36,False,44.0,37.0,2.0,1.0,1.0,19.0,23.0,18.0,21.0,6.0,2.0,,4.0,,,,,,90.0,57.0,7.1,11.0,1.0,1,,1.0,,4.0,2.0,,,,,,,3.0,3.0,2.0,1.0,,,2.0,,,1.0,,,1.0,,,
13329565,away,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31704,M,866469,EUR,879638400,M,39,39,False,23.0,19.0,4.0,2.0,0.0,8.0,8.0,11.0,16.0,,,,,,,,,,45.0,31.0,6.5,6.0,,0,1.0,,,3.0,,,,,,,,2.0,,1.0,1.0,True,,,,,,,,,,BrunoGuimarães,
13329565,away,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3308,M,1400650,EUR,1146441600,M,67,67,False,40.0,37.0,1.0,1.0,0.0,21.0,22.0,16.0,18.0,5.0,3.0,1.0,7.0,,,,,,90.0,53.0,6.7,5.0,,0,,1.0,1.0,3.0,1.0,2.0,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,
13329565,away,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2970,M,1122603,EUR,1059955200,F,18,18,False,16.0,14.0,,,2.0,3.0,4.0,11.0,15.0,10.0,,,1.0,,,,,,89.0,51.0,8.5,17.0,3.0,4,3.0,2.0,2.0,14.0,5.0,4.0,3.0,2.0,1.0,,,3.0,2.0,6.0,6.0,,,2.0,,1.0,2.0,,,1.0,,,
13329565,away,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3249,M,113956,EUR,699148800,F,9,9,False,8.0,4.0,,,0.0,1.0,3.0,3.0,6.0,2.0,,1.0,,,,,,,55.0,15.0,7.3,6.0,,2,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,
13329565,away,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2664,M,888550,EUR,935107200,F,28,28,False,26.0,18.0,3.0,1.0,0.0,5.0,6.0,13.0,20.0,8.0,1.0,,3.0,,,,,,90.0,51.0,8.6,15.0,2.0,3,,,,7.0,1.0,6.0,4.0,3.0,,2.0,2.0,1.0,,4.0,2.0,,,4.0,,,1.0,,1.0,,1.0,,
13329565,away,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14430,M,892673,EUR,957744000,M,8,8,True,19.0,16.0,1.0,1.0,0.0,8.0,8.0,8.0,11.0,5.0,1.0,1.0,5.0,,,,,,45.0,33.0,6.8,8.0,1.0,1,,1.0,1.0,4.0,3.0,,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,sandrotonali,
13329565,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3152,M,101882,EUR,693187200,D,5,5,True,19.0,15.0,6.0,3.0,0.0,11.0,13.0,4.0,6.0,1.0,,4.0,2.0,,,,,,35.0,30.0,7.0,6.0,,1,,,1.0,3.0,,1.0,,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
13329565,away,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3587,M,372336,EUR,793584000,M,23,23,True,21.0,16.0,1.0,1.0,0.0,3.0,3.0,13.0,22.0,1.0,,,,,,,,,35.0,32.0,7.0,10.0,1.0,3,4.0,,,2.0,,3.0,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,
13329565,away,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100918,M,823941,EUR,937872000,F,14,14,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,AlexIsak,
13329565,away,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3069,M,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329565,away,Newcastle United,John Ruddy,,,john-ruddy,J. Ruddy,G,26,193,407,M,1131,EUR,530496000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329565,away,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4180,M,1136730,EUR,1094601600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,lewishall_10,
13329565,away,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8330,M,69256,EUR,653702400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ktrippier2,
13329565,away,Newcastle United,Sean Neave,Sean Neave,,sean-neave,S. Neave,F,62,184,380,M,1511675,EUR,1180224000,F,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
