match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
11067485,home,Corinthians,Róger Guedes,roger-guedes,R. Guedes,F,10,182,5793,M,guedes10,777341,EUR,844214400,F,10,10,False,,18.0,14.0,1.0,1.0,5.0,6.0,9.0,12.0,2.0,4.0,1.0,2.0,,,,,90.0,30.0,8.5,7.0,1.0944,1.6141,0.0137261,4,,,,,1.0,3.0,1.0,,,,2.0,,,,2.0,,2.0,1.0,1.0,,,,,,,2.0,
11067485,home,Corinthians,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,M,8,8,True,,3.0,2.0,,,,,3.0,4.0,1.0,3.0,,2.0,,,,,17.0,12.0,6.9,3.0,0.017,0.0,0.0217884,1,,,,1.0,,4.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,
11067485,home,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,True,,,,,,,,,,,,,,,,,,12.0,1.0,6.3,1.0,0.0,0.0,0.0,0,,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11067485,home,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,True,,5.0,3.0,3.0,2.0,,1.0,3.0,4.0,,,,1.0,,,,,12.0,6.0,7.3,2.0,0.0,0.0,0.0529347,0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,
11067485,home,Corinthians,Giuliano,giuliano,Giuliano,M,,172,929,M,,90862,EUR,644112000,M,20,20,True,,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,F,41,41,True,,1.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,Felipe Augusto,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,,35519,EUR,495676800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178,1164,M,,1035765,EUR,994291200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,,1002617,EUR,1022025600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Pedro,pedro,Pedro,M,20,170,2350,M,,1199285,EUR,1139097600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,,17785,EUR,339120000,G,1,1,False,,22.0,22.0,,,22.0,22.0,,,,,,5.0,,,2.0,,90.0,26.0,6.3,,0.0,0.0,4.465e-05,0,-0.2199,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,,795773,EUR,644630400,D,2,2,False,,76.0,69.0,1.0,1.0,25.0,28.0,44.0,48.0,2.0,3.0,4.0,6.0,,,,,90.0,102.0,6.8,9.0,0.2336,0.2354,0.376636,4,,,,,4.0,5.0,,,,,2.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,
11067485,away,Fluminense,Nino,nino,Nino,D,33,188,1659,M,,870788,EUR,860630400,D,33,33,False,True,98.0,91.0,4.0,2.0,57.0,60.0,34.0,38.0,3.0,5.0,4.0,9.0,,,,,90.0,111.0,7.0,9.0,0.0223,0.0857,0.0182748,1,,,,,1.0,3.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,
11067485,away,Fluminense,Felipe Melo,felipe-melo,F. Melo,D,,183,1013,M,,4811,EUR,425433600,D,30,30,False,,41.0,40.0,2.0,2.0,26.0,27.0,14.0,14.0,2.0,3.0,3.0,3.0,,,,,64.0,50.0,6.7,1.0,0.0,0.0,0.00289679,0,,,,,1.0,4.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
11067485,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,,928134,EUR,904348800,D,23,23,False,,40.0,37.0,2.0,2.0,12.0,12.0,25.0,33.0,1.0,2.0,2.0,3.0,,,,,83.0,58.0,6.6,11.0,0.049,0.0,0.025889,1,,,,5.0,,3.0,,,,2.0,1.0,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,
11067485,away,Fluminense,André,andre,André,M,7,176,9120,M,Andre7,1035996,EUR,995241600,M,7,7,False,,100.0,94.0,2.0,1.0,45.0,45.0,49.0,55.0,,5.0,,7.0,,,,,90.0,118.0,7.1,11.0,0.1331,0.2261,0.0656294,2,,André,,,,2.0,2.0,2.0,,,1.0,1.0,,,2.0,2.0,1.0,3.0,1.0,,,,2.0,,,,
11067485,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,,1067671,EUR,1002240000,M,8,8,False,,100.0,95.0,1.0,1.0,36.0,38.0,59.0,62.0,1.0,3.0,1.0,4.0,,,,,90.0,110.0,7.0,7.0,0.05,0.0,0.0693515,2,,,,,3.0,5.0,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,4.0,1.0,1.0,,,,,
11067485,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,,807850,EUR,834451200,M,45,45,False,,38.0,36.0,,,5.0,5.0,31.0,34.0,3.0,11.0,,,,,,,83.0,64.0,7.1,11.0,0.1162,0.107,0.136095,3,,,,1.0,,7.0,,,1.0,,2.0,1.0,,,1.0,,1.0,1.0,8.0,3.0,,,5.0,,,,
11067485,away,Fluminense,Ganso,ganso,Ganso,M,10,184,3271,M,,116853,EUR,624153600,M,10,10,False,,104.0,90.0,2.0,,13.0,16.0,79.0,92.0,,3.0,1.0,2.0,,,,,90.0,113.0,7.2,17.0,0.0,0.0,0.2185,0,,,,4.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,1.0,4.0,,,,,,,
11067485,away,Fluminense,Jhon Arias,jhon-arias,J. Arias,M,21,170,30718,M,jhonariasa,844096,EUR,874800000,M,21,21,False,,62.0,58.0,,,9.0,9.0,50.0,63.0,2.0,14.0,,6.0,,,,,90.0,97.0,7.5,18.0,0.0658,0.2865,0.247919,3,,,,10.0,,7.0,5.0,3.0,2.0,2.0,,1.0,,1.0,5.0,4.0,2.0,1.0,3.0,,1.0,1.0,2.0,,,,
11067485,away,Fluminense,Germán Cano,german-cano,G. Cano,F,14,176,8244,M,germancano14,33238,EUR,568080000,F,14,14,False,,9.0,6.0,,,3.0,3.0,3.0,7.0,,1.0,,3.0,,,,,83.0,16.0,6.7,6.0,0.0179,0.0,0.00728683,1,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,2.0,,,,1.0,,,,,
11067485,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,,1087399,EUR,1021680000,F,9,9,True,,8.0,3.0,,,,,3.0,8.0,,1.0,,,,,,,26.0,15.0,6.6,6.0,0.5347,0.1407,0.0742949,3,,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0
11067485,away,Fluminense,Arthur Wenderroscky,arthur-wenderroscky,A. Wenderroscky,M,10,172,809,M,,1382913,EUR,1109203200,M,28,28,True,,13.0,11.0,2.0,2.0,2.0,2.0,10.0,12.0,,1.0,,,,,,,13.0,18.0,7.3,3.0,0.0,0.0,0.165059,0,,Arthur Wenderroscky,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,4.0,,,,,1.0,,
11067485,away,Fluminense,Giovanni,giovanni,Giovanni,F,8,176,199,M,,1036002,EUR,1012435200,M,37,37,True,,15.0,15.0,,,4.0,4.0,11.0,11.0,,1.0,,,,,,,13.0,22.0,6.5,1.0,0.014,0.0,0.0164538,1,,Giovanni,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,
11067485,away,Fluminense,Lelê,lele,Lelê,F,99,189,710,M,,1173457,EUR,875664000,F,99,99,True,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,13.0,4.0,6.5,2.0,0.0536,0.0,5.757e-05,1,,Lelê,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
11067485,away,Fluminense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192,199,M,,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,David Braz,david-braz,D. Braz,D,33,187,246,M,,46942,EUR,548553600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Manoel,manoel,Manoel,D,26,182,614,M,,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Esquerdinha,esquerdinha,Esquerdinha,D,28,180,428,M,,1597264,EUR,1141084800,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Esquerdinha,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Gabriel Pirani,gabriel-pirani,Gabriel Pirani,M,10,170,625,M,,1065962,EUR,1018569600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Gabriel Pirani,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Isaac,isaac,Isaac,M,11,177,320,M,,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067485,away,Fluminense,Alan,alan,Alan,F,,178,218,,,36684,EUR,616032000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
